ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1986,1986-09-21,3,26.112,ATL,@,DAL,W 37-35,
2,1986,1986-09-28,4,26.119,ATL,@,TAM,W 23-20,
3,1986,1986-10-05,5,26.126,ATL,,PHI,L 0-16,2.0
4,1986,1986-10-12,6,26.133,ATL,,RAM,W 26-14,
5,1986,1986-10-19,7,26.140,ATL,,SFO,T 10-10,
6,1986,1986-10-26,8,26.147,ATL,@,RAM,L 7-14,
7,1986,1986-11-02,9,26.154,ATL,@,NWE,L 17-25,
8,1986,1986-11-09,10,26.161,ATL,,NYJ,L 14-28,
9,1986,1986-11-16,11,26.168,ATL,,CHI,L 10-13,
10,1986,1986-11-23,12,26.175,ATL,@,SFO,L 0-20,
11,1986,1986-11-30,13,26.182,ATL,@,MIA,W 20-14,
12,1986,1986-12-07,14,26.189,ATL,,IND,L 23-28,
13,1986,1986-12-14,15,26.196,ATL,,NOR,L 9-14,
14,1986,1986-12-21,16,26.203,ATL,@,DET,W 20-6,
15,1987,1987-11-01,7,27.153,ATL,,NOR,L 0-38,
16,1987,1987-11-08,8,27.160,ATL,@,CLE,L 3-38,
17,1987,1987-11-15,9,27.167,ATL,,CIN,L 10-16,
18,1987,1987-11-22,10,27.174,ATL,@,MIN,L 13-24,
19,1987,1987-11-29,11,27.181,ATL,,STL,L 21-34,
20,1987,1987-12-06,12,27.188,ATL,@,DAL,W 21-10,
21,1987,1987-12-13,13,27.195,ATL,@,RAM,L 0-33,
22,1987,1987-12-20,14,27.202,ATL,@,SFO,L 7-35,
23,1987,1987-12-27,15,27.209,ATL,,DET,L 13-30,
24,1988,1988-09-04,1,28.095,ATL,@,DET,L 17-31,
25,1988,1988-09-11,2,28.102,ATL,,NOR,L 21-29,
26,1988,1988-09-18,3,28.109,ATL,@,SFO,W 34-17,
27,1988,1988-09-25,4,28.116,ATL,@,DAL,L 20-26,
28,1988,1988-10-02,5,28.123,ATL,,SEA,L 20-31,
29,1988,1988-10-09,6,28.130,ATL,,RAM,L 0-33,
30,1989,1989-09-10,1,29.101,RAI,,SDG,W 40-14,
31,1989,1989-09-17,2,29.108,RAI,@,KAN,L 19-24,
