ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,22.196,SDG,,NYJ,L 29-41,,,,,
2,1983,1983-09-12,2,22.204,SDG,@,KAN,W 17-14,,,,,
3,1983,1983-09-18,3,22.210,SDG,@,SEA,L 31-34,,,,,
4,1983,1983-09-25,4,22.217,SDG,,CLE,L 24-30,,,,,
5,1983,1983-10-02,5,22.224,SDG,@,NYG,W 41-34,0,0,1,0,0
6,1983,1983-10-09,6,22.231,SDG,,SEA,W 28-21,,,,,
7,1983,1983-10-16,7,22.238,SDG,@,NWE,L 21-37,,,,,
8,1983,1983-10-23,8,22.245,SDG,@,DEN,L 6-14,,,,,
9,1983,1983-10-31,9,22.253,SDG,,WAS,L 24-27,,,,,
10,1983,1983-11-06,10,22.259,SDG,@,PIT,L 3-26,,,,,
11,1983,1983-11-13,11,22.266,SDG,,DAL,W 24-23,,,,,
12,1983,1983-11-20,12,22.273,SDG,@,STL,L 14-44,,,,,
13,1983,1983-11-27,13,22.280,SDG,,DEN,W 31-7,,,,,
14,1983,1983-12-01,14,22.284,SDG,,RAI,L 10-42,,,,,
15,1984,1984-09-02,1,23.195,SDG,@,MIN,W 42-13,1,6,1,18,1
16,1984,1984-09-09,2,23.202,SDG,@,SEA,L 17-31,,,,,
17,1984,1984-09-16,3,23.209,SDG,,HOU,W 31-14,,,,,
18,1984,1984-09-24,4,23.217,SDG,@,RAI,L 30-33,,,,,
19,1984,1984-09-30,5,23.223,SDG,,DET,W 27-24,,,,,
20,1984,1984-10-07,6,23.230,SDG,@,GNB,W 34-28,0,0,1,13,0
21,1984,1984-10-14,7,23.237,SDG,@,KAN,L 13-31,1,6,1,99,1
22,1984,1984-10-21,8,23.244,SDG,,RAI,L 37-44,,,,,
23,1984,1984-10-29,9,23.252,SDG,,SEA,L 0-24,,,,,
24,1984,1984-11-04,10,23.258,SDG,@,IND,W 38-10,0,0,1,27,0
25,1984,1984-11-11,11,23.265,SDG,,DEN,L 13-16,,,,,
26,1984,1984-11-18,12,23.272,SDG,,MIA,W 34-28,,,,,
27,1984,1984-11-25,13,23.279,SDG,@,PIT,L 24-52,,,,,
28,1985,1985-09-08,1,24.200,SDG,@,BUF,W 14-9,,,,,
29,1985,1985-09-15,2,24.207,SDG,,SEA,L 35-49,,,,,
30,1985,1985-09-22,3,24.214,SDG,@,CIN,W 44-41,,,,,
31,1985,1985-09-29,4,24.221,SDG,,CLE,L 7-21,,,,,
32,1985,1985-10-06,5,24.228,SDG,@,SEA,L 21-26,,,,,
33,1985,1985-10-13,6,24.235,SDG,,KAN,W 31-20,,,,,
34,1985,1985-10-20,7,24.242,SDG,@,MIN,L 17-21,,,,,
35,1985,1985-10-28,8,24.250,SDG,@,RAI,L 21-34,,,,,
36,1985,1985-11-03,9,24.256,SDG,,DEN,W 30-10,,,,,
37,1985,1985-11-10,10,24.263,SDG,,RAI,W 40-34,,,,,
38,1985,1985-11-17,11,24.270,SDG,@,DEN,L 24-30,,,,,
39,1985,1985-11-24,12,24.277,SDG,@,HOU,L 35-37,,,,,
40,1985,1985-12-01,13,24.284,SDG,,BUF,W 40-7,0,0,1,25,0
41,1985,1985-12-08,14,24.291,SDG,,PIT,W 54-44,,,,,
