ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
30,1981,1981-12-20,16,24.085,STL,@,PHI,L 0-38,,,,,
31,1982,1982-09-12,1,24.351,STL,@,NOR,W 21-7,,,,,
32,1982,1982-09-19,2,24.358,STL,,DAL,L 7-24,,,,,
33,1982,1982-11-21,3,25.056,STL,,SFO,L 20-31,,,,,
34,1982,1982-11-28,4,25.063,STL,@,ATL,W 23-20,,,,,
35,1982,1982-12-05,5,25.070,STL,@,PHI,W 23-20,,,,,
36,1982,1982-12-12,6,25.077,STL,,WAS,L 7-12,,,,,
37,1982,1982-12-19,7,25.084,STL,@,CHI,W 10-7,,,,,
38,1982,1982-12-26,8,25.091,STL,,NYG,W 24-21,,,,,
39,1982,1983-01-02,9,25.098,STL,@,WAS,L 0-28,,,,,
40,1983,1983-09-04,1,25.343,STL,@,NOR,L 17-28,,,,,
41,1983,1983-09-11,2,25.350,STL,,DAL,L 17-34,,,,,
42,1983,1983-09-18,3,25.357,STL,,SFO,L 27-42,,,,,
43,1983,1983-09-25,4,25.364,STL,@,PHI,W 14-11,,,,,
44,1983,1983-10-02,5,26.006,STL,@,KAN,L 14-38,,,,,
45,1983,1983-10-09,6,26.013,STL,,WAS,L 14-38,,,,,
46,1983,1983-10-16,7,26.020,STL,@,TAM,W 34-27,,,,,
47,1983,1983-10-24,8,26.028,STL,,NYG,T 20-20,,,,,
48,1983,1983-10-30,9,26.034,STL,,MIN,W 41-31,,,,,
49,1983,1983-11-06,10,26.041,STL,@,WAS,L 7-45,,,,,
50,1983,1983-11-13,11,26.048,STL,,SEA,W 33-28,,,,,
51,1983,1983-11-20,12,26.055,STL,,SDG,W 44-14,,,,,
52,1983,1983-11-24,13,26.059,STL,@,DAL,L 17-35,,,,,
53,1983,1983-12-04,14,26.069,STL,@,NYG,W 10-6,,,,,
54,1983,1983-12-11,15,26.076,STL,@,RAI,W 34-24,,,,,
55,1983,1983-12-18,16,26.083,STL,,PHI,W 31-7,,,,,
56,1984,1984-09-02,1,26.342,STL,@,GNB,L 23-24,,,,,
57,1984,1984-09-16,3,26.356,STL,@,IND,W 34-33,,,,,
58,1984,1984-09-30,5,27.004,STL,,MIA,L 28-36,,,,,
59,1984,1984-11-11,11,27.046,STL,,DAL,L 17-24,,,,,
60,1984,1984-11-18,12,27.053,STL,@,NYG,L 10-16,,,,,
61,1984,1984-11-25,13,27.060,STL,,PHI,W 17-16,,,,,
62,1984,1984-12-02,14,27.067,STL,@,NWE,W 33-10,,,,,
63,1984,1984-12-09,15,27.074,STL,,NYG,W 31-21,,,,,
64,1984,1984-12-16,16,27.081,STL,@,WAS,L 27-29,,,,,
65,1985,1985-09-08,1,27.347,STL,@,CLE,W 27-24,,,,,
66,1985,1985-09-15,2,27.354,STL,,CIN,W 41-27,,,,,
67,1985,1985-09-22,3,27.361,STL,@,NYG,L 17-27,,,,,
68,1985,1985-09-29,4,28.003,STL,,GNB,W 43-28,,,,,
69,1985,1985-10-07,5,28.011,STL,@,WAS,L 10-27,,,,,
70,1985,1985-10-20,7,28.024,STL,@,PIT,L 10-23,,,,,
71,1985,1985-10-27,8,28.031,STL,,HOU,L 10-20,,,,,
72,1985,1985-11-04,9,28.039,STL,,DAL,W 21-10,,,,,
73,1985,1985-11-10,10,28.045,STL,@,TAM,L 0-16,,,,,
74,1985,1985-11-17,11,28.052,STL,,PHI,L 14-24,,,,,
75,1985,1985-11-24,12,28.059,STL,,NYG,L 3-34,,,,,
76,1985,1985-11-28,13,28.063,STL,@,DAL,L 17-35,,,,,
77,1985,1985-12-08,14,28.073,STL,,NOR,W 28-16,,,,,
78,1985,1985-12-15,15,28.080,STL,@,RAM,L 14-46,,,,,
79,1985,1985-12-21,16,28.086,STL,,WAS,L 16-27,,,,,
80,1986,1986-09-07,1,28.346,STL,,RAM,L 10-16,,,,,
81,1986,1986-09-14,2,28.353,STL,@,ATL,L 13-33,,,,,
82,1986,1986-09-21,3,28.360,STL,@,BUF,L 10-17,,,,,
83,1986,1986-09-29,4,29.003,STL,,DAL,L 7-31,0,0,,0,1.0
84,1986,1986-10-05,5,29.009,STL,,NYG,L 6-13,0,0,,0,1.0
85,1986,1986-10-12,6,29.016,STL,@,TAM,W 30-19,,,,,
86,1986,1986-10-19,7,29.023,STL,@,WAS,L 21-28,,,,,
87,1986,1986-10-26,8,29.030,STL,@,DAL,L 6-37,,,,,
88,1986,1986-11-02,9,29.037,STL,,PHI,W 13-10,0,0,,0,1.0
89,1986,1986-11-09,10,29.044,STL,@,SFO,L 17-43,,,,,
90,1986,1986-11-16,11,29.051,STL,,NOR,L 7-16,,,,,
91,1986,1986-11-23,12,29.058,STL,,KAN,W 23-14,,,,,
92,1986,1986-11-30,13,29.065,STL,,WAS,L 17-20,,,,,
93,1986,1986-12-07,14,29.072,STL,@,PHI,T 10-10,0,0,,0,0.5
94,1986,1986-12-14,15,29.079,STL,@,NYG,L 7-27,,,,,
95,1986,1986-12-21,16,29.086,STL,,TAM,W 21-17,,,,,
96,1987,1987-09-13,1,29.352,STL,,DAL,W 24-13,,,,,
97,1987,1987-09-20,2,29.359,STL,@,SDG,L 24-28,,,,,
98,1987,1987-10-11,4,30.015,STL,,NOR,W 24-19,,,,,
99,1987,1987-10-18,5,30.022,STL,@,SFO,L 28-34,,,,,
100,1987,1987-10-25,6,30.029,STL,@,NYG,L 7-30,,,,,
101,1987,1987-11-01,7,30.036,STL,,PHI,L 23-28,,,,,
102,1987,1987-11-08,8,30.043,STL,,TAM,W 31-28,,,,,
103,1987,1987-11-15,9,30.050,STL,,RAM,L 24-27,,,,,
104,1987,1987-11-22,10,30.057,STL,@,PHI,W 31-19,,,,,
105,1987,1987-11-29,11,30.064,STL,@,ATL,W 34-21,,,,,
106,1987,1987-12-06,12,30.071,STL,,WAS,L 17-34,,,,,
107,1987,1987-12-13,13,30.078,STL,,NYG,W 27-24,,,,,
108,1987,1987-12-20,14,30.085,STL,@,TAM,W 31-14,,,,,
109,1987,1987-12-27,15,30.092,STL,@,DAL,L 16-21,,,,,
