ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1968,1968-09-22,2,23.020,DEN,@,KAN,L 2-34,,1,5,20.00,16,0,0,40.4,0,0,3.20,3.20,1,-1,-1.00,0,0,0,,0
2,1968,1968-11-24,11,23.083,DEN,,BUF,W 34-32,,0,0,,0,0,0,,0,0,,,0,0,,0,8,242,30.25,1
3,1968,1968-12-14,14,23.103,DEN,,KAN,L 7-30,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0
