ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1994,1994-09-25,4,23.200,NYJ,,CHI,L 7-19,,,,
2,1994,1994-10-02,5,23.207,NYJ,@,CLE,L 7-27,,,,
3,1994,1994-10-09,6,23.214,NYJ,,IND,W 16-6,,,,
4,1994,1994-10-16,7,23.221,NYJ,,NWE,W 24-17,,,,
5,1994,1994-11-13,10,23.249,NYJ,@,GNB,L 10-17,,,,
6,1994,1994-12-18,15,23.284,NYJ,,SDG,L 6-21,,,,
7,1994,1994-12-24,16,23.290,NYJ,@,HOU,L 10-24,,,,
8,1995,1995-09-24,4,24.199,NYJ,@,ATL,L 3-13,0,0,,0
9,1995,1995-10-01,5,24.206,NYJ,,OAK,L 10-47,0,0,,0
10,1995,1995-10-08,6,24.213,NYJ,@,BUF,L 10-29,0,0,,0
11,1995,1995-10-15,7,24.220,NYJ,@,CAR,L 15-26,0,0,,0
12,1995,1995-10-22,8,24.227,NYJ,,MIA,W 17-16,0,0,,0
13,1995,1995-10-29,9,24.234,NYJ,@,IND,L 10-17,0,0,,0
14,1995,1995-11-05,10,24.241,NYJ,,NWE,L 7-20,0,0,,0
15,1995,1995-11-19,11,24.255,NYJ,,BUF,L 26-28,0,0,,0
16,1995,1995-12-03,13,24.269,NYJ,,STL,L 20-23,0,0,,0
17,1995,1995-12-10,14,24.276,NYJ,@,NWE,L 28-31,0,0,,0
18,1995,1995-12-17,15,24.283,NYJ,@,HOU,L 6-23,0,0,,0
19,1995,1995-12-24,16,24.290,NYJ,,NOR,L 0-12,1,25,25.00,0
