ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2000,2000-09-03,1,23.005,JAX,@,CLE,W 27-7,,,,,,,,
2,2000,2000-09-10,2,23.012,JAX,@,BAL,L 36-39,,,,,,,,
3,2000,2000-09-17,3,23.019,JAX,,CIN,W 13-0,,,,,,,,
4,2000,2000-09-25,4,23.027,JAX,@,IND,L 14-43,,,,,,,,
5,2000,2000-10-01,5,23.033,JAX,,PIT,L 13-24,,,,,,,,
6,2000,2000-10-08,6,23.040,JAX,,BAL,L 10-15,,,,,,,,
7,2000,2000-10-16,7,23.048,JAX,@,TEN,L 13-27,,,,,,,,
8,2000,2000-10-22,8,23.054,JAX,,WAS,L 16-35,,,,,,,,
9,2000,2000-10-29,9,23.061,JAX,@,DAL,W 23-17,,,,,,,,
10,2000,2000-11-12,10,23.075,JAX,,SEA,L 21-28,,,,,,,,
11,2000,2000-11-19,11,23.082,JAX,@,PIT,W 34-24,,,,,,,,
12,2000,2000-11-26,12,23.089,JAX,,TEN,W 16-13,,,,,,,,
13,2000,2000-12-03,13,23.096,JAX,,CLE,W 48-0,,0,0,,0,0.5,,
14,2000,2000-12-10,14,23.103,JAX,,ARI,W 44-10,,,,,,,,
15,2000,2000-12-17,15,23.110,JAX,@,CIN,L 14-17,,,,,,,,
16,2000,2000-12-23,16,23.116,JAX,@,NYG,L 25-28,,,,,,,,
17,2001,2001-09-09,1,24.011,JAX,,PIT,W 21-3,,,,,,,,
18,2001,2001-09-23,2,24.025,JAX,,TEN,W 13-6,,,,,,,,
19,2001,2001-09-30,3,24.032,JAX,,CLE,L 14-23,,,,,,,,
20,2001,2001-10-07,4,24.039,JAX,@,SEA,L 15-24,,,,,,,,
21,2001,2001-10-18,5,24.050,JAX,,BUF,L 10-13,,,,,,,,
22,2001,2001-10-28,6,24.060,JAX,@,BAL,L 17-18,,,,,,,,
23,2001,2001-11-04,7,24.067,JAX,@,TEN,L 24-28,,,,,,,,
24,2001,2001-11-11,8,24.074,JAX,,CIN,W 30-13,,,,,,,,
25,2001,2001-11-18,9,24.081,JAX,@,PIT,L 7-20,,1,8,8.00,0,0.0,,
26,2001,2001-11-25,10,24.088,JAX,,BAL,L 21-24,,1,6,6.00,0,0.0,,
27,2001,2001-12-03,11,24.096,JAX,,GNB,L 21-28,,,,,,,,
28,2001,2001-12-09,12,24.102,JAX,@,CIN,W 14-10,,,,,,,,
29,2001,2001-12-16,13,24.109,JAX,@,CLE,W 15-10,,,,,,,,
30,2001,2001-12-23,14,24.116,JAX,@,MIN,W 33-3,,,,,,,,
31,2001,2001-12-30,15,24.123,JAX,,KAN,L 26-30,,,,,,,,
32,2001,2002-01-06,16,24.130,JAX,@,CHI,L 13-33,,,,,,,,
33,2002,2002-09-08,1,25.010,JAX,,IND,L 25-28,,,,,,,,
34,2002,2002-09-15,2,25.017,JAX,@,KAN,W 23-16,,0,0,,0,1.0,,
35,2002,2002-09-29,3,25.031,JAX,,NYJ,W 28-3,,,,,,,,
36,2002,2002-10-06,4,25.038,JAX,,PHI,W 28-25,,,,,,,,
37,2002,2002-10-13,5,25.045,JAX,@,TEN,L 14-23,,0,0,,0,1.0,,
38,2002,2002-10-20,6,25.052,JAX,@,BAL,L 10-17,*,,,,,,,
39,2002,2002-10-27,7,25.059,JAX,,HOU,L 19-21,*,,,,,,,
40,2002,2002-11-03,8,25.066,JAX,@,NYG,L 17-24,*,,,,,,,
41,2002,2002-11-10,9,25.073,JAX,,WAS,W 26-7,*,,,,,,,
42,2002,2002-11-17,10,25.080,JAX,@,HOU,W 24-21,*,,,,,,,
43,2002,2002-11-24,11,25.087,JAX,@,DAL,L 19-21,*,,,,,,,
44,2002,2002-12-01,12,25.094,JAX,,PIT,L 23-25,*,,,,,,,
45,2002,2002-12-08,13,25.101,JAX,,CLE,L 20-21,,,,,,,,
46,2002,2002-12-15,14,25.108,JAX,@,CIN,W 29-15,,,,,,,,
47,2002,2002-12-22,15,25.115,JAX,,TEN,L 10-28,,,,,,,,
48,2002,2002-12-29,16,25.122,JAX,@,IND,L 13-20,,,,,,,,
49,2003,2003-09-07,1,26.009,JAX,@,CAR,L 23-24,,,,,,,,
50,2003,2003-09-14,2,26.016,JAX,,BUF,L 17-38,,,,,,,,
51,2003,2003-09-21,3,26.023,JAX,@,IND,L 13-23,,,,,,,,
52,2003,2003-09-28,4,26.030,JAX,@,HOU,L 20-24,,,,,,,,
53,2003,2003-10-05,5,26.037,JAX,,SDG,W 27-21,,,,,,,,
54,2003,2003-10-12,6,26.044,JAX,,MIA,L 10-24,,,,,,,,
55,2003,2003-10-26,7,26.058,JAX,,TEN,L 17-30,,,,,,,,
56,2003,2003-11-02,8,26.065,JAX,@,BAL,L 17-24,,,,,,,,
57,2003,2003-11-09,9,26.072,JAX,,IND,W 28-23,,,,,,,,
58,2003,2003-11-16,10,26.079,JAX,@,TEN,L 3-10,,0,0,,0,0.5,,
59,2003,2003-11-23,11,26.086,JAX,@,NYJ,L 10-13,,,,,,,,
60,2003,2003-11-30,12,26.093,JAX,,TAM,W 17-10,,,,,,,,
61,2003,2003-12-07,13,26.100,JAX,,HOU,W 27-0,,0,0,,0,1.0,,
62,2003,2003-12-14,14,26.107,JAX,@,NWE,L 13-27,,,,,,,,
63,2003,2003-12-21,15,26.114,JAX,,NOR,W 20-19,,,,,,,,
64,2003,2003-12-28,16,26.121,JAX,@,ATL,L 14-21,,,,,,,,
65,2004,2004-09-12,1,27.014,JAX,@,BUF,W 13-10,,,,,,,,
66,2004,2004-09-19,2,27.021,JAX,,DEN,W 7-6,,,,,,,,
67,2004,2004-09-26,3,27.028,JAX,@,TEN,W 15-12,*,0,0,,0,0.5,,
68,2004,2004-10-03,4,27.035,JAX,,IND,L 17-24,*,,,,,,,
69,2004,2004-10-10,5,27.042,JAX,@,SDG,L 21-34,*,,,,,,,
70,2004,2004-10-17,6,27.049,JAX,,KAN,W 22-16,*,,,,,,,
71,2004,2004-10-24,7,27.056,JAX,@,IND,W 27-24,*,,,,,,,
72,2004,2004-10-31,8,27.063,JAX,@,HOU,L 6-20,*,,,,,,,
73,2004,2004-11-14,9,27.077,JAX,,DET,W 23-17,,,,,,,,
74,2004,2004-11-21,10,27.084,JAX,,TEN,L 15-18,*,,,,,,,
75,2004,2004-11-28,11,27.091,JAX,@,MIN,L 16-27,*,,,,,,,
76,2005,2005-09-11,1,28.013,JAX,,SEA,W 26-14,,,,,,,,
77,2005,2005-09-18,2,28.020,JAX,@,IND,L 3-10,*,,,,,,,
78,2005,2005-09-25,3,28.027,JAX,@,NYJ,W 26-20,,,,,,,,
79,2005,2005-10-02,4,28.034,JAX,,DEN,L 7-20,,0,0,,0,1.0,,
80,2005,2005-10-09,5,28.041,JAX,,CIN,W 23-20,,,,,,,,
81,2005,2005-10-16,6,28.048,JAX,@,PIT,W 23-17,,,,,,,,
82,2005,2005-10-30,7,28.062,JAX,@,STL,L 21-24,,,,,,,,
83,2005,2005-11-06,8,28.069,JAX,,HOU,W 21-14,,0,0,,0,1.0,,
84,2005,2005-11-13,9,28.076,JAX,,BAL,W 30-3,,0,0,,0,1.0,,
85,2005,2005-11-20,10,28.083,JAX,@,TEN,W 31-28,,0,0,,0,1.0,,
86,2005,2005-11-27,11,28.090,JAX,@,ARI,W 24-17,,0,0,,0,1.0,,
87,2005,2005-12-04,12,28.097,JAX,@,CLE,W 20-14,,,,,,,,
88,2005,2005-12-11,13,28.104,JAX,,IND,L 18-26,,,,,,,,
89,2005,2005-12-18,14,28.111,JAX,,SFO,W 10-9,,0,0,,0,1.0,,
90,2005,2005-12-24,15,28.117,JAX,@,HOU,W 38-20,,,,,,,,
91,2005,2006-01-01,16,28.125,JAX,,TEN,W 40-13,*,,,,,,,
92,2006,2006-09-10,1,29.012,JAX,,DAL,W 24-17,,0,0,,0,1.0,,
93,2006,2006-09-18,2,29.020,JAX,,PIT,W 9-0,*,,,,,,,
94,2006,2006-09-24,3,29.026,JAX,@,IND,L 14-21,*,,,,,,,
95,2006,2006-10-01,4,29.033,JAX,@,WAS,L 30-36,*,,,,,,,
96,2006,2006-10-08,5,29.040,JAX,,NYJ,W 41-0,*,0,0,,0,1.0,,
97,2006,2006-10-22,6,29.054,JAX,@,HOU,L 7-27,*,,,,,,,
98,2006,2006-10-29,7,29.061,JAX,@,PHI,W 13-6,*,0,0,,0,0.5,,
99,2006,2006-11-05,8,29.068,JAX,,TEN,W 37-7,*,0,0,,0,0.5,,
100,2006,2006-11-12,9,29.075,JAX,,HOU,L 10-13,*,,,,,,,
101,2006,2006-11-20,10,29.083,JAX,,NYG,W 26-10,,,,,,,,
102,2006,2006-11-26,11,29.089,JAX,@,BUF,L 24-27,,,,,,,,
103,2006,2006-12-03,12,29.096,JAX,@,MIA,W 24-10,,0,0,,0,1.0,,
104,2006,2006-12-10,13,29.103,JAX,,IND,W 44-17,,,,,,,,
105,2006,2006-12-17,14,29.110,JAX,@,TEN,L 17-24,,0,0,,0,1.0,,
106,2006,2006-12-24,15,29.117,JAX,,NWE,L 21-24,,,,,,,,
107,2006,2006-12-31,16,29.124,JAX,@,KAN,L 30-35,,,,,,,,
108,2007,2007-09-09,1,30.011,JAX,,TEN,L 10-13,,,,,,,,
109,2007,2007-09-16,2,30.018,JAX,,ATL,W 13-7,,,,,,,,
110,2007,2007-09-23,3,30.025,JAX,@,DEN,W 23-14,*,,,,,,,
111,2007,2007-10-07,4,30.039,JAX,@,KAN,W 17-7,,0,0,,0,1.0,,
112,2007,2007-10-14,5,30.046,JAX,,HOU,W 37-17,,,,,,,,
113,2007,2007-10-22,6,30.054,JAX,,IND,L 7-29,,,,,,,,
114,2007,2007-10-28,7,30.060,JAX,@,TAM,W 24-23,,0,0,,0,1.5,,
115,2007,2007-11-04,8,30.067,JAX,@,NOR,L 24-41,,,,,,,,
116,2007,2007-11-11,9,30.074,JAX,@,TEN,W 28-13,*,,,,,,,
117,2007,2007-11-18,10,30.081,JAX,,SDG,W 24-17,*,,,,,,,
118,2007,2007-11-25,11,30.088,JAX,,BUF,W 36-14,*,,,,,,,
119,2007,2007-12-02,12,30.095,JAX,@,IND,L 25-28,*,,,,,,,
120,2007,2007-12-09,13,30.102,JAX,,CAR,W 37-6,*,,,,,,,
121,2007,2007-12-16,14,30.109,JAX,@,PIT,W 29-22,*,,,,,,,
122,2007,2007-12-23,15,30.116,JAX,,OAK,W 49-11,*,0,0,,0,1.0,,
123,2007,2007-12-30,16,30.123,JAX,@,HOU,L 28-42,*,0,0,,0,0.5,,
124,2008,2008-09-07,1,31.009,JAX,@,TEN,L 10-17,*,0,0,,0,0.0,2,1
125,2008,2008-09-14,2,31.016,JAX,,BUF,L 16-20,*,0,0,,0,1.0,2,1
126,2008,2008-09-21,3,31.023,JAX,@,IND,W 23-21,*,0,0,,0,0.0,1,0
127,2008,2008-09-28,4,31.030,JAX,,HOU,W 30-27,*,0,0,,0,0.0,2,0
128,2008,2008-10-05,5,31.037,JAX,,PIT,L 21-26,*,,,,,,,
129,2008,2008-10-26,7,31.058,JAX,,CLE,L 17-23,*,,,,,,,
130,2008,2008-11-02,8,31.065,JAX,@,CIN,L 19-21,*,0,0,,0,0.0,1,0
131,2008,2008-11-09,9,31.072,JAX,@,DET,W 38-14,*,0,0,,0,1.0,4,1
132,2008,2008-11-16,10,31.079,JAX,,TEN,L 14-24,*,0,0,,0,0.0,6,0
