ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
67,2014,2014-12-21,15,27.338,MIA,,MIN,W 37-35,*,0,0,0.0,6,1
68,2014,2014-12-28,16,27.345,MIA,,NYJ,L 24-37,*,0,0,0.0,2,1
69,2015,2015-09-13,1,28.239,MIA,@,WAS,W 17-10,*,0,0,0.0,9,2
70,2015,2015-09-20,2,28.246,MIA,@,JAX,L 20-23,*,0,0,0.0,2,2
71,2015,2015-09-27,3,28.253,MIA,,BUF,L 14-41,*,0,0,0.0,6,0
72,2015,2015-10-04,4,28.260,MIA,,NYJ,L 14-27,*,0,0,0.0,5,3
73,2015,2015-10-18,5,28.274,MIA,@,TEN,W 38-10,*,0,0,0.0,6,2
74,2015,2015-10-25,6,28.281,MIA,,HOU,W 44-26,*,0,0,0.0,3,0
75,2015,2015-10-29,7,28.285,MIA,@,NWE,L 7-36,*,0,0,0.0,3,3
76,2015,2015-11-08,8,28.295,MIA,@,BUF,L 17-33,*,0,0,0.0,5,0
77,2015,2015-11-15,9,28.302,MIA,@,PHI,W 20-19,*,0,0,0.0,6,1
78,2015,2015-11-29,11,28.316,MIA,@,NYJ,L 20-38,*,0,0,0.0,3,0
79,2015,2015-12-06,12,28.323,MIA,,BAL,W 15-13,*,0,0,0.0,4,3
80,2015,2015-12-14,13,28.331,MIA,,NYG,L 24-31,*,0,0,0.0,4,1
81,2015,2015-12-20,14,28.337,MIA,@,SDG,L 14-30,*,0,0,0.0,3,1
82,2016,2016-09-11,1,29.238,MIA,@,SEA,L 10-12,*,0,0,0.0,5,5
83,2016,2016-09-18,2,29.245,MIA,@,NWE,L 24-31,*,0,0,0.0,4,5
84,2016,2016-09-25,3,29.252,MIA,,CLE,W 30-24,,0,0,0.0,2,1
