ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1961,1961-09-24,3,23.198,SDG,,HOU,W 34-24,1,0,0.00,0
2,1971,1971-10-04,3,33.208,OAK,@,CLE,W 34-20,,,,
3,1971,1971-10-10,4,33.214,OAK,@,DEN,W 27-16,,,,
4,1971,1971-10-17,5,33.221,OAK,,PHI,W 34-10,,,,
5,1971,1971-10-24,6,33.228,OAK,,CIN,W 31-27,,,,
6,1971,1971-10-31,7,33.235,OAK,,KAN,T 20-20,,,,
7,1971,1971-11-07,8,33.242,OAK,@,NOR,T 21-21,,,,
8,1971,1971-11-14,9,33.249,OAK,,HOU,W 41-21,,,,
9,1971,1971-11-21,10,33.256,OAK,,SDG,W 34-33,,,,
10,1971,1971-11-28,11,33.263,OAK,,BAL,L 14-37,,,,
11,1971,1971-12-05,12,33.270,OAK,@,ATL,L 13-24,,,,
12,1971,1971-12-12,13,33.277,OAK,@,KAN,L 14-16,,,,
13,1971,1971-12-19,14,33.284,OAK,,DEN,W 21-13,,,,
