ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1969,1969-12-07,12,25.109,ATL,,NOR,W 45-17,0,0,2,51,0
2,1970,1970-09-20,1,26.031,ATL,@,NOR,W 14-3,,,,,
3,1970,1970-09-27,2,26.038,ATL,@,GNB,L 24-27,,,,,
4,1970,1970-10-04,3,26.045,ATL,,SFO,W 21-20,,,,,
5,1970,1970-10-11,4,26.052,ATL,@,DAL,L 0-13,,,,,
6,1970,1970-10-18,5,26.059,ATL,@,DEN,L 10-24,,,,,
7,1970,1970-10-25,6,26.066,ATL,,NOR,W 32-14,,,,,
8,1970,1970-11-01,7,26.073,ATL,,CHI,L 14-23,,,,,
9,1970,1970-11-08,8,26.080,ATL,@,RAM,T 10-10,,,,,
10,1970,1970-11-15,9,26.087,ATL,@,PHI,T 13-13,,,,,
11,1970,1970-11-22,10,26.094,ATL,,RAM,L 7-17,,,,,
12,1970,1970-11-30,11,26.102,ATL,,MIA,L 7-20,0,0,1,15,0
13,1970,1970-12-06,12,26.108,ATL,@,SFO,L 20-24,,,,,
14,1970,1970-12-13,13,26.115,ATL,,PIT,W 27-16,,,,,
15,1970,1970-12-20,14,26.122,ATL,,MIN,L 7-37,,,,,
16,1971,1971-09-19,1,27.030,ATL,,SFO,W 20-17,,,,,
17,1971,1971-09-26,2,27.037,ATL,@,RAM,T 20-20,,,,,
18,1971,1971-10-03,3,27.044,ATL,@,DET,L 38-41,,,,,
19,1971,1971-10-10,4,27.051,ATL,,STL,L 9-26,,,,,
20,1971,1971-10-17,5,27.058,ATL,,RAM,L 16-24,,,,,
21,1971,1971-10-24,6,27.065,ATL,,NOR,W 28-6,,,,,
22,1971,1971-10-31,7,27.072,ATL,@,CLE,W 31-14,1,6,2,52,1
23,1971,1971-11-07,8,27.079,ATL,@,CIN,W 9-6,,,,,
24,1971,1971-11-14,9,27.086,ATL,,NYG,L 17-21,,,,,
25,1971,1971-11-22,10,27.094,ATL,,GNB,W 28-21,,,,,
26,1971,1971-11-28,11,27.100,ATL,@,MIN,L 7-24,0,0,1,4,0
27,1971,1971-12-05,12,27.107,ATL,,OAK,W 24-13,,,,,
28,1971,1971-12-12,13,27.114,ATL,@,SFO,L 3-24,,,,,
29,1971,1971-12-19,14,27.121,ATL,@,NOR,W 24-20,,,,,
30,1972,1972-09-17,1,28.028,ATL,@,CHI,W 37-21,,,,,
31,1972,1972-09-24,2,28.035,ATL,@,NWE,L 20-21,,,,,
32,1972,1972-10-01,3,28.042,ATL,,RAM,W 31-3,,,,,
33,1972,1972-10-08,4,28.049,ATL,,DET,L 23-26,,,,,
34,1972,1972-10-15,5,28.056,ATL,@,NOR,W 21-14,,,,,
35,1972,1972-10-22,6,28.063,ATL,@,GNB,W 10-9,,,,,
36,1972,1972-10-29,7,28.070,ATL,,SFO,L 14-49,,,,,
37,1972,1972-11-05,8,28.077,ATL,@,RAM,L 7-20,,,,,
38,1972,1972-11-12,9,28.084,ATL,,NOR,W 36-20,,,,,
