ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1975,1975-09-21,1,21.303,CIN,,CLE,W 24-17,,,
2,1975,1975-09-28,2,21.310,CIN,@,NOR,W 21-0,,,
3,1975,1975-10-05,3,21.317,CIN,@,HOU,W 21-19,,,
4,1975,1975-10-12,4,21.324,CIN,,NWE,W 27-10,,,
5,1975,1975-10-19,5,21.331,CIN,,OAK,W 14-10,,,
6,1975,1975-10-26,6,21.338,CIN,@,ATL,W 21-14,,,
7,1975,1975-11-02,7,21.345,CIN,,PIT,L 24-30,,,
8,1975,1975-11-09,8,21.352,CIN,@,DEN,W 17-16,,,
9,1975,1975-11-17,9,21.360,CIN,,BUF,W 33-24,,,
10,1975,1975-11-23,10,22.001,CIN,@,CLE,L 23-35,,,
11,1975,1975-11-30,11,22.008,CIN,,HOU,W 23-19,,,
12,1975,1975-12-07,12,22.015,CIN,@,PHI,W 31-0,,,
13,1975,1975-12-13,13,22.021,CIN,@,PIT,L 14-35,,,
14,1975,1975-12-21,14,22.029,CIN,,SDG,W 47-17,,,
15,1976,1976-10-17,6,22.330,CIN,@,PIT,L 6-23,,,
16,1976,1976-10-24,7,22.337,CIN,@,HOU,W 27-7,1,2,0
17,1976,1976-10-31,8,22.344,CIN,,CLE,W 21-6,,,
18,1976,1976-11-08,9,22.352,CIN,,RAM,W 20-12,,,
19,1976,1976-11-14,10,22.358,CIN,,HOU,W 31-27,,,
20,1976,1976-11-21,11,22.365,CIN,@,KAN,W 27-24,,,
21,1976,1976-11-28,12,23.006,CIN,,PIT,L 3-7,,,
22,1976,1976-12-06,13,23.014,CIN,@,OAK,L 20-35,,,
23,1976,1976-12-12,14,23.020,CIN,@,NYJ,W 42-3,,,
24,1978,1978-09-03,1,24.285,CIN,,KAN,L 23-24,,,
25,1978,1978-11-12,11,24.355,CHI,@,MIN,L 14-17,,,
26,1978,1978-11-19,12,24.362,CHI,,ATL,W 13-7,,,
27,1978,1978-11-26,13,25.004,CHI,,TAM,W 14-3,,,
28,1978,1978-12-04,14,25.012,CHI,@,SDG,L 7-40,,,
29,1978,1978-12-10,15,25.018,CHI,,GNB,W 14-0,,,
30,1978,1978-12-16,16,25.024,CHI,@,WAS,W 14-10,,,
