ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1972,1972-10-08,4,23.330,BUF,,NWE,W 38-14,5,14,2.80,0,0,0,,0,0,0,,0,0,0
2,1972,1972-10-15,5,23.337,BUF,@,OAK,L 16-28,,,,,,,,,,,,,,
3,1972,1972-11-05,8,23.358,BUF,,MIA,L 16-30,2,3,1.50,0,1,13,13.00,1,0,0,,0,1,6
4,1972,1972-11-12,9,23.365,BUF,@,NYJ,L 3-41,1,3,3.00,0,0,0,,0,0,0,,0,0,0
5,1972,1972-12-03,12,24.020,BUF,@,BAL,L 7-35,9,37,4.11,0,1,8,8.00,0,0,0,,0,0,0
6,1973,1973-10-21,6,24.342,SFO,,NOR,W 40-0,2,10,5.00,0,0,0,,0,0,0,,0,0,0
7,1973,1973-12-02,12,25.019,SFO,,PHI,W 38-28,4,0,0.00,0,1,20,20.00,0,0,0,,0,0,0
8,1974,1974-09-15,1,25.306,PHI,@,STL,L 3-7,,,,,,,,,,,,,,
9,1974,1974-09-23,2,25.314,PHI,,DAL,W 13-10,0,0,,0,0,0,,0,2,34,17.00,0,0,0
10,1974,1974-09-29,3,25.320,PHI,,BAL,W 30-10,2,-1,-0.50,0,0,0,,0,0,0,,0,0,0
11,1974,1974-10-06,4,25.327,PHI,@,SDG,W 13-7,,,,,,,,,,,,,,
12,1974,1974-10-13,5,25.334,PHI,,NYG,W 35-7,4,5,1.25,0,1,9,9.00,0,0,0,,0,0,0
13,1974,1974-10-20,6,25.341,PHI,@,DAL,L 24-31,,,,,,,,,,,,,,
14,1974,1974-10-27,7,25.348,PHI,@,NOR,L 10-14,0,0,,0,0,0,,0,2,87,43.50,0,0,0
15,1974,1974-11-03,8,25.355,PHI,@,PIT,L 0-27,0,0,,0,1,8,8.00,0,1,27,27.00,0,0,0
16,1974,1974-11-10,9,25.362,PHI,,WAS,L 20-27,0,0,,0,0,0,,0,4,73,18.25,0,0,0
17,1974,1974-11-17,10,26.004,PHI,,STL,L 3-13,0,0,,0,0,0,,0,2,55,27.50,0,0,0
18,1974,1974-11-24,11,26.011,PHI,@,WAS,L 7-26,0,0,,0,0,0,,0,2,45,22.50,0,0,0
19,1974,1974-12-01,12,26.018,PHI,,GNB,W 36-14,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
20,1974,1974-12-08,13,26.025,PHI,@,NYG,W 20-7,0,0,,0,0,0,,0,1,18,18.00,0,0,0
21,1974,1974-12-15,14,26.032,PHI,,DET,W 28-17,,,,,,,,,,,,,,
