ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2007,2007-09-09,1,22.102,KAN,@,HOU,L 3-20,,,,,,,,
2,2007,2007-09-16,2,22.109,KAN,@,CHI,L 10-20,,,,,,,,
3,2007,2007-09-23,3,22.116,KAN,,MIN,W 13-10,,0,0,,0,1.0,,
4,2007,2007-09-30,4,22.123,KAN,@,SDG,W 30-16,,,,,,,,
5,2007,2007-10-07,5,22.130,KAN,,JAX,L 7-17,,,,,,,,
6,2007,2007-10-14,6,22.137,KAN,,CIN,W 27-20,,,,,,,,
7,2007,2007-10-21,7,22.144,KAN,@,OAK,W 12-10,,,,,,,,
8,2007,2007-11-04,8,22.158,KAN,,GNB,L 22-33,,1,6,6.00,0,0.0,,
9,2007,2007-11-11,9,22.165,KAN,,DEN,L 11-27,,,,,,,,
10,2007,2007-11-18,10,22.172,KAN,@,IND,L 10-13,,,,,,,,
11,2007,2007-11-25,11,22.179,KAN,,OAK,L 17-20,,1,14,14.00,0,0.0,,
12,2007,2007-12-02,12,22.186,KAN,,SDG,L 10-24,,1,14,14.00,0,0.0,,
13,2007,2007-12-09,13,22.193,KAN,@,DEN,L 7-41,,1,6,6.00,0,0.0,,
14,2007,2007-12-16,14,22.200,KAN,,TEN,L 17-26,,,,,,,,
15,2007,2007-12-23,15,22.207,KAN,@,DET,L 20-25,*,,,,,,,
16,2007,2007-12-30,16,22.214,KAN,@,NYJ,L 10-13,,,,,,,,
17,2008,2008-09-07,1,23.100,KAN,@,NWE,L 10-17,*,0,0,,0,0.0,4,1
18,2008,2008-09-14,2,23.107,KAN,,OAK,L 8-23,*,0,0,,0,0.0,0,1
19,2008,2008-09-21,3,23.114,KAN,@,ATL,L 14-38,*,0,0,,0,0.0,3,3
20,2008,2008-09-28,4,23.121,KAN,,DEN,W 33-19,*,0,0,,0,0.0,3,1
21,2008,2008-10-05,5,23.128,KAN,@,CAR,L 0-34,*,0,0,,0,0.0,3,2
22,2008,2008-10-19,6,23.142,KAN,,TEN,L 10-34,*,0,0,,0,0.0,4,0
23,2008,2008-10-26,7,23.149,KAN,@,NYJ,L 24-28,*,0,0,,0,0.0,2,1
24,2008,2008-11-02,8,23.156,KAN,,TAM,L 27-30,*,0,0,,0,0.0,3,3
25,2008,2008-11-16,10,23.170,KAN,,NOR,L 20-30,*,0,0,,0,0.0,3,4
26,2009,2009-10-11,5,24.134,DET,,PIT,L 20-28,*,0,0,,0,0.0,0,1
27,2009,2009-10-18,6,24.141,DET,@,GNB,L 0-26,*,0,0,,0,1.5,2,3
28,2009,2009-11-01,7,24.155,DET,,STL,L 10-17,,,,,,,,
29,2009,2009-11-08,8,24.162,DET,@,SEA,L 20-32,*,0,0,,0,0.0,1,1
30,2009,2009-11-15,9,24.169,DET,@,MIN,L 10-27,*,0,0,,0,0.0,3,1
31,2009,2009-11-22,10,24.176,DET,,CLE,W 38-37,,0,0,,0,0.0,3,0
32,2009,2009-11-26,11,24.180,DET,,GNB,L 12-34,,0,0,,0,0.0,0,1
33,2009,2009-12-06,12,24.190,DET,@,CIN,L 13-23,,0,0,,0,0.0,1,1
34,2009,2009-12-13,13,24.197,DET,@,BAL,L 3-48,,0,0,,0,0.0,2,0
35,2009,2009-12-27,15,24.211,DET,@,SFO,L 6-20,,0,0,,0,0.0,1,2
36,2009,2010-01-03,16,24.218,DET,,CHI,L 23-37,,0,0,,0,0.0,0,0
37,2010,2010-09-12,1,25.105,DET,@,CHI,L 14-19,,0,0,,0,1.0,1,0
38,2010,2010-09-19,2,25.112,DET,,PHI,L 32-35,*,0,0,,0,1.0,1,0
39,2010,2010-09-26,3,25.119,DET,@,MIN,L 10-24,,0,0,,0,0.0,1,0
40,2010,2010-10-03,4,25.126,DET,@,GNB,L 26-28,,0,0,,0,0.0,1,0
41,2010,2010-10-10,5,25.133,DET,,STL,W 44-6,,,,,,,,
42,2010,2010-10-31,7,25.154,DET,,WAS,W 37-25,,0,0,,0,0.0,1,1
43,2010,2010-11-07,8,25.161,DET,,NYJ,L 20-23,,,,,,,,
44,2010,2010-11-14,9,25.168,DET,@,BUF,L 12-14,*,0,0,,0,0.0,2,4
45,2010,2010-11-21,10,25.175,DET,@,DAL,L 19-35,*,0,0,,0,0.0,0,0
46,2010,2010-11-25,11,25.179,DET,,NWE,L 24-45,,0,0,,0,0.0,0,1
47,2010,2010-12-05,12,25.189,DET,,CHI,L 20-24,*,0,0,,0,1.0,1,4
48,2010,2010-12-12,13,25.196,DET,,GNB,W 7-3,*,0,0,,0,2.0,1,2
49,2010,2010-12-19,14,25.203,DET,@,TAM,W 23-20,*,1,8,8.00,0,0.0,2,4
50,2010,2010-12-26,15,25.210,DET,@,MIA,W 34-27,*,0,0,,0,0.0,4,1
51,2010,2011-01-02,16,25.217,DET,,MIN,W 20-13,*,0,0,,0,0.0,1,0
52,2011,2011-09-08,1,26.101,NOR,@,GNB,L 34-42,*,0,0,,0,0.0,1,0
53,2011,2011-09-18,2,26.111,NOR,,CHI,W 30-13,*,0,0,,0,1.0,1,1
54,2011,2011-09-25,3,26.118,NOR,,HOU,W 40-33,,0,0,,0,1.0,1,0
55,2011,2011-10-02,4,26.125,NOR,@,JAX,W 23-10,,,,,,,,
56,2011,2011-10-09,5,26.132,NOR,@,CAR,W 30-27,,,,,,,,
57,2011,2011-10-16,6,26.139,NOR,@,TAM,L 20-26,,,,,,,,
58,2011,2011-11-06,9,26.160,NOR,,TAM,W 27-16,,,,,,,,
59,2011,2012-01-01,16,26.216,NOR,,CAR,W 45-17,,,,,,,,
60,2012,2012-09-09,1,27.102,NOR,,WAS,L 32-40,,,,,,,,
61,2012,2012-10-28,7,27.151,NOR,@,DEN,L 14-34,,0,0,,0,0.0,2,0
62,2012,2012-11-11,9,27.165,NOR,,ATL,W 31-27,,0,0,,0,0.0,1,0
63,2012,2012-11-18,10,27.172,NOR,@,OAK,W 38-17,,0,0,,0,0.0,1,0
64,2012,2012-11-25,11,27.179,NOR,,SFO,L 21-31,,0,0,,0,0.0,0,0
65,2012,2012-11-29,12,27.183,NOR,@,ATL,L 13-23,,,,,,,,
66,2012,2012-12-30,16,27.214,NOR,,CAR,L 38-44,,0,0,,0,0.0,1,0
