ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
28,1989,1989-11-26,12,24.234,GNB,,MIN,W 20-19,,10,157,15.70,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
29,1989,1989-12-03,13,24.241,GNB,@,TAM,W 17-16,,8,169,21.13,2,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
30,1989,1989-12-10,14,24.248,GNB,,KAN,L 3-21,,1,5,5.00,0,,,1,26,26.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
31,1989,1989-12-17,15,24.255,GNB,@,CHI,W 40-28,,7,94,13.43,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
32,1989,1989-12-24,16,24.262,GNB,@,DAL,W 20-10,,5,72,14.40,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
33,1990,1990-09-09,1,25.156,GNB,,RAM,W 36-24,,2,24,12.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
34,1990,1990-09-16,2,25.163,GNB,,CHI,L 13-31,,4,57,14.25,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
35,1990,1990-09-23,3,25.170,GNB,,KAN,L 3-17,,3,35,11.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
36,1990,1990-09-30,4,25.177,GNB,@,DET,W 24-21,,6,62,10.33,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
37,1990,1990-10-07,5,25.184,GNB,@,CHI,L 13-27,,5,129,25.80,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
38,1990,1990-10-14,6,25.191,GNB,@,TAM,L 14-26,,7,139,19.86,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
39,1990,1990-10-28,7,25.205,GNB,,MIN,W 24-10,,3,76,25.33,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
40,1990,1990-11-04,8,25.212,GNB,,SFO,L 20-24,,4,80,20.00,2,,,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
41,1990,1990-11-11,9,25.219,GNB,@,RAI,W 29-16,,4,55,13.75,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
42,1990,1990-11-18,10,25.226,GNB,@,PHO,W 24-21,,10,157,15.70,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
43,1990,1990-11-25,11,25.233,GNB,,TAM,W 20-10,,4,59,14.75,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
44,1990,1990-12-02,12,25.240,GNB,@,MIN,L 7-23,,4,93,23.25,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
45,1990,1990-12-09,13,25.247,GNB,,SEA,L 14-20,,3,26,8.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
46,1990,1990-12-16,14,25.254,GNB,@,PHI,L 0-31,,2,25,12.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
47,1990,1990-12-22,15,25.260,GNB,,DET,L 17-24,,1,13,13.00,0,,,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
48,1990,1990-12-30,16,25.268,GNB,@,DEN,L 13-22,,5,75,15.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
49,1991,1991-09-01,1,26.148,GNB,,PHI,L 3-20,,6,70,11.67,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
50,1991,1991-09-08,2,26.155,GNB,@,DET,L 14-23,,1,20,20.00,0,,,1,12,12.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
51,1991,1991-09-15,3,26.162,GNB,,TAM,W 15-13,,6,95,15.83,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
52,1991,1991-09-22,4,26.169,GNB,@,MIA,L 13-16,,4,64,16.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
53,1991,1991-09-29,5,26.176,GNB,@,RAM,L 21-23,,4,43,10.75,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
54,1991,1991-10-06,6,26.183,GNB,,DAL,L 17-20,,4,65,16.25,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
55,1991,1991-10-17,7,26.194,GNB,,CHI,L 0-10,,2,28,14.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
56,1991,1991-10-27,8,26.204,GNB,@,TAM,W 27-0,,4,63,15.75,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
57,1991,1991-11-03,9,26.211,GNB,@,NYJ,L 16-19,,2,22,11.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
58,1991,1991-11-10,10,26.218,GNB,,BUF,L 24-34,,8,133,16.63,1,,,1,-15,-15.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
59,1991,1991-11-17,11,26.225,GNB,,MIN,L 21-35,,5,71,14.20,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
60,1991,1991-11-24,12,26.232,GNB,,IND,W 14-10,,1,8,8.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
61,1991,1991-12-01,13,26.239,GNB,@,ATL,L 31-35,,7,98,14.00,2,,,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
62,1991,1991-12-08,14,26.246,GNB,@,CHI,L 13-27,,7,82,11.71,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
63,1991,1991-12-15,15,26.253,GNB,,DET,L 17-21,,6,83,13.83,0,,,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
64,1991,1991-12-21,16,26.259,GNB,@,MIN,W 27-7,,2,16,8.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
65,1992,1992-09-06,1,27.153,GNB,,MIN,L 20-23,14,8,99,12.38,1,57.1%,7.07,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
66,1992,1992-09-13,2,27.160,GNB,@,TAM,L 3-31,8,5,62,12.40,0,62.5%,7.75,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
67,1992,1992-09-20,3,27.167,GNB,,CIN,W 24-23,14,7,109,15.57,1,50.0%,7.79,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
68,1992,1992-09-27,4,27.174,GNB,,PIT,W 17-3,3,2,93,46.50,1,66.7%,31.00,1,-10,-10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
69,1992,1992-10-04,5,27.181,GNB,@,ATL,L 10-24,11,9,107,11.89,1,81.8%,9.73,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
70,1992,1992-10-18,6,27.195,GNB,@,CLE,L 6-17,6,4,48,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
71,1992,1992-10-25,7,27.202,GNB,,CHI,L 10-30,15,9,144,16.00,1,60.0%,9.60,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
72,1992,1992-11-01,8,27.209,GNB,@,DET,W 27-13,11,6,84,14.00,1,54.5%,7.64,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
73,1992,1992-11-08,9,27.216,GNB,@,NYG,L 7-27,15,11,160,14.55,0,73.3%,10.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
74,1992,1992-11-15,10,27.223,GNB,,PHI,W 27-24,9,7,116,16.57,1,77.8%,12.89,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
75,1992,1992-11-22,11,27.230,GNB,@,CHI,W 17-3,7,5,79,15.80,1,71.4%,11.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
76,1992,1992-11-29,12,27.237,GNB,,TAM,W 19-14,9,9,52,5.78,0,100.0%,5.78,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
77,1992,1992-12-06,13,27.244,GNB,,DET,W 38-10,7,6,107,17.83,2,85.7%,15.29,1,14,14.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
78,1992,1992-12-13,14,27.251,GNB,@,HOU,W 16-14,9,6,46,7.67,1,66.7%,5.11,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
79,1992,1992-12-20,15,27.258,GNB,,RAM,W 28-13,13,8,110,13.75,2,61.5%,8.46,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
80,1992,1992-12-27,16,27.265,GNB,@,MIN,L 7-27,11,6,45,7.50,0,54.5%,4.09,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
81,1993,1993-09-05,1,28.152,GNB,,RAM,W 36-6,9,7,120,17.14,1,77.8%,13.33,1,3,3.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
82,1993,1993-09-12,2,28.159,GNB,,PHI,L 17-20,12,7,72,10.29,1,58.3%,6.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
83,1993,1993-09-26,3,28.173,GNB,@,MIN,L 13-15,11,5,46,9.20,0,45.5%,4.18,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
84,1993,1993-10-03,4,28.180,GNB,@,DAL,L 14-36,10,4,34,8.50,0,40.0%,3.40,1,-4,-4.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
85,1993,1993-10-10,5,28.187,GNB,,DEN,W 30-27,15,10,70,7.00,0,66.7%,4.67,1,4,4.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
86,1993,1993-10-24,6,28.201,GNB,@,TAM,W 37-14,14,10,147,14.70,4,71.4%,10.50,1,5,5.00,0,1,1,100.00,1,0,0,79.2,0,0,1.00,1.00,0,0,,0,0,0,,0,4,24
87,1993,1993-10-31,7,28.208,GNB,,CHI,W 17-3,11,7,75,10.71,1,63.6%,6.82,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
88,1993,1993-11-08,8,28.216,GNB,@,KAN,L 16-23,13,7,76,10.86,0,53.8%,5.85,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
89,1993,1993-11-14,9,28.222,GNB,@,NOR,W 19-17,11,6,79,13.17,0,54.5%,7.18,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
90,1993,1993-11-21,10,28.229,GNB,,DET,W 26-17,10,7,75,10.71,0,70.0%,7.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
91,1993,1993-11-28,11,28.236,GNB,,TAM,W 13-10,9,6,43,7.17,1,66.7%,4.78,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
92,1993,1993-12-05,12,28.243,GNB,@,CHI,L 17-30,16,10,114,11.40,1,62.5%,7.13,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
93,1993,1993-12-12,13,28.250,GNB,@,SDG,W 20-13,9,7,65,9.29,0,77.8%,7.22,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
94,1993,1993-12-19,14,28.257,GNB,,MIN,L 17-21,13,6,106,17.67,1,46.2%,8.15,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
95,1993,1993-12-26,15,28.264,GNB,,RAI,W 28-0,13,7,119,17.00,1,53.8%,9.15,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
96,1993,1994-01-02,16,28.271,GNB,@,DET,L 20-30,13,6,33,5.50,0,46.2%,2.54,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
97,1994,1994-09-04,1,29.151,GNB,,MIN,W 16-10,11,7,53,7.57,1,63.6%,4.82,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
98,1994,1994-09-11,2,29.158,GNB,,MIA,L 14-24,8,5,48,9.60,1,62.5%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
99,1994,1994-09-18,3,29.165,GNB,@,PHI,L 7-13,13,6,108,18.00,0,46.2%,8.31,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
100,1994,1994-09-25,4,29.172,GNB,,TAM,W 30-3,6,5,43,8.60,1,83.3%,7.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
101,1994,1994-10-02,5,29.179,GNB,@,NWE,L 16-17,13,9,132,14.67,1,69.2%,10.15,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
102,1994,1994-10-09,6,29.186,GNB,,RAM,W 24-17,14,7,62,8.86,1,50.0%,4.43,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
103,1994,1994-10-20,7,29.197,GNB,@,MIN,L 10-13,7,3,16,5.33,0,42.9%,2.29,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
104,1994,1994-10-31,8,29.208,GNB,@,CHI,W 33-6,7,3,43,14.33,0,42.9%,6.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
105,1994,1994-11-06,9,29.214,GNB,,DET,W 38-30,7,5,27,5.40,0,71.4%,3.86,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
106,1994,1994-11-13,10,29.221,GNB,,NYJ,W 17-10,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
107,1994,1994-11-20,11,29.228,GNB,@,BUF,L 20-29,13,5,86,17.20,2,38.5%,6.62,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
108,1994,1994-11-24,12,29.232,GNB,@,DAL,L 31-42,13,9,122,13.56,4,69.2%,9.38,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,4,24
109,1994,1994-12-04,13,29.242,GNB,@,DET,L 31-34,14,10,115,11.50,1,71.4%,8.21,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
110,1994,1994-12-11,14,29.249,GNB,,CHI,W 40-3,14,7,86,12.29,2,50.0%,6.14,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
111,1994,1994-12-18,15,29.256,GNB,,ATL,W 21-17,4,3,33,11.00,1,75.0%,8.25,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
112,1994,1994-12-24,16,29.262,GNB,@,TAM,W 34-19,12,9,132,14.67,3,75.0%,11.00,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,3,18
