ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2008,2008-12-21,15,22.321,CAR,@,NYG,L 28-34,,0,0,0.0,1,0
2,2008,2008-12-28,16,22.328,CAR,@,NOR,W 33-31,*,0,0,0.0,1,1
3,2009,2009-09-13,1,23.221,CAR,,PHI,L 10-38,*,,,,,
4,2009,2009-09-28,3,23.236,CAR,@,DAL,L 7-21,*,0,0,0.0,2,0
5,2009,2009-10-11,4,23.249,CAR,,WAS,W 20-17,,,,,,
6,2009,2009-11-19,10,23.288,CAR,,MIA,L 17-24,,,,,,
7,2009,2009-11-29,11,23.298,CAR,@,NYJ,L 6-17,,0,0,0.0,1,0
8,2009,2009-12-06,12,23.305,CAR,,TAM,W 16-6,,0,0,1.0,1,0
9,2009,2009-12-13,13,23.312,CAR,@,NWE,L 10-20,,0,0,0.0,7,1
10,2009,2009-12-20,14,23.319,CAR,,MIN,W 26-7,,,,,,
11,2009,2009-12-27,15,23.326,CAR,@,NYG,W 41-9,,0,0,0.0,3,0
12,2009,2010-01-03,16,23.333,CAR,,NOR,W 23-10,,0,0,0.0,1,1
13,2010,2010-09-19,2,24.227,CAR,,TAM,L 7-20,,0,0,0.0,1,0
14,2010,2010-10-03,4,24.241,CAR,@,NOR,L 14-16,,0,0,0.0,2,0
15,2010,2010-10-10,5,24.248,CAR,,CHI,L 6-23,,0,0,0.5,4,1
16,2010,2010-10-24,6,24.262,CAR,,SFO,W 23-20,,0,0,0.0,1,1
17,2010,2010-10-31,7,24.269,CAR,@,STL,L 10-20,*,,,,,
18,2010,2010-11-07,8,24.276,CAR,,NOR,L 3-34,*,0,0,0.0,2,0
19,2010,2010-11-14,9,24.283,CAR,@,TAM,L 16-31,*,0,0,0.0,2,0
20,2010,2010-11-21,10,24.290,CAR,,BAL,L 13-37,*,0,0,0.0,3,0
21,2010,2010-11-28,11,24.297,CAR,@,CLE,L 23-24,*,0,0,0.0,2,2
22,2010,2010-12-05,12,24.304,CAR,@,SEA,L 14-31,*,0,0,0.0,1,1
23,2010,2010-12-12,13,24.311,CAR,,ATL,L 10-31,*,0,0,0.5,0,4
24,2010,2010-12-19,14,24.318,CAR,,ARI,W 19-12,*,0,0,0.0,1,0
25,2010,2010-12-23,15,24.322,CAR,@,PIT,L 3-27,*,,,,,
26,2010,2011-01-02,16,24.332,CAR,@,ATL,L 10-31,*,0,0,0.0,1,2
27,2011,2011-12-11,13,25.310,CIN,,HOU,L 19-20,,,,,,
28,2011,2011-12-18,14,25.317,CIN,@,STL,W 20-13,,0,0,0.0,2,0
29,2013,2013-09-08,1,27.216,DAL,,NYG,W 36-31,*,0,0,0.0,3,0
30,2013,2013-09-15,2,27.223,DAL,@,KAN,L 16-17,*,0,0,0.0,3,1
31,2013,2013-09-22,3,27.230,DAL,,STL,W 31-7,*,0,0,0.0,1,0
32,2013,2013-09-29,4,27.237,DAL,@,SDG,L 21-30,*,0,0,0.0,3,2
33,2013,2013-10-06,5,27.244,DAL,,DEN,L 48-51,*,0,0,0.0,1,1
34,2013,2013-10-13,6,27.251,DAL,,WAS,W 31-16,*,0,0,0.0,2,1
35,2013,2013-10-20,7,27.258,DAL,@,PHI,W 17-3,*,0,0,0.0,1,0
36,2013,2013-10-27,8,27.265,DAL,@,DET,L 30-31,*,0,0,0.0,1,2
37,2013,2013-11-03,9,27.272,DAL,,MIN,W 27-23,*,0,6,0.0,4,2
38,2013,2013-11-10,10,27.279,DAL,@,NOR,L 17-49,*,0,0,0.0,1,0
39,2013,2013-11-24,11,27.293,DAL,@,NYG,W 24-21,*,0,0,0.0,0,1
40,2013,2013-11-28,12,27.297,DAL,,OAK,W 31-24,*,0,0,0.0,0,2
41,2013,2013-12-09,13,27.308,DAL,@,CHI,L 28-45,*,0,0,0.0,2,0
42,2013,2013-12-15,14,27.314,DAL,,GNB,L 36-37,*,0,0,0.0,1,2
43,2013,2013-12-22,15,27.321,DAL,@,WAS,W 24-23,*,0,0,0.0,0,5
44,2013,2013-12-29,16,27.328,DAL,,PHI,L 22-24,*,0,0,0.0,2,0
45,2014,2014-09-07,1,28.215,DAL,,SFO,L 17-28,*,0,0,0.0,2,1
46,2014,2014-09-14,2,28.222,DAL,@,TEN,W 26-10,*,0,0,0.0,0,1
47,2014,2014-09-21,3,28.229,DAL,@,STL,W 34-31,*,0,0,0.0,2,1
48,2014,2014-09-28,4,28.236,DAL,,NOR,W 38-17,*,0,0,0.0,1,1
49,2014,2014-10-05,5,28.243,DAL,,HOU,W 20-17,*,0,0,0.0,2,0
50,2014,2014-10-12,6,28.250,DAL,@,SEA,W 30-23,*,0,0,0.0,0,2
51,2014,2014-10-19,7,28.257,DAL,,NYG,W 31-21,*,0,0,0.0,0,2
52,2014,2014-10-27,8,28.265,DAL,,WAS,L 17-20,*,0,0,0.0,1,3
53,2014,2014-11-02,9,28.271,DAL,,ARI,L 17-28,*,0,0,0.0,3,1
