ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1985,1985-09-08,1,22.264,CIN,,SEA,L 24-28,,,
2,1985,1985-09-15,2,22.271,CIN,@,STL,L 27-41,,,
3,1985,1985-09-22,3,22.278,CIN,,SDG,L 41-44,,,
4,1985,1985-09-30,4,22.286,CIN,@,PIT,W 37-24,,,
5,1985,1985-10-06,5,22.292,CIN,,NYJ,L 20-29,,,
6,1985,1985-10-13,6,22.299,CIN,,NYG,W 35-30,,,
7,1985,1985-10-20,7,22.306,CIN,@,HOU,L 27-44,,,
8,1987,1987-10-04,3,24.290,IND,@,BUF,W 47-6,,,
9,1987,1987-10-11,4,24.297,IND,,NYJ,W 6-0,,,
10,1987,1987-10-18,5,24.304,IND,@,PIT,L 7-21,1,7,0
