ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1987,1987-09-13,1,23.202,PHI,@,WAS,L 24-34,,,,,,
2,1987,1987-09-20,2,23.209,PHI,,NOR,W 27-17,,,,,,
3,1987,1987-10-25,6,23.244,PHI,,DAL,W 37-20,,,,,,
4,1987,1987-11-01,7,23.251,PHI,@,STL,W 28-23,,,,,,
5,1987,1987-11-08,8,23.258,PHI,,WAS,W 31-27,,,,,,
6,1987,1987-11-15,9,23.265,PHI,,NYG,L 17-20,,,,,,
7,1987,1987-11-22,10,23.272,PHI,,STL,L 19-31,,,,,,
8,1987,1987-11-29,11,23.279,PHI,@,NWE,W 34-31,,,,,,
9,1987,1987-12-06,12,23.286,PHI,@,NYG,L 20-23,,,,,,
10,1987,1987-12-13,13,23.293,PHI,,MIA,L 10-28,,,,,,
11,1987,1987-12-20,14,23.300,PHI,@,NYJ,W 38-27,,,,,,
12,1987,1987-12-27,15,23.307,PHI,,BUF,W 17-7,0,0,0.0,1,12,0
13,1988,1988-09-04,1,24.194,PHI,@,TAM,W 41-14,,,,,,
14,1988,1988-09-11,2,24.201,PHI,,CIN,L 24-28,,,,,,
15,1988,1988-09-18,3,24.208,PHI,@,WAS,L 10-17,,,,,,
16,1988,1988-09-25,4,24.215,PHI,@,MIN,L 21-23,,,,,,
17,1988,1988-10-02,5,24.222,PHI,,HOU,W 32-23,,,,,,
18,1988,1988-10-10,6,24.230,PHI,,NYG,W 24-13,,,,,,
19,1988,1988-10-16,7,24.236,PHI,@,CLE,L 3-19,,,,,,
20,1988,1988-10-23,8,24.243,PHI,,DAL,W 24-23,,,,,,
21,1988,1988-10-30,9,24.250,PHI,,ATL,L 24-27,,,,,,
22,1988,1988-11-06,10,24.257,PHI,,RAM,W 30-24,,,,,,
23,1988,1988-11-13,11,24.264,PHI,@,PIT,W 27-26,,,,,,
24,1988,1988-11-20,12,24.271,PHI,@,NYG,W 23-17,,,,,,
25,1988,1988-11-27,13,24.278,PHI,,PHO,W 31-21,,,,,,
26,1988,1988-12-04,14,24.285,PHI,,WAS,L 19-20,,,,,,
27,1988,1988-12-10,15,24.291,PHI,@,PHO,W 23-17,,,,,,
28,1988,1988-12-18,16,24.299,PHI,@,DAL,W 23-7,,,,,,
29,1989,1989-09-10,1,25.199,PHI,,SEA,W 31-7,0,0,1.0,0,0,0
30,1989,1989-09-17,2,25.206,PHI,@,WAS,W 42-37,,,,,,
31,1989,1989-09-24,3,25.213,PHI,,SFO,L 28-38,,,,,,
32,1989,1989-10-02,4,25.221,PHI,@,CHI,L 13-27,,,,,,
33,1989,1989-10-08,5,25.227,PHI,,NYG,W 21-19,,,,,,
34,1989,1989-10-15,6,25.234,PHI,@,PHO,W 17-5,0,0,1.0,0,0,0
35,1989,1989-10-22,7,25.241,PHI,,RAI,W 10-7,0,0,0.0,1,15,0
36,1989,1989-10-29,8,25.248,PHI,@,DEN,W 28-24,,,,,,
37,1989,1989-11-05,9,25.255,PHI,@,SDG,L 17-20,,,,,,
38,1989,1989-11-12,10,25.262,PHI,,WAS,L 3-10,,,,,,
39,1989,1989-11-19,11,25.269,PHI,,MIN,W 10-9,,,,,,
40,1989,1989-11-23,12,25.273,PHI,@,DAL,W 27-0,0,0,0.0,1,8,0
41,1989,1989-12-03,13,25.283,PHI,@,NYG,W 24-17,,,,,,
42,1989,1989-12-10,14,25.290,PHI,,DAL,W 20-10,,,,,,
43,1989,1989-12-18,15,25.298,PHI,@,NOR,L 20-30,,,,,,
44,1989,1989-12-24,16,25.304,PHI,,PHO,W 31-14,0,0,0.0,1,0,0
45,1990,1990-09-09,1,26.198,PHI,@,NYG,L 20-27,,,,,,
46,1990,1990-09-16,2,26.205,PHI,,PHO,L 21-23,,,,,,
47,1990,1990-09-23,3,26.212,PHI,@,RAM,W 27-21,,,,,,
48,1990,1990-09-30,4,26.219,PHI,,IND,L 23-24,,,,,,
49,1990,1990-10-15,5,26.234,PHI,,MIN,W 32-24,,,,,,
50,1990,1990-10-21,6,26.240,PHI,@,WAS,L 7-13,,,,,,
51,1990,1990-10-28,7,26.247,PHI,@,DAL,W 21-20,,,,,,
52,1990,1990-11-04,8,26.254,PHI,,NWE,W 48-20,,,,0,21,0
53,1990,1990-11-12,9,26.262,PHI,,WAS,W 28-14,,,,,,
54,1990,1990-11-18,10,26.268,PHI,@,ATL,W 24-23,,,,,,
55,1990,1990-11-25,11,26.275,PHI,,NYG,W 31-13,1,6,0.0,1,22,1
56,1990,1990-12-02,12,26.282,PHI,@,BUF,L 23-30,,,,,,
57,1990,1990-12-09,13,26.289,PHI,@,MIA,L 20-23,,,,,,
58,1990,1990-12-16,14,26.296,PHI,,GNB,W 31-0,,,,,,
59,1990,1990-12-23,15,26.303,PHI,,DAL,W 17-3,0,0,1.0,0,0,0
