ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
42,1978,1978-12-03,14,25.155,NWE,@,DAL,L 10-17,2,39,19.50,0,0,0,0.0,0,0,0
43,1978,1978-12-10,15,25.162,NWE,,BUF,W 26-24,0,0,,0,0,0,0.0,1,0,0
44,1978,1978-12-18,16,25.170,NWE,@,MIA,L 3-23,2,15,7.50,0,0,0,0.0,0,0,0
45,1979,1979-09-03,1,26.064,NWE,,PIT,L 13-16,1,4,4.00,0,0,0,0.0,0,0,0
46,1979,1979-09-09,2,26.070,NWE,,NYJ,W 56-3,,,,,,,,,,
47,1979,1979-09-16,3,26.077,NWE,@,CIN,W 20-14,1,5,5.00,0,0,0,0.0,0,0,0
48,1979,1979-09-23,4,26.084,NWE,,SDG,W 27-21,,,,,,,,,,
49,1979,1979-10-01,5,26.092,NWE,@,GNB,L 14-27,,,,,,,,,,
50,1979,1979-10-07,6,26.098,NWE,,DET,W 24-17,0,0,,0,0,0,0.0,1,33,0
51,1979,1979-10-14,7,26.105,NWE,@,CHI,W 27-7,,,,,,,,,,
52,1979,1979-10-21,8,26.112,NWE,,MIA,W 28-13,2,5,2.50,0,0,0,0.0,1,33,0
53,1979,1979-10-28,9,26.119,NWE,@,BAL,L 26-31,1,2,2.00,0,0,0,0.0,1,0,0
54,1979,1979-11-04,10,26.126,NWE,@,BUF,W 26-6,,,,,,,,,,
55,1979,1979-11-11,11,26.133,NWE,@,DEN,L 10-45,,,,,,,,,,
56,1979,1979-11-18,12,26.140,NWE,,BAL,W 50-21,,,,,,,,,,
57,1979,1979-11-25,13,26.147,NWE,,BUF,L 13-16,,,,,,,,,,
58,1979,1979-11-29,14,26.151,NWE,@,MIA,L 24-39,,,,,,,,,,
59,1979,1979-12-09,15,26.161,NWE,@,NYJ,L 26-27,,,,,,,,,,
60,1979,1979-12-16,16,26.168,NWE,,MIN,W 27-23,,,,,,,,,,
61,1980,1980-09-29,4,27.090,NWE,,DEN,W 23-14,1,5,5.00,0,0,0,0.0,0,0,0
62,1980,1980-10-05,5,27.096,NWE,@,NYJ,W 21-11,1,11,11.00,0,0,0,0.0,0,0,0
63,1980,1980-10-12,6,27.103,NWE,,MIA,W 34-0,5,78,15.60,0,0,0,0.0,0,0,0
64,1980,1980-10-19,7,27.110,NWE,@,BAL,W 37-21,1,0,0.00,0,0,0,0.0,1,31,0
65,1980,1980-10-26,8,27.117,NWE,@,BUF,L 13-31,1,3,3.00,0,0,0,0.0,0,0,0
66,1980,1980-11-02,9,27.124,NWE,,NYJ,W 34-21,4,12,3.00,0,0,0,0.0,0,0,0
67,1980,1980-11-10,10,27.132,NWE,@,HOU,L 34-38,1,-1,-1.00,0,0,0,0.0,0,0,0
68,1980,1980-11-16,11,27.138,NWE,,RAM,L 14-17,,,,,,,,,,
69,1980,1980-11-23,12,27.145,NWE,,BAL,W 47-21,2,21,10.50,0,0,0,0.0,0,0,0
70,1980,1980-11-30,13,27.152,NWE,@,SFO,L 17-21,1,11,11.00,0,0,0,0.0,0,0,0
71,1980,1980-12-08,14,27.160,NWE,@,MIA,L 13-16,,,,,,,,,,
72,1980,1980-12-14,15,27.166,NWE,,BUF,W 24-2,,,,,,,,,,
73,1980,1980-12-21,16,27.173,NWE,@,NOR,W 38-27,,,,,,,,,,
74,1981,1981-09-06,1,28.067,NWE,,BAL,L 28-29,0,0,,0,,,,,,
75,1981,1981-09-13,2,28.074,NWE,@,PHI,L 3-13,0,0,,0,,,,,,
76,1981,1981-09-21,3,28.082,NWE,,DAL,L 21-35,0,0,,0,,,,,,
77,1981,1981-09-27,4,28.088,NWE,@,PIT,L 21-27,0,0,,0,,,,,,
78,1981,1981-10-04,5,28.095,NWE,,KAN,W 33-17,1,1,1.00,0,0,0,0.0,1,3,0
79,1981,1981-10-11,6,28.102,NWE,@,NYJ,L 24-28,5,11,2.20,0,0,0,0.0,0,0,0
80,1981,1981-12-13,15,28.165,NWE,,BUF,L 10-19,0,0,,0,,,,,,
81,1981,1981-12-20,16,28.172,NWE,@,BAL,L 21-23,0,0,,0,,,,,,
82,1982,1982-09-12,1,29.073,NWE,@,BAL,W 24-13,0,0,,0,0,0,0.0,1,0,0
83,1982,1982-09-19,2,29.080,NWE,,NYJ,L 7-31,,,,,,,,,,
84,1982,1982-11-21,3,29.143,NWE,@,CLE,L 7-10,,,,,,,,,,
85,1982,1982-11-28,4,29.150,NWE,,HOU,W 29-21,,,,,,,,,,
86,1982,1982-12-05,5,29.157,NWE,@,CHI,L 13-26,,,,,,,,,,
87,1982,1982-12-12,6,29.164,NWE,,MIA,W 3-0,,,,,,,,,,
88,1982,1982-12-19,7,29.171,NWE,@,SEA,W 16-0,0,0,,0,0,0,0.0,2,0,0
89,1982,1982-12-26,8,29.178,NWE,@,PIT,L 14-37,,,,,,,,,,
90,1982,1983-01-02,9,29.185,NWE,,BUF,W 30-19,0,0,,0,0,0,0.0,1,26,0
91,1983,1983-11-20,12,30.142,RAI,@,BUF,W 27-24,,,,,,,,,,
92,1983,1983-11-27,13,30.149,RAI,,NYG,W 27-12,0,0,,0,0,0,0.0,1,0,0
93,1983,1983-12-01,14,30.153,RAI,@,SDG,W 42-10,,,,,,,,,,
94,1983,1983-12-11,15,30.163,RAI,,STL,L 24-34,,,,,,,,,,
95,1983,1983-12-18,16,30.170,RAI,,SDG,W 30-14,,,,,,,,,,
96,1984,1984-09-02,1,31.063,RAI,@,HOU,W 24-14,,,,,,,,,,
97,1984,1984-09-09,2,31.070,RAI,,GNB,W 28-7,,,,,,,,,,
98,1984,1984-09-16,3,31.077,RAI,@,KAN,W 22-20,,,,,,,,,,
99,1984,1984-09-24,4,31.085,RAI,,SDG,W 33-30,,,,,,,,,,
100,1984,1984-09-30,5,31.091,RAI,@,DEN,L 13-16,0,0,,0,0,0,0.0,1,12,0
101,1984,1984-10-07,6,31.098,RAI,,SEA,W 28-14,,,,,,,,,,
102,1984,1984-10-14,7,31.105,RAI,,MIN,W 23-20,,,,,,,,,,
103,1984,1984-10-21,8,31.112,RAI,@,SDG,W 44-37,,,,,,,,,,
104,1984,1984-10-28,9,31.119,RAI,,DEN,L 19-22,,,,,,,,,,
105,1984,1984-11-04,10,31.126,RAI,@,CHI,L 6-17,,,,,,,,,,
106,1984,1984-11-12,11,31.134,RAI,@,SEA,L 14-17,,,,,,,,,,
107,1984,1984-11-18,12,31.140,RAI,,KAN,W 17-7,,,,,,,,,,
108,1984,1984-11-25,13,31.147,RAI,,IND,W 21-7,0,0,,0,0,0,0.0,1,25,0
109,1984,1984-12-02,14,31.154,RAI,@,MIA,W 45-34,0,0,,0,1,6,0.0,2,151,1
110,1984,1984-12-10,15,31.162,RAI,@,DET,W 24-3,0,0,,0,0,0,0.0,1,0,0
111,1984,1984-12-16,16,31.168,RAI,,PIT,L 7-13,0,0,,0,0,0,0.0,1,32,0
112,1985,1985-09-08,1,32.069,RAI,,NYJ,W 31-0,,,,,,,,,,
113,1985,1985-09-12,2,32.073,RAI,@,KAN,L 20-36,,,,,,,,,,
114,1985,1985-09-22,3,32.083,RAI,,SFO,L 10-34,,,,,,,,,,
115,1985,1985-09-29,4,32.090,RAI,@,NWE,W 35-20,,,,,,,,,,
116,1985,1985-10-06,5,32.097,RAI,,KAN,W 19-10,,,,,,,,,,
117,1985,1985-10-13,6,32.104,RAI,,NOR,W 23-13,,,,,,,,,,
118,1985,1985-10-20,7,32.111,RAI,@,CLE,W 21-20,,,,,,,,,,
119,1985,1985-10-28,8,32.119,RAI,,SDG,W 34-21,0,0,,0,0,0,0.0,1,0,0
120,1985,1985-11-03,9,32.125,RAI,@,SEA,L 3-33,0,0,,0,0,0,1.0,0,0,0
121,1985,1985-11-10,10,32.132,RAI,@,SDG,L 34-40,1,9,9.00,0,0,0,0.0,0,0,0
122,1985,1985-11-17,11,32.139,RAI,,CIN,W 13-6,,,,,,,,,,
123,1985,1985-11-24,12,32.146,RAI,,DEN,W 31-28,,,,,,,,,,
124,1985,1985-12-01,13,32.153,RAI,@,ATL,W 34-24,,,,,,,,,,
125,1985,1985-12-08,14,32.160,RAI,@,DEN,W 17-14,0,0,,0,0,0,0.0,2,8,0
126,1985,1985-12-15,15,32.167,RAI,,SEA,W 13-3,0,0,,0,0,0,0.0,1,0,0
127,1985,1985-12-23,16,32.175,RAI,@,RAM,W 16-6,,,,,,,,,,
128,1986,1986-09-07,1,33.068,RAI,@,DEN,L 36-38,,,,,,,,,,
129,1986,1986-09-14,2,33.075,RAI,@,WAS,L 6-10,,,,,,,,,,
130,1986,1986-09-21,3,33.082,RAI,,NYG,L 9-14,0,0,,0,0,0,0.0,1,22,0
131,1986,1986-09-28,4,33.089,RAI,,SDG,W 17-13,,,,,,,,,,
132,1986,1986-10-05,5,33.096,RAI,@,KAN,W 24-17,,,,,,,,,,
133,1986,1986-10-12,6,33.103,RAI,,SEA,W 14-10,,,,,,,,,,
134,1986,1986-11-09,10,33.131,RAI,@,DAL,W 17-13,,,,,,,,,,
135,1986,1986-11-16,11,33.138,RAI,,CLE,W 27-14,,,,,,,,,,
136,1986,1986-11-20,12,33.142,RAI,@,SDG,W 37-31,,,,,,,,,,
137,1986,1986-11-30,13,33.152,RAI,,PHI,L 27-33,,,,,,,,,,
138,1986,1986-12-08,14,33.160,RAI,@,SEA,L 0-37,,,,,,,,,,
139,1986,1986-12-14,15,33.166,RAI,,KAN,L 17-20,,,,,,,,,,
140,1986,1986-12-21,16,33.173,RAI,,IND,L 24-30,0,0,,0,0,0,0.0,1,6,0
141,1987,1987-09-13,1,34.074,RAI,@,GNB,W 20-0,0,0,,0,0,0,0.0,1,2,0
142,1987,1987-09-20,2,34.081,RAI,,DET,W 27-7,0,0,,0,0,0,0.0,1,7,0
143,1987,1987-10-25,6,34.116,RAI,,SEA,L 13-35,,,,,,,,,,
144,1987,1987-11-01,7,34.123,RAI,@,NWE,L 23-26,,,,,,,,,,
145,1987,1987-11-08,8,34.130,RAI,@,MIN,L 20-31,,,,,,,,,,
146,1987,1987-11-15,9,34.137,RAI,@,SDG,L 14-16,,,,,,,,,,
147,1987,1987-11-22,10,34.144,RAI,,DEN,L 17-23,,,,,,,,,,
148,1987,1987-12-27,15,34.179,RAI,,CHI,L 3-6,,,,,,,,,,
149,1988,1988-09-04,1,35.065,RAI,,SDG,W 24-13,0,0,,0,0,0,0.0,1,0,0
150,1988,1988-09-11,2,35.072,RAI,@,HOU,L 35-38,,,,,,,,,,
151,1988,1988-09-18,3,35.079,RAI,,RAM,L 17-22,,,,,,,,,,
152,1988,1988-09-26,4,35.087,RAI,@,DEN,W 30-27,0,0,,0,0,0,0.0,1,30,0
153,1988,1988-10-02,5,35.093,RAI,,CIN,L 21-45,,,,,,,,,,
154,1988,1988-10-09,6,35.100,RAI,,MIA,L 14-24,,,,,,,,,,
155,1988,1988-10-16,7,35.107,RAI,@,KAN,W 27-17,,,,,,,,,,
156,1988,1988-10-23,8,35.114,RAI,@,NOR,L 6-20,,,,,,,,,,
157,1988,1988-10-30,9,35.121,RAI,,KAN,W 17-10,,,,,,,,,,
158,1988,1988-11-06,10,35.128,RAI,@,SDG,W 13-3,0,0,,0,0,0,0.0,1,0,0
159,1988,1988-11-13,11,35.135,RAI,@,SFO,W 9-3,,,,,,,,,,
160,1988,1988-11-20,12,35.142,RAI,,ATL,L 6-12,,,,,,,,,,
161,1988,1988-11-28,13,35.150,RAI,@,SEA,L 27-35,,,,,,,,,,
162,1988,1988-12-04,14,35.156,RAI,,DEN,W 21-20,,,,,,,,,,
163,1988,1988-12-11,15,35.163,RAI,@,BUF,L 21-37,,,,,,,,,,
164,1988,1988-12-18,16,35.170,RAI,,SEA,L 37-43,,,,,,,,,,
165,1989,1989-09-10,1,36.071,RAI,,SDG,W 40-14,,,,,,,,,,
166,1989,1989-09-17,2,36.078,RAI,@,KAN,L 19-24,,,,,,,,,,
167,1989,1989-09-24,3,36.085,RAI,@,DEN,L 21-31,,,,,,,,,,
168,1989,1989-10-01,4,36.092,RAI,,SEA,L 20-24,,,,,,,,,,
169,1989,1989-10-09,5,36.100,RAI,@,NYJ,W 14-7,,,,,,,,,,
170,1989,1989-10-15,6,36.106,RAI,,KAN,W 20-14,,,,,,,,,,
171,1989,1989-10-22,7,36.113,RAI,@,PHI,L 7-10,,,,,,,,,,
172,1989,1989-10-29,8,36.120,RAI,,WAS,W 37-24,,,,,,,,,,
173,1989,1989-11-05,9,36.127,RAI,,CIN,W 28-7,,,,,,,,,,
174,1989,1989-11-12,10,36.134,RAI,@,SDG,L 12-14,,,,,,,,,,
175,1989,1989-11-19,11,36.141,RAI,@,HOU,L 7-23,,,,,,,,,,
176,1989,1989-11-26,12,36.148,RAI,,NWE,W 24-21,,,,,,,,,,
177,1989,1989-12-24,16,36.176,RAI,@,NYG,L 17-34,,,,,,,,,,
