ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-01,1,23.106,DEN,,NYJ,W 31-6,,,,,,,,,
2,1996,1996-09-29,5,23.134,DEN,@,CIN,W 14-10,,,,,,,,,
3,1996,1996-10-06,6,23.141,DEN,,SDG,W 28-17,,,,,,,,,
4,1996,1996-10-20,7,23.155,NWE,@,IND,W 27-9,,,,,,,,,
5,1996,1996-10-27,8,23.162,DEN,,KAN,W 34-7,,,,,,,,,
6,1996,1996-11-04,9,23.170,DEN,@,OAK,W 22-21,,,,,,,,,
7,1996,1996-11-10,10,23.176,DEN,,CHI,W 17-12,,,,,,,,,
8,1996,1996-11-17,11,23.183,DEN,@,NWE,W 34-8,,,,,,,,,
9,1996,1996-11-24,12,23.190,DEN,@,MIN,W 21-17,,,,,,,,,
10,1996,1996-12-01,13,23.197,DEN,,SEA,W 34-7,,,,,,,,,
11,1996,1996-12-08,14,23.204,DEN,@,GNB,L 6-41,,,,,,,,,
12,1996,1996-12-15,15,23.211,DEN,,OAK,W 24-19,,,,,,,,,
13,1996,1996-12-22,16,23.218,DEN,@,SDG,L 10-16,,,,,,,,,
14,1997,1997-08-31,1,24.105,DEN,,KAN,W 19-3,,,,,,,,,
15,1997,1997-09-07,2,24.112,DEN,@,SEA,W 35-14,,,,,,,,,
16,1997,1997-09-14,3,24.119,DEN,,STL,W 35-14,,,,,,,,,
17,1997,1997-09-21,4,24.126,DEN,,CIN,W 38-20,,,,,,,,,
18,1997,1997-09-28,5,24.133,DEN,@,ATL,W 29-21,,,,,,,,,
19,1997,1997-10-06,6,24.141,DEN,,NWE,W 34-13,,,,,,,,,
20,1997,1997-10-19,7,24.154,DEN,@,OAK,L 25-28,,,,,,,,,
21,1997,1997-10-26,8,24.161,DEN,@,BUF,W 23-20,,,,,,,,,
22,1997,1997-11-02,9,24.168,DEN,,SEA,W 30-27,,,,,,,,,
23,1997,1997-11-09,10,24.175,DEN,,CAR,W 34-0,,,,,,,,,
24,1997,1997-11-16,11,24.182,DEN,@,KAN,L 22-24,,,,,,,,,
25,1997,1997-11-24,12,24.190,DEN,,OAK,W 31-3,,,,,,,,,
26,1997,1997-11-30,13,24.196,DEN,@,SDG,W 38-28,,,,,,,,,
27,1997,1997-12-07,14,24.203,DEN,@,PIT,L 24-35,,,,,,,,,
28,1997,1997-12-15,15,24.211,DEN,@,SFO,L 17-34,,,,,,,,,
29,1997,1997-12-21,16,24.217,DEN,,SDG,W 38-3,,,,,,,,,
30,1998,1998-09-07,1,25.112,DEN,,NWE,W 27-21,,,,,,,,,
31,1998,1998-09-13,2,25.118,DEN,,DAL,W 42-23,,,,,,,,,
32,1998,1998-09-20,3,25.125,DEN,@,OAK,W 34-17,,,,,,,,,
33,1998,1998-09-27,4,25.132,DEN,@,WAS,W 38-16,,,,,,,,,
34,1998,1998-10-04,5,25.139,DEN,,PHI,W 41-16,,0,0,,0,0.0,1,45,0
35,1998,1998-10-11,6,25.146,DEN,@,SEA,W 21-16,,,,,,,,,
36,1998,1998-10-25,7,25.160,DEN,,JAX,W 37-24,,,,,,,,,
37,1998,1998-11-01,8,25.167,DEN,@,CIN,W 33-26,,,,,,,,,
38,1998,1998-11-08,9,25.174,DEN,,SDG,W 27-10,,,,,,,,,
39,1998,1998-11-16,10,25.182,DEN,@,KAN,W 30-7,,,,,,,,,
40,1998,1998-11-22,11,25.188,DEN,,OAK,W 40-14,,,,,,,,,
41,1998,1998-11-29,12,25.195,DEN,@,SDG,W 31-16,,0,0,,0,0.0,1,34,0
42,1998,1998-12-06,13,25.202,DEN,,KAN,W 35-31,,,,,,,,,
43,1998,1998-12-13,14,25.209,DEN,@,NYG,L 16-20,,,,,,,,,
44,1998,1998-12-21,15,25.217,DEN,@,MIA,L 21-31,,,,,,,,,
45,1998,1998-12-27,16,25.223,DEN,,SEA,W 28-21,,0,0,,0,1.0,0,0,0
46,1999,1999-09-13,1,26.118,DEN,,MIA,L 21-38,,,,,,,,,
47,1999,1999-09-19,2,26.124,DEN,@,KAN,L 10-26,,,,,,,,,
48,1999,1999-09-26,3,26.131,DEN,@,TAM,L 10-13,,,,,,,,,
49,1999,1999-10-03,4,26.138,DEN,,NYJ,L 13-21,,,,,,,,,
50,1999,1999-10-10,5,26.145,DEN,@,OAK,W 16-13,,,,,,,,,
51,1999,1999-10-17,6,26.152,DEN,,GNB,W 31-10,,,,,,,,,
52,1999,1999-10-24,7,26.159,DEN,@,NWE,L 23-24,,,,,,,,,
53,1999,1999-10-31,8,26.166,DEN,,MIN,L 20-23,,,,,,,,,
54,1999,1999-11-07,9,26.173,DEN,@,SDG,W 33-17,,,,,,,,,
55,1999,1999-11-14,10,26.180,DEN,@,SEA,L 17-20,,,,,,,,,
56,1999,1999-11-22,11,26.188,DEN,,OAK,W 27-21,,,,,,,,,
57,1999,1999-12-05,12,26.201,DEN,,KAN,L 10-16,,,,,,,,,
58,1999,1999-12-13,13,26.209,DEN,@,JAX,L 24-27,,,,,,,,,
59,1999,1999-12-19,14,26.215,DEN,,SEA,W 36-30,*,,,,,,,,
60,1999,1999-12-25,15,26.221,DEN,@,DET,W 17-7,*,,,,,,,,
61,1999,2000-01-02,16,26.229,DEN,,SDG,L 6-12,,,,,,,,,
62,2003,2003-10-05,5,30.140,KAN,,DEN,W 24-23,,1,12,12.00,0,0.0,0,0,0
63,2003,2003-10-12,6,30.147,KAN,@,GNB,W 40-34,,,,,,,,,
64,2003,2003-10-20,7,30.155,KAN,@,OAK,W 17-10,,0,,,,,,,
