ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
45,2015,2015-09-20,2,26.352,MIN,,DET,W 26-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
46,2015,2015-09-27,3,26.359,MIN,,SDG,W 31-14,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
47,2015,2015-10-04,4,27.001,MIN,@,DEN,L 20-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
48,2015,2015-10-18,5,27.015,MIN,,KAN,W 16-10,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
49,2015,2015-10-25,6,27.022,MIN,@,DET,W 28-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
50,2015,2015-11-08,8,27.036,MIN,,STL,W 21-18,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2015,2015-11-15,9,27.043,MIN,@,OAK,W 30-14,,2,2,18,9.00,1,100.0%,9.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
52,2015,2015-11-22,10,27.050,MIN,,GNB,L 13-30,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
53,2015,2015-11-29,11,27.057,MIN,@,ATL,W 20-10,*,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2015,2015-12-06,12,27.064,MIN,,SEA,L 7-38,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2015,2015-12-10,13,27.068,MIN,@,ARI,L 20-23,*,1,1,41,41.00,0,100.0%,41.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
56,2015,2015-12-20,14,27.078,MIN,,CHI,W 38-17,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
57,2015,2015-12-27,15,27.085,MIN,,NYG,W 49-17,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2015,2016-01-03,16,27.092,MIN,@,GNB,W 20-13,*,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2016,2016-09-11,1,27.344,MIN,@,TEN,W 25-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
60,2016,2016-09-18,2,27.351,MIN,,GNB,W 17-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2016,2016-09-25,3,27.358,MIN,@,CAR,W 22-10,*,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2016,2016-10-03,4,28.000,MIN,,NYG,W 24-10,*,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
63,2016,2016-10-23,6,28.020,MIN,@,PHI,L 10-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
64,2016,2016-10-31,7,28.028,MIN,@,CHI,L 10-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
65,2016,2016-11-06,8,28.034,MIN,,DET,L 16-22,,1,1,4,4.00,0,100.0%,4.00,1,1,1.00,1,0,0,,0,,1,6,0.0,0,0
66,2016,2016-11-13,9,28.041,MIN,@,WAS,L 20-26,*,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2016,2016-11-20,10,28.048,MIN,,ARI,W 30-24,,3,1,-2,-2.00,0,33.3%,-0.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
68,2016,2016-11-24,11,28.052,MIN,@,DET,L 13-16,,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2016,2016-12-01,12,28.059,MIN,,DAL,L 15-17,*,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2016,2016-12-11,13,28.069,MIN,@,JAX,W 25-16,,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
71,2016,2016-12-18,14,28.076,MIN,,IND,L 6-34,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2016,2016-12-24,15,28.082,MIN,@,GNB,L 25-38,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
73,2016,2017-01-01,16,28.090,MIN,,CHI,W 38-10,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
74,2017,2017-09-10,1,28.342,NYG,@,DAL,L 3-19,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
75,2017,2017-09-18,2,28.350,NYG,,DET,L 10-24,,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
76,2017,2017-09-24,3,28.356,NYG,@,PHI,L 24-27,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
77,2017,2017-10-01,4,28.363,NYG,@,TAM,L 23-25,*,2,2,11,5.50,1,100.0%,5.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
78,2017,2017-10-08,5,29.005,NYG,,LAC,L 22-27,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2017,2017-10-15,6,29.012,NYG,@,DEN,W 23-10,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2017,2017-10-22,7,29.019,NYG,,SEA,L 7-24,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2017,2017-11-05,8,29.033,NYG,,LAR,L 17-51,*,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2017,2017-11-12,9,29.040,NYG,@,SFO,L 21-31,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2017,2017-11-19,10,29.047,NYG,,KAN,W 12-9,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2017,2017-11-23,11,29.051,NYG,@,WAS,L 10-20,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
85,2017,2017-12-03,12,29.061,NYG,@,OAK,L 17-24,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2017,2017-12-10,13,29.068,NYG,,DAL,L 10-30,*,5,4,20,5.00,1,80.0%,4.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
87,2017,2017-12-17,14,29.075,NYG,,PHI,L 29-34,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
88,2017,2017-12-24,15,29.082,NYG,@,ARI,L 0-23,*,7,4,60,15.00,0,57.1%,8.57,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2017,2017-12-31,16,29.089,NYG,,WAS,W 18-10,*,6,5,63,12.60,0,83.3%,10.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2018,2018-09-09,1,29.341,NYG,,JAX,L 15-20,*,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
91,2018,2018-09-16,2,29.348,NYG,@,DAL,L 13-20,*,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2018,2018-09-23,3,29.355,NYG,@,HOU,W 27-22,*,3,3,39,13.00,1,100.0%,13.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
