ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2008,2008-09-07,1,23.006,BUF,,SEA,W 34-10,,,,,,,,,,,,,,,,,
2,2008,2008-09-14,2,23.013,BUF,@,JAX,W 20-16,,2,43,21.50,0,0,0,,0,0,0,0.0,0,0,0,0,0
3,2008,2008-09-21,3,23.020,BUF,,OAK,W 24-23,,5,137,27.40,0,0,0,,0,0,0,0.0,0,0,0,0,0
4,2008,2008-09-28,4,23.027,BUF,@,STL,W 31-14,,3,97,32.33,0,2,26,13.00,0,0,0,0.0,2,0,0,0,0
5,2008,2008-10-05,5,23.034,BUF,@,ARI,L 17-41,,6,133,22.17,0,0,0,,0,0,0,0.0,4,1,0,0,0
6,2008,2008-10-19,6,23.048,BUF,,SDG,W 23-14,,3,58,19.33,0,0,0,,0,0,0,0.0,3,2,0,0,0
7,2008,2008-10-26,7,23.055,BUF,@,MIA,L 16-25,,5,103,20.60,0,0,0,,0,0,0,0.0,0,0,0,0,0
8,2008,2008-11-02,8,23.062,BUF,,NYJ,L 17-26,,7,179,25.57,0,0,0,,0,0,0,0.0,0,0,0,0,0
9,2008,2008-11-09,9,23.069,BUF,@,NWE,L 10-20,*,3,138,46.00,0,0,0,,0,0,0,0.0,0,0,0,0,0
10,2008,2008-11-17,10,23.077,BUF,,CLE,L 27-29,,3,185,61.67,1,0,0,,0,1,6,0.0,1,0,0,0,0
11,2008,2008-11-23,11,23.083,BUF,@,KAN,W 54-31,*,2,67,33.50,0,0,0,,0,1,6,0.0,2,0,2,64,1
12,2008,2008-11-30,12,23.090,BUF,,SFO,L 3-10,*,1,37,37.00,0,0,0,,0,0,0,0.0,2,0,0,0,0
13,2008,2008-12-07,13,23.097,BUF,,MIA,L 3-16,*,2,56,28.00,0,0,0,,0,0,0,0.0,2,1,0,0,0
14,2008,2008-12-14,14,23.104,BUF,@,NYJ,L 27-31,*,5,142,28.40,0,0,0,,0,0,0,0.0,3,2,0,0,0
15,2008,2008-12-21,15,23.111,BUF,@,DEN,W 30-23,*,4,88,22.00,0,0,0,,0,0,0,0.0,6,0,0,0,0
16,2008,2008-12-28,16,23.118,BUF,,NWE,L 0-13,,1,5,5.00,0,0,0,,0,0,0,0.0,0,0,0,0,0
17,2009,2009-09-14,1,24.013,BUF,@,NWE,L 24-25,*,4,97,24.25,0,0,0,,0,0,0,0.0,5,1,0,0,0
18,2009,2009-09-20,2,24.019,BUF,,TAM,W 33-20,*,1,24,24.00,0,0,0,,0,0,0,0.0,2,1,0,0,0
19,2009,2009-09-27,3,24.026,BUF,,NOR,L 7-27,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
20,2010,2010-09-12,1,25.011,BUF,,MIA,L 10-15,,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
21,2010,2010-09-19,2,25.018,BUF,@,GNB,L 7-34,,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
22,2010,2010-09-26,3,25.025,BUF,@,NWE,L 30-38,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
23,2010,2010-10-03,4,25.032,BUF,,NYJ,L 14-38,*,0,0,,0,0,0,,0,0,0,0.0,4,2,0,0,0
24,2010,2010-10-10,5,25.039,BUF,,JAX,L 26-36,*,0,0,,0,0,0,,0,0,0,0.0,6,2,0,0,0
25,2010,2010-10-24,6,25.053,BUF,@,BAL,L 34-37,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
26,2010,2010-10-31,7,25.060,BUF,@,KAN,L 10-13,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
27,2010,2010-11-07,8,25.067,BUF,,CHI,L 19-22,*,0,0,,0,0,0,,0,0,0,0.0,2,1,0,0,0
28,2010,2010-11-14,9,25.074,BUF,,DET,W 14-12,*,2,41,20.50,0,4,25,6.25,0,0,0,0.0,2,0,0,0,0
29,2010,2010-11-21,10,25.081,BUF,@,CIN,W 49-31,*,3,58,19.33,0,0,0,,0,0,0,0.0,0,0,0,0,0
30,2010,2010-11-28,11,25.088,BUF,,PIT,L 16-19,*,5,131,26.20,0,2,-1,-0.50,0,0,0,0.0,3,0,0,0,0
31,2010,2010-12-05,12,25.095,BUF,@,MIN,L 14-38,*,3,21,7.00,0,0,0,,0,0,0,0.0,6,1,1,0,0
32,2010,2010-12-12,13,25.102,BUF,,CLE,W 13-6,*,0,0,,0,0,0,,0,0,0,0.0,1,0,1,10,0
33,2010,2010-12-19,14,25.109,BUF,@,MIA,W 17-14,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
34,2010,2010-12-26,15,25.116,BUF,,NWE,L 3-34,*,,,,,,,,,,,,,,,,
35,2010,2011-01-02,16,25.123,BUF,@,NYJ,L 7-38,*,1,14,14.00,0,0,0,,0,0,0,0.0,4,0,0,0,0
36,2011,2011-09-11,1,26.010,BUF,@,KAN,W 41-7,*,0,0,,0,0,0,,0,0,0,0.0,3,0,0,0,0
37,2011,2011-09-18,2,26.017,BUF,,OAK,W 38-35,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
38,2011,2011-09-25,3,26.024,BUF,,NWE,W 34-31,*,0,0,,0,0,0,,0,0,0,0.0,3,3,1,21,0
39,2011,2011-10-02,4,26.031,BUF,@,CIN,L 20-23,*,0,0,,0,0,0,,0,0,0,0.0,3,2,0,0,0
40,2011,2011-10-09,5,26.038,BUF,,PHI,W 31-24,*,0,0,,0,0,0,,0,0,0,0.0,4,0,0,0,0
41,2011,2011-10-16,6,26.045,BUF,@,NYG,L 24-27,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
42,2011,2011-10-30,7,26.059,BUF,,WAS,W 23-0,,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
43,2011,2011-11-06,8,26.066,BUF,,NYJ,L 11-27,,0,0,,0,0,0,,0,0,0,0.0,0,1,0,0,0
44,2011,2011-11-13,9,26.073,BUF,@,DAL,L 7-44,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
45,2011,2011-11-20,10,26.080,BUF,@,MIA,L 8-35,,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
46,2011,2011-11-27,11,26.087,BUF,@,NYJ,L 24-28,,2,43,21.50,0,0,0,,0,0,0,0.0,0,0,0,0,0
47,2011,2011-12-04,12,26.094,BUF,,TEN,L 17-23,,0,0,,0,2,10,5.00,0,0,0,0.0,2,0,0,0,0
48,2011,2011-12-11,13,26.101,BUF,@,SDG,L 10-37,*,0,0,,0,0,0,,0,0,0,0.0,3,1,0,0,0
49,2011,2011-12-18,14,26.108,BUF,,MIA,L 23-30,,0,0,,0,2,6,3.00,0,0,0,0.0,0,0,0,0,0
50,2011,2011-12-24,15,26.114,BUF,,DEN,W 40-14,,0,0,,0,3,135,45.00,1,0,6,0.0,0,0,0,0,0
51,2011,2012-01-01,16,26.122,BUF,@,NWE,L 21-49,,0,0,,0,1,5,5.00,0,0,0,0.0,0,0,0,0,0
52,2012,2012-09-09,1,27.008,BUF,@,NYJ,L 28-48,,3,71,23.67,0,1,27,27.00,0,0,0,0.0,3,0,0,0,0
53,2012,2012-09-16,2,27.015,BUF,,KAN,W 35-17,,0,0,,0,3,98,32.67,1,0,6,0.0,0,0,0,0,0
54,2012,2012-09-23,3,27.022,BUF,@,CLE,W 24-14,,1,34,34.00,0,2,53,26.50,0,0,0,0.0,0,0,1,9,0
55,2012,2012-09-30,4,27.029,BUF,,NWE,L 28-52,,1,26,26.00,0,0,0,,0,0,0,0.0,0,0,0,0,0
56,2012,2012-10-07,5,27.036,BUF,@,SFO,L 3-45,,1,59,59.00,0,1,28,28.00,0,0,0,0.0,0,0,0,0,0
57,2012,2012-10-14,6,27.043,BUF,@,ARI,W 19-16,,2,55,27.50,0,2,10,5.00,0,0,0,0.0,1,0,0,0,0
58,2012,2012-10-21,7,27.050,BUF,,TEN,L 34-35,,2,75,37.50,0,0,0,,0,0,0,0.0,0,0,0,0,0
59,2012,2012-11-04,8,27.064,BUF,@,HOU,L 9-21,,2,37,18.50,0,4,37,9.25,0,0,0,0.0,3,0,0,0,0
60,2012,2012-11-11,9,27.071,BUF,@,NWE,L 31-37,*,1,21,21.00,0,0,0,,0,0,0,0.0,4,0,0,0,0
61,2012,2012-11-15,10,27.075,BUF,,MIA,W 19-14,*,3,75,25.00,0,3,98,32.67,1,0,6,0.0,1,0,0,0,0
62,2012,2012-11-25,11,27.085,BUF,@,IND,L 13-20,*,0,0,,0,2,24,12.00,0,0,0,0.0,4,0,0,0,0
63,2012,2012-12-02,12,27.092,BUF,,JAX,W 34-18,,0,0,,0,1,12,12.00,0,0,0,0.0,0,0,0,0,0
64,2012,2012-12-09,13,27.099,BUF,,STL,L 12-15,*,2,57,28.50,0,4,44,11.00,0,0,0,0.0,3,1,0,0,0
65,2013,2013-09-08,1,28.007,BUF,,NWE,L 21-23,*,0,0,,0,0,0,,0,0,0,0.0,5,1,0,0,0
66,2013,2013-09-15,2,28.014,BUF,,CAR,W 24-23,*,0,0,,0,1,19,19.00,0,0,0,0.0,4,1,0,0,0
67,2013,2013-09-22,3,28.021,BUF,@,NYJ,L 20-27,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
68,2013,2013-10-03,5,28.032,BUF,@,CLE,L 24-37,,0,0,,0,1,9,9.00,0,0,0,0.0,3,0,0,0,0
69,2013,2013-10-13,6,28.042,BUF,,CIN,L 24-27,*,0,0,,0,2,10,5.00,0,0,0,0.0,7,1,0,0,0
70,2013,2013-10-20,7,28.049,BUF,@,MIA,W 23-21,*,0,0,,0,2,14,7.00,0,0,0,0.0,2,0,0,0,0
71,2013,2013-10-27,8,28.056,BUF,@,NOR,L 17-35,*,0,0,,0,1,4,4.00,0,0,0,0.0,4,2,0,0,0
72,2013,2013-11-03,9,28.063,BUF,,KAN,L 13-23,*,0,0,,0,3,27,9.00,0,0,0,0.0,2,0,0,0,0
73,2013,2013-11-10,10,28.070,BUF,@,PIT,L 10-23,,0,0,,0,4,13,3.25,0,0,0,0.0,3,0,0,0,0
74,2013,2013-11-17,11,28.077,BUF,,NYJ,W 37-14,*,0,0,,0,4,17,4.25,0,0,0,0.0,3,0,0,0,0
75,2013,2013-12-01,12,28.091,BUF,,ATL,L 31-34,*,0,0,,0,3,27,9.00,0,0,0,0.0,8,2,0,0,0
76,2013,2013-12-08,13,28.098,BUF,@,TAM,L 6-27,*,0,0,,0,5,36,7.20,0,0,0,0.0,2,0,0,0,0
77,2013,2013-12-15,14,28.105,BUF,@,JAX,W 27-20,*,0,0,,0,2,4,2.00,0,0,0,0.0,8,0,0,0,0
78,2013,2013-12-22,15,28.112,BUF,,MIA,W 19-0,*,0,0,,0,4,0,0.00,0,0,0,0.0,4,2,1,0,0
79,2013,2013-12-29,16,28.119,BUF,@,NWE,L 20-34,*,0,0,,0,0,0,,0,0,0,0.0,3,3,0,0,0
80,2014,2014-09-07,1,29.006,BUF,@,CHI,W 23-20,*,0,0,,0,1,14,14.00,0,0,0,0.0,13,0,0,0,0
81,2014,2014-09-14,2,29.013,BUF,,MIA,W 29-10,,0,0,,0,2,16,8.00,0,0,0,0.0,3,0,1,1,0
82,2014,2014-09-21,3,29.020,BUF,,SDG,L 10-22,*,1,15,15.00,0,1,0,0.00,0,0,0,0.0,4,0,0,0,0
83,2014,2014-09-28,4,29.027,BUF,@,HOU,L 17-23,*,0,0,,0,1,11,11.00,0,0,0,0.0,3,0,1,0,0
84,2014,2014-10-05,5,29.034,BUF,@,DET,W 17-14,*,0,0,,0,3,20,6.67,0,0,0,0.0,5,0,0,0,0
85,2014,2014-10-12,6,29.041,BUF,,NWE,L 22-37,*,0,0,,0,2,12,6.00,0,0,0,0.0,2,2,0,0,0
86,2014,2014-10-19,7,29.048,BUF,,MIN,W 17-16,*,1,30,30.00,0,2,18,9.00,0,0,0,0.0,4,0,2,9,0
87,2014,2014-10-26,8,29.055,BUF,@,NYJ,W 43-23,*,2,19,9.50,0,3,42,14.00,0,0,0,0.0,3,1,0,0,0
88,2014,2014-11-09,9,29.069,BUF,,KAN,L 13-17,*,0,0,,0,6,50,8.33,0,0,0,0.0,6,0,0,0,0
89,2014,2014-11-13,10,29.073,BUF,@,MIA,L 9-22,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
90,2015,2015-11-08,8,30.068,BUF,,MIA,W 33-17,*,0,0,,0,0,0,,0,0,0,0.0,6,0,0,0,0
91,2015,2015-11-12,9,30.072,BUF,@,NYJ,W 22-17,,0,0,,0,3,13,4.33,0,0,0,0.0,3,1,0,0,0
92,2015,2015-11-23,10,30.083,BUF,@,NWE,L 13-20,,0,0,,0,4,8,2.00,0,0,0,0.0,1,1,0,0,0
93,2015,2015-11-29,11,30.089,BUF,@,KAN,L 22-30,,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
94,2015,2015-12-06,12,30.096,BUF,,HOU,W 30-21,,0,0,,0,0,0,,0,0,0,0.0,1,0,0,0,0
95,2015,2015-12-13,13,30.103,BUF,@,PHI,L 20-23,*,0,0,,0,0,0,,0,0,0,0.0,4,1,1,0,0
96,2015,2015-12-20,14,30.110,BUF,@,WAS,L 25-35,*,0,0,,0,0,0,,0,0,0,0.0,1,4,0,0,0
97,2015,2015-12-27,15,30.117,BUF,,DAL,W 16-6,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
98,2015,2016-01-03,16,30.124,BUF,,NYJ,W 22-17,*,0,0,,0,0,0,,0,0,0,0.0,5,0,1,0,0
99,2016,2016-09-11,1,31.010,PHI,,CLE,W 29-10,*,0,0,,0,0,0,,0,0,0,0.0,1,1,0,0,0
100,2016,2016-10-09,4,31.038,PHI,@,DET,L 23-24,*,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0
101,2016,2016-10-23,6,31.052,PHI,,MIN,W 21-10,*,0,0,,0,0,0,,0,0,0,0.0,2,0,0,0,0
102,2016,2016-10-30,7,31.059,PHI,@,DAL,L 23-29,*,0,0,,0,0,0,,0,0,0,0.0,3,3,0,0,0
