ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1977,1977-10-02,3,23.077,SEA,,DEN,L 13-24,*,20,29,68.97,165,1,1,80.4,0,0,5.69,4.83,1,0,0.00,0
2,1977,1977-10-09,4,23.084,SEA,@,NWE,L 0-31,*,5,23,21.74,71,0,4,0.4,0,0,3.09,-4.74,0,0,,0
3,1977,1977-10-16,5,23.091,SEA,,TAM,W 30-23,*,20,30,66.67,252,4,2,104.4,0,0,8.40,8.07,3,-4,-1.33,0
4,1977,1977-10-23,6,23.098,SEA,@,MIA,L 13-31,*,17,32,53.13,160,1,3,38.5,0,0,5.00,1.41,1,1,1.00,0
5,1977,1977-10-30,7,23.105,SEA,,BUF,W 56-17,,4,6,66.67,37,0,1,43.7,0,0,6.17,-1.33,0,0,,0
6,1977,1977-11-06,8,23.112,SEA,@,OAK,L 7-44,,1,2,50.00,8,0,0,60.4,0,0,4.00,4.00,0,0,,0
7,1977,1977-11-20,10,23.126,SEA,,HOU,L 10-22,,3,8,37.50,36,0,1,12.5,0,0,4.50,-1.13,1,4,4.00,0
8,1978,1978-10-22,8,24.097,SEA,,OAK,W 27-7,,3,6,50.00,40,0,0,71.5,0,0,6.67,6.67,0,0,,0
9,1978,1978-10-29,9,24.104,SEA,,DEN,L 17-20,,6,11,54.55,38,0,1,24.1,0,0,3.45,-0.64,2,10,5.00,0
10,1978,1978-12-03,14,24.139,SEA,,CLE,W 47-24,,2,3,66.67,16,0,0,79.9,0,0,5.33,5.33,0,0,,0
11,1978,1978-12-10,15,24.146,SEA,@,SDG,L 10-37,,0,2,0.00,0,0,1,0.0,0,0,0.00,-22.50,0,0,,0
12,1979,1979-11-26,13,25.132,SEA,,NYJ,W 30-7,,2,8,25.00,28,0,0,41.7,0,0,3.50,3.50,1,0,0.00,0
