ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
27,1996,1996-09-29,4,24.163,SFO,,ATL,W 39-17,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,6,6,100.0,0,21,0,0,,0
28,1996,1996-10-06,5,24.170,SFO,@,STL,W 28-11,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,,1,0.0,0,4,0,0,,0
29,1996,1996-10-14,6,24.178,SFO,@,GNB,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
30,1996,1996-10-20,7,24.184,SFO,,CIN,W 28-21,,0,0,,0,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
31,1996,1996-10-27,8,24.191,SFO,@,HOU,W 10-9,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
32,1996,1996-11-03,9,24.198,SFO,@,NOR,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
33,1996,1996-11-10,10,24.205,SFO,,DAL,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
34,1996,1996-11-17,11,24.212,SFO,,BAL,W 38-20,,0,0,,0,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
35,1996,1996-11-24,12,24.219,SFO,@,WAS,W 19-16,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,4,5,80.0,0,13,0,0,,0
36,1996,1996-12-02,13,24.227,SFO,@,ATL,W 34-10,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
37,1996,1996-12-08,14,24.233,SFO,,CAR,L 24-30,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
38,1996,1996-12-15,15,24.240,SFO,@,PIT,W 25-15,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
39,1996,1996-12-23,16,24.248,SFO,,DET,W 24-14,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
40,1997,1997-08-31,1,25.134,STL,,NOR,W 38-24,,0,0,,0,0,0,,0,0,0,,,,,,5,5,100.0,1,2,50.0,0,8,0,0,,0
41,1997,1997-09-07,2,25.141,STL,,SFO,L 12-15,,0,0,,0,0,0,,0,0,0,,,,,,,,,4,4,100.0,0,12,0,0,,0
42,1997,1997-09-14,3,25.148,STL,@,DEN,L 14-35,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
43,1997,1997-09-21,4,25.155,STL,,NYG,W 13-3,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
44,1997,1997-09-28,5,25.162,STL,@,OAK,L 17-35,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
45,1997,1997-10-12,6,25.176,STL,@,SFO,L 10-30,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
46,1997,1997-10-19,7,25.183,STL,,SEA,L 9-17,,0,0,,0,0,0,,0,0,0,,,,,,,,,3,3,100.0,0,9,0,0,,0
47,1997,1997-10-26,8,25.190,STL,,KAN,L 20-28,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
48,1997,1997-11-02,9,25.197,STL,@,ATL,L 31-34,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
49,1997,1997-11-09,10,25.204,STL,@,GNB,L 7-17,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,,2,0.0,0,1,0,0,,0
50,1997,1997-11-16,11,25.211,STL,,ATL,L 21-27,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,,2,0.0,0,3,0,0,,0
51,1997,1997-11-23,12,25.218,STL,,CAR,L 10-16,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
52,1997,1997-11-30,13,25.225,STL,@,WAS,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
53,1997,1997-12-07,14,25.232,STL,@,NOR,W 34-27,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,2,4,50.0,0,10,0,0,,0
54,1997,1997-12-14,15,25.239,STL,,CHI,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
55,1997,1997-12-20,16,25.245,STL,@,CAR,W 30-18,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
56,1998,1998-09-06,1,26.140,STL,,NOR,L 17-24,,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
57,1998,1998-09-13,2,26.147,STL,,MIN,L 31-38,,0,0,,0,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
58,1998,1998-09-20,3,26.154,STL,@,BUF,W 34-33,,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
59,1998,1998-09-27,4,26.161,STL,,ARI,L 17-20,,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
60,1998,1998-10-11,5,26.175,STL,,NYJ,W 30-10,,0,0,,0,0,0,,0,0,0,,0,0,,,3,3,100.0,3,4,75.0,0,12,0,0,,0
61,1998,1998-10-25,7,26.189,STL,,SFO,L 10-28,,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
62,1998,1998-11-01,8,26.196,STL,@,ATL,L 15-37,,0,0,,0,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
63,1998,1998-11-08,9,26.203,STL,@,CHI,W 20-12,,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
64,1998,1998-11-15,10,26.210,STL,@,NOR,L 3-24,,0,0,,0,0,0,,0,0,0,,0,0,,,,,,1,2,50.0,0,3,0,0,,0
65,1998,1998-11-22,11,26.217,STL,,CAR,L 20-24,,0,0,,0,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
66,1998,1998-11-29,12,26.224,STL,,ATL,L 10-21,,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,1,3,33.3,0,4,0,0,,0
67,1998,1998-12-03,13,26.228,STL,@,PHI,L 14-17,,0,0,,0,0,0,,0,0,0,,0,0,,,,,,2,3,66.7,0,6,0,0,,0
68,1998,1998-12-13,14,26.238,STL,,NWE,W 32-18,,0,0,,0,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
69,1998,1998-12-20,15,26.245,STL,@,CAR,L 13-20,,0,0,,0,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
70,1998,1998-12-27,16,26.252,STL,@,SFO,L 19-38,,0,0,,0,0,0,,0,0,,,,,,,1,2,50.0,,,,0,1,,,,
71,1999,1999-09-12,1,27.146,STL,,BAL,W 27-10,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
72,1999,1999-09-26,2,27.160,STL,,ATL,W 35-7,,0,0,,0,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
73,1999,1999-10-03,3,27.167,STL,@,CIN,W 38-10,,0,0,,0,0,0,,0,0,0,,,,,,5,5,100.0,1,1,100.0,0,8,0,0,,0
74,1999,1999-10-10,4,27.174,STL,,SFO,W 42-20,,0,0,,0,0,0,,0,0,,,,,,,6,6,100.0,,,,0,6,,,,
75,1999,1999-10-17,5,27.181,STL,@,ATL,W 41-13,,0,0,,0,0,0,,0,0,0,,,,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
76,1999,1999-10-24,6,27.188,STL,,CLE,W 34-3,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
77,1999,1999-10-31,7,27.195,STL,@,TEN,L 21-24,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,,2,0.0,0,3,0,0,,0
78,1999,1999-11-07,8,27.202,STL,@,DET,L 27-31,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,2,57,28.50,0
79,1999,1999-11-14,9,27.209,STL,,CAR,W 35-10,,0,0,,0,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
80,1999,1999-11-21,10,27.216,STL,@,SFO,W 23-7,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
81,1999,1999-11-28,11,27.223,STL,,NOR,W 43-12,,0,0,,0,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
82,1999,1999-12-05,12,27.230,STL,@,CAR,W 34-21,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,2,3,66.7,0,10,0,0,,0
83,1999,1999-12-12,13,27.237,STL,@,NOR,W 30-14,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,3,5,60.0,0,12,0,0,,0
84,1999,1999-12-19,14,27.244,STL,,NYG,W 31-10,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
85,1999,1999-12-26,15,27.251,STL,,CHI,W 34-12,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,2,3,66.7,0,10,0,0,,0
86,1999,2000-01-02,16,27.258,STL,@,PHI,L 31-38,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
87,2000,2000-09-04,1,28.138,STL,,DEN,W 41-36,,0,0,,0,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
88,2000,2000-09-10,2,28.144,STL,@,SEA,W 37-34,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
89,2000,2000-09-17,3,28.151,STL,,SFO,W 41-24,,0,0,,0,0,0,,0,0,0,,,,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
90,2000,2000-09-24,4,28.158,STL,@,ATL,W 41-20,,0,0,,0,0,0,,0,0,0,,,,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
91,2000,2000-10-01,5,28.165,STL,,SDG,W 57-31,,0,0,,0,0,0,,0,0,0,,,,,,6,6,100.0,5,5,100.0,0,21,0,0,,0
92,2000,2000-10-15,6,28.179,STL,,ATL,W 45-29,,0,0,,0,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
93,2000,2000-11-12,10,28.207,STL,@,NYG,W 38-24,,0,0,,0,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
94,2000,2000-12-03,13,28.228,STL,@,CAR,L 3-16,,0,0,,0,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
95,2000,2000-12-10,14,28.235,STL,,MIN,W 40-29,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
96,2000,2000-12-18,15,28.243,STL,@,TAM,L 35-38,,0,0,,0,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
97,2000,2000-12-24,16,28.249,STL,@,NOR,W 26-21,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
98,2001,2001-09-09,1,29.143,STL,@,PHI,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
99,2001,2001-09-23,2,29.157,STL,@,SFO,W 30-26,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
100,2001,2001-09-30,3,29.164,STL,,MIA,W 42-10,,0,0,,0,0,0,,0,0,,,,,,,6,6,100.0,,,,0,6,,,,
101,2001,2001-10-08,4,29.172,STL,@,DET,W 35-0,,0,0,,0,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
102,2001,2001-10-14,5,29.178,STL,,NYG,W 15-14,,0,0,,0,0,0,,0,0,0,,,,,,,,,3,3,100.0,0,9,0,0,,0
103,2001,2001-10-21,6,29.185,STL,@,NYJ,W 34-14,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
104,2001,2001-10-28,7,29.192,STL,,NOR,L 31-34,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
105,2001,2001-11-11,8,29.206,STL,,CAR,W 48-14,,0,0,,0,0,0,,0,0,0,,,,,,6,6,100.0,2,2,100.0,0,12,0,0,,0
106,2001,2001-11-18,9,29.213,STL,@,NWE,W 24-17,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
107,2001,2001-11-26,10,29.221,STL,,TAM,L 17-24,,0,0,,0,0,0,,0,0,0,,,,,,,,,3,3,100.0,0,9,0,0,,0
108,2001,2001-12-02,11,29.227,STL,@,ATL,W 35-6,,0,0,,0,0,0,,0,0,0,,,,,,5,5,100.0,,1,0.0,0,5,0,0,,0
109,2001,2001-12-09,12,29.234,STL,,SFO,W 27-14,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
110,2001,2001-12-17,13,29.242,STL,@,NOR,W 34-21,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
111,2001,2001-12-23,14,29.248,STL,@,CAR,W 38-32,,0,0,,0,0,0,,0,0,0,,,,,,5,5,100.0,1,3,33.3,0,8,0,0,,0
112,2001,2001-12-30,15,29.255,STL,,IND,W 42-17,,0,0,,0,0,0,,0,0,,,,,,,6,6,100.0,,,,0,6,,,,
113,2001,2002-01-06,16,29.262,STL,,ATL,W 31-13,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
114,2002,2002-09-08,1,30.142,STL,@,DEN,L 16-23,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,3,4,75.0,0,10,0,0,,0
115,2002,2002-09-15,2,30.149,STL,,NYG,L 21-26,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
116,2002,2002-09-23,3,30.157,STL,@,TAM,L 14-26,,0,0,,0,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
117,2002,2002-09-29,4,30.163,STL,,DAL,L 10-13,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
118,2002,2002-10-06,5,30.170,STL,@,SFO,L 13-37,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
119,2002,2002-10-13,6,30.177,STL,,OAK,W 28-13,,0,0,,0,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
120,2002,2002-10-20,7,30.184,STL,,SEA,W 37-20,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
121,2002,2002-11-03,8,30.198,STL,@,ARI,W 27-14,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
122,2002,2002-11-10,9,30.205,STL,,SDG,W 28-24,,0,0,,0,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
123,2002,2002-11-18,10,30.213,STL,,CHI,W 21-16,,0,0,,0,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
124,2002,2002-11-24,11,30.219,STL,@,WAS,L 17-20,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
125,2002,2002-12-01,12,30.226,STL,@,PHI,L 3-10,,0,0,,0,0,0,,0,0,0,,,,,,,,,1,2,50.0,0,3,0,0,,0
126,2002,2002-12-08,13,30.233,STL,@,KAN,L 10-49,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
127,2002,2002-12-15,14,30.240,STL,,ARI,W 30-28,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
128,2002,2002-12-22,15,30.247,STL,@,SEA,L 10-30,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
129,2002,2002-12-30,16,30.255,STL,,SFO,W 31-20,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
130,2003,2003-09-07,1,31.141,STL,@,NYG,L 13-23,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
131,2003,2003-09-14,2,31.148,STL,,SFO,W 27-24,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
132,2003,2003-09-21,3,31.155,STL,@,SEA,L 23-24,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
133,2003,2003-09-28,4,31.162,STL,,ARI,W 37-13,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,3,4,75.0,0,13,0,0,,0
134,2003,2003-10-13,5,31.177,STL,,ATL,W 36-0,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
135,2003,2003-10-19,6,31.183,STL,,GNB,W 34-24,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
136,2003,2003-10-26,7,31.190,STL,@,PIT,W 33-21,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
137,2003,2003-11-02,8,31.197,STL,@,SFO,L 10-30,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
138,2003,2003-11-09,9,31.204,STL,,BAL,W 33-22,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,4,4,100.0,0,15,0,0,,0
139,2003,2003-11-16,10,31.211,STL,@,CHI,W 23-21,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
140,2003,2003-11-23,11,31.218,STL,@,ARI,W 30-27,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
141,2003,2003-11-30,12,31.225,STL,,MIN,W 48-17,,0,0,,0,0,0,,0,0,0,,,,,,6,6,100.0,2,2,100.0,0,12,0,0,,0
142,2003,2003-12-08,13,31.233,STL,@,CLE,W 26-20,,1,7,7.00,0,0,0,,0,0,0,,,,,,2,2,100.0,4,5,80.0,0,14,0,0,,0
143,2003,2003-12-14,14,31.239,STL,,SEA,W 27-22,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
144,2003,2003-12-21,15,31.246,STL,,CIN,W 27-10,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
145,2003,2003-12-28,16,31.253,STL,@,DET,L 20-30,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
146,2004,2004-09-12,1,32.146,STL,,ARI,W 17-10,,0,0,,0,0,0,,0,0,0,,0,,,,,,,3,3,100.0,0,9,0,0,,0
147,2004,2004-09-19,2,32.153,STL,@,ATL,L 17-34,,0,0,,0,0,0,,0,0,0,,0,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
148,2004,2004-09-26,3,32.160,STL,,NOR,L 25-28,,0,0,,0,0,0,,0,0,0,,0,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
149,2004,2004-10-03,4,32.167,STL,@,SFO,W 24-14,,0,0,,0,0,0,,0,0,0,,0,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
150,2004,2004-10-10,5,32.174,STL,@,SEA,W 33-27,,0,0,,0,0,0,,0,0,0,,0,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
151,2004,2004-10-18,6,32.182,STL,,TAM,W 28-21,,0,0,,0,0,0,,0,0,0,,0,,,,4,4,100.0,,2,0.0,0,4,0,0,,0
152,2004,2004-10-24,7,32.188,STL,@,MIA,L 14-31,,0,0,,0,0,0,,0,0,,,0,,,,2,2,100.0,,,,0,2,,,,
153,2004,2004-11-07,8,32.202,STL,,NWE,L 22-40,,0,0,,0,0,0,,0,0,,,0,,,,2,2,100.0,,,,0,2,,,,
154,2004,2004-11-14,9,32.209,STL,,SEA,W 23-12,,0,0,,0,0,0,,0,0,0,,0,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
155,2004,2004-11-21,10,32.216,STL,@,BUF,L 17-37,,0,0,,0,0,0,,0,0,0,,0,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
156,2004,2004-11-29,11,32.224,STL,@,GNB,L 17-45,,1,-5,-5.00,0,0,0,,0,0,0,,0,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
157,2004,2004-12-05,12,32.230,STL,,SFO,W 16-6,,0,0,,0,0,0,,0,0,0,,0,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
158,2004,2004-12-12,13,32.237,STL,@,CAR,L 7-20,,0,0,,0,0,0,,0,0,,,0,,,,1,1,100.0,,,,0,1,,,,
159,2004,2004-12-19,14,32.244,STL,@,ARI,L 7-31,,0,0,,0,0,0,,0,0,,,0,,,,1,1,100.0,,,,0,1,,,,
160,2004,2004-12-27,15,32.252,STL,,PHI,W 20-7,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,2,100.0,2,3,66.7,0,8,0,0,,0
161,2004,2005-01-02,16,32.258,STL,,NYJ,W 32-29,,0,0,,0,0,0,,0,0,0,,0,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
162,2005,2005-09-11,1,33.145,STL,@,SFO,L 25-28,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,4,4,100.0,0,13,0,0,,0
163,2005,2005-09-18,2,33.152,STL,@,ARI,W 17-12,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
164,2005,2005-09-25,3,33.159,STL,,TEN,W 31-27,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
165,2005,2005-10-02,4,33.166,STL,@,NYG,L 24-44,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
166,2005,2005-10-09,5,33.173,STL,,SEA,L 31-37,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,1,35,35.00,0
167,2005,2005-10-17,6,33.181,STL,@,IND,L 28-45,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
168,2005,2005-10-23,7,33.187,STL,,NOR,W 28-17,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,,1,0.0,0,4,0,0,,0
169,2005,2005-10-30,8,33.194,STL,,JAX,W 24-21,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
