ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,2001,2001-09-09,1,23.214,BAL,,CHI,W 17-6,,,,,
2,2002,2002-11-24,11,24.290,OAK,@,ARI,W 41-20,,,,,
3,2002,2002-12-02,12,24.298,OAK,,NYJ,W 26-20,,,,,
4,2002,2002-12-08,13,24.304,OAK,@,SDG,W 27-7,,,,,
5,2002,2002-12-15,14,24.311,OAK,@,MIA,L 17-23,,,,,
6,2002,2002-12-22,15,24.318,OAK,,DEN,W 28-16,,,,,
7,2002,2002-12-28,16,24.324,OAK,,KAN,W 24-0,,,,,
8,2003,2003-09-07,1,25.212,OAK,@,TEN,L 20-25,,,,,
9,2003,2003-09-14,2,25.219,OAK,,CIN,W 23-20,,,,,
10,2003,2003-09-22,3,25.227,OAK,@,DEN,L 10-31,,,,,
11,2003,2003-09-28,4,25.233,OAK,,SDG,W 34-31,,,,,
12,2003,2003-10-05,5,25.240,OAK,@,CHI,L 21-24,,,,,
13,2003,2003-10-12,6,25.247,OAK,@,CLE,L 7-13,,,,,
14,2003,2003-10-20,7,25.255,OAK,,KAN,L 10-17,,,,,
15,2003,2003-11-02,8,25.268,OAK,@,DET,L 13-23,,,,,
16,2003,2003-11-09,9,25.275,OAK,,NYJ,L 24-27,,,,,
17,2003,2003-11-16,10,25.282,OAK,,MIN,W 28-18,,,,,
18,2003,2003-11-23,11,25.289,OAK,@,KAN,L 24-27,,,,,
19,2003,2003-11-30,12,25.296,OAK,,DEN,L 8-22,,,,,
20,2003,2003-12-07,13,25.303,OAK,@,PIT,L 7-27,,,,,
21,2003,2003-12-22,15,25.318,OAK,,GNB,L 7-41,,,,,
22,2003,2003-12-28,16,25.324,OAK,@,SDG,L 14-21,,,,,
23,2004,2004-09-12,1,26.218,OAK,@,PIT,L 21-24,,,,,
24,2004,2004-09-19,2,26.225,OAK,,BUF,W 13-10,,,,,
25,2004,2004-09-26,3,26.232,OAK,,TAM,W 30-20,,,,,
26,2004,2004-10-03,4,26.239,OAK,@,HOU,L 17-30,,,,,
27,2004,2004-10-10,5,26.246,OAK,@,IND,L 14-35,,,,,
28,2004,2004-10-17,6,26.253,OAK,,DEN,L 3-31,,,,,
29,2004,2004-10-24,7,26.260,OAK,,NOR,L 26-31,,,,,
30,2004,2004-10-31,8,26.267,OAK,@,SDG,L 14-42,,,,,
31,2004,2004-11-07,9,26.274,OAK,@,CAR,W 27-24,,,,,
32,2004,2004-11-21,10,26.288,OAK,,SDG,L 17-23,,,,,
33,2004,2004-11-28,11,26.295,OAK,@,DEN,W 25-24,,,,,
34,2004,2004-12-05,12,26.302,OAK,,KAN,L 27-34,,,,,
35,2004,2004-12-12,13,26.309,OAK,@,ATL,L 10-35,,0.5,0,0,0
36,2004,2004-12-19,14,26.316,OAK,,TEN,W 40-35,,,,,
37,2004,2004-12-25,15,26.322,OAK,@,KAN,L 30-31,,,,,
38,2004,2005-01-02,16,26.330,OAK,,JAX,L 6-13,,0.0,1,8,0
39,2005,2005-09-08,1,27.213,OAK,@,NWE,L 20-30,,,,,
40,2005,2005-09-18,2,27.223,OAK,,KAN,L 17-23,,,,,
41,2005,2005-09-25,3,27.230,OAK,@,PHI,L 20-23,,,,,
42,2005,2005-10-02,4,27.237,OAK,,DAL,W 19-13,,,,,
43,2005,2005-10-16,5,27.251,OAK,,SDG,L 14-27,,,,,
44,2005,2005-10-23,6,27.258,OAK,,BUF,W 38-17,,,,,
45,2005,2005-10-30,7,27.265,OAK,@,TEN,W 34-25,,,,,
46,2005,2005-11-06,8,27.272,OAK,@,KAN,L 23-27,,,,,
47,2005,2005-11-13,9,27.279,OAK,,DEN,L 17-31,,,,,
48,2005,2005-11-20,10,27.286,OAK,@,WAS,W 16-13,,,,,
49,2005,2005-11-27,11,27.293,OAK,,MIA,L 21-33,,,,,
50,2005,2005-12-04,12,27.300,OAK,@,SDG,L 10-34,,,,,
51,2005,2005-12-11,13,27.307,OAK,@,NYJ,L 10-26,,,,,
52,2005,2005-12-18,14,27.314,OAK,,CLE,L 7-9,,,,,
53,2005,2005-12-24,15,27.320,OAK,@,DEN,L 3-22,,,,,
54,2005,2005-12-31,16,27.327,OAK,,NYG,L 21-30,,,,,
55,2006,2006-12-10,13,28.306,BAL,@,KAN,W 20-10,,,,,
56,2006,2006-12-17,14,28.313,BAL,,CLE,W 27-17,,,,,
57,2006,2006-12-24,15,28.320,BAL,@,PIT,W 31-7,,,,,
58,2006,2006-12-31,16,28.327,BAL,,BUF,W 19-7,,,,,
