ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1974,1974-09-15,1,23.040,NWE,,MIA,W 34-24,0,0,,0,0,0,1,26,0
2,1974,1974-09-22,2,23.047,NWE,@,NYG,W 28-20,,,,,,,,,
3,1974,1974-09-29,3,23.054,NWE,,RAM,W 20-14,,,,,,,,,
4,1974,1974-10-06,4,23.061,NWE,,BAL,W 42-3,,,,,,,,,
5,1974,1974-10-13,5,23.068,NWE,@,NYJ,W 24-0,0,0,,0,0,0,1,13,0
6,1974,1974-10-20,6,23.075,NWE,@,BUF,L 28-30,,,,,,,,,
7,1974,1974-10-27,7,23.082,NWE,@,MIN,W 17-14,,,,,,,,,
8,1974,1974-11-03,8,23.089,NWE,,BUF,L 28-29,0,0,,0,0,0,1,27,0
9,1974,1974-11-10,9,23.096,NWE,,CLE,L 14-21,,,,,,,,,
10,1974,1974-11-17,10,23.103,NWE,,NYJ,L 16-21,1,21,21.00,0,0,0,0,0,0
11,1974,1974-11-24,11,23.110,NWE,@,BAL,W 27-17,,,,,,,,,
12,1974,1974-12-01,12,23.117,NWE,@,OAK,L 26-41,,,,,,,,,
13,1974,1974-12-08,13,23.124,NWE,,PIT,L 17-21,,,,,,,,,
14,1974,1974-12-15,14,23.131,NWE,@,MIA,L 27-34,,,,,,,,,
15,1975,1975-09-21,1,24.046,NWE,,HOU,L 0-7,,,,,,,,,
16,1975,1975-09-28,2,24.053,NWE,,MIA,L 14-22,,,,,,,,,
17,1975,1975-10-05,3,24.060,NWE,@,NYJ,L 7-36,,,,,,,,,
18,1975,1975-10-12,4,24.067,NWE,@,CIN,L 10-27,,,,,,,,,
19,1975,1975-10-19,5,24.074,NWE,,BAL,W 21-10,,,,,,,,,
20,1975,1975-10-26,6,24.081,NWE,,SFO,W 24-16,,,,,,,,,
21,1975,1975-11-02,7,24.088,NWE,@,STL,L 17-24,,,,,,,,,
22,1975,1975-11-09,8,24.095,NWE,@,SDG,W 33-19,,,,,,,,,
23,1975,1975-11-16,9,24.102,NWE,,DAL,L 31-34,,,,,,,,,
24,1975,1975-11-23,10,24.109,NWE,@,BUF,L 31-45,,,,,,,,,
25,1975,1975-12-01,11,24.117,NWE,@,MIA,L 7-20,,,,,,,,,
26,1975,1975-12-14,13,24.130,NWE,,BUF,L 14-34,,,,,,,,,
27,1975,1975-12-21,14,24.137,NWE,@,BAL,L 21-34,,,,,,,,,
28,1976,1976-09-12,1,25.037,NWE,,BAL,L 13-27,,,,,,,,,
29,1976,1976-09-19,2,25.044,NWE,,MIA,W 30-14,,,,,,,,,
30,1976,1976-09-26,3,25.051,NWE,@,PIT,W 30-27,,,,,,,,,
31,1976,1976-10-03,4,25.058,NWE,,OAK,W 48-17,,,,,,,,,
32,1976,1976-10-10,5,25.065,NWE,@,DET,L 10-30,,,,,,,,,
33,1976,1976-10-18,6,25.073,NWE,,NYJ,W 41-7,,,,,,,,,
34,1976,1976-10-24,7,25.079,NWE,@,BUF,W 26-22,,,,,,,,,
35,1976,1976-10-31,8,25.086,NWE,@,MIA,L 3-10,,,,,,,,,
36,1976,1976-11-07,9,25.093,NWE,,BUF,W 20-10,,,,,,,,,
37,1976,1976-11-14,10,25.100,NWE,@,BAL,W 21-14,,,,,,,,,
38,1976,1976-11-21,11,25.107,NWE,@,NYJ,W 38-24,,,,,,,,,
