ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2014,2014-09-21,3,23.317,WAS,@,PHI,L 34-37,,,,,,,,
2,2014,2014-09-25,4,23.321,WAS,,NYG,L 14-45,,,,,,,,
3,2014,2014-12-14,14,24.036,WAS,@,NYG,L 13-24,,,,,,,,
4,2014,2014-12-20,15,24.042,WAS,,PHI,W 27-24,,,,,,,,
5,2014,2014-12-28,16,24.050,WAS,,DAL,L 17-44,,1,12,12.00,0,0.0,1,0
6,2015,2015-10-04,4,24.330,WAS,,PHI,W 23-20,*,0,0,,0,0.0,0,0
7,2015,2015-10-11,5,24.337,WAS,@,ATL,L 19-25,*,0,0,,0,0.0,0,0
8,2015,2015-10-18,6,24.344,WAS,@,NYJ,L 20-34,*,0,0,,0,0.0,0,0
9,2015,2015-10-25,7,24.351,WAS,,TAM,W 31-30,*,0,0,,0,0.0,0,0
10,2015,2015-11-08,8,25.000,WAS,@,NWE,L 10-27,*,0,0,,0,0.0,0,0
11,2015,2015-11-15,9,25.007,WAS,,NOR,W 47-14,*,0,0,,0,0.0,0,0
12,2015,2015-11-22,10,25.014,WAS,@,CAR,L 16-44,*,0,0,,0,0.0,0,0
13,2015,2015-11-29,11,25.021,WAS,,NYG,W 20-14,*,0,0,,0,0.0,0,0
14,2015,2015-12-07,12,25.029,WAS,,DAL,L 16-19,*,0,0,,0,0.0,0,0
15,2015,2015-12-13,13,25.035,WAS,@,CHI,W 24-21,*,0,0,,0,0.0,0,0
16,2015,2015-12-20,14,25.042,WAS,,BUF,W 35-25,*,0,0,,0,0.0,0,0
17,2015,2015-12-26,15,25.048,WAS,@,PHI,W 38-24,*,0,0,,0,0.0,0,0
18,2015,2016-01-03,16,25.056,WAS,@,DAL,W 34-23,*,0,0,,0,0.0,0,0
19,2016,2016-09-12,1,25.309,WAS,,PIT,L 16-38,,0,0,,0,0.0,0,0
20,2016,2016-09-18,2,25.315,WAS,,DAL,L 23-27,,0,0,,0,0.0,0,0
21,2016,2016-09-25,3,25.322,WAS,@,NYG,W 29-27,,0,0,,0,0.0,0,0
22,2016,2016-10-02,4,25.329,WAS,,CLE,W 31-20,*,0,0,,0,0.0,0,0
23,2016,2016-10-09,5,25.336,WAS,@,BAL,W 16-10,*,0,0,,0,0.0,0,0
24,2016,2016-10-16,6,25.343,WAS,,PHI,W 27-20,*,0,0,,0,0.0,0,0
25,2016,2016-10-23,7,25.350,WAS,@,DET,L 17-20,*,0,0,,0,0.0,0,0
26,2016,2016-10-30,8,25.357,WAS,@,CIN,T 27-27,*,0,0,,0,0.0,0,0
27,2016,2016-11-13,9,26.005,WAS,,MIN,W 26-20,*,0,0,,0,0.0,0,0
28,2016,2016-11-20,10,26.012,WAS,,GNB,W 42-24,*,0,0,,0,0.0,0,0
29,2016,2016-11-24,11,26.016,WAS,@,DAL,L 26-31,*,0,0,,0,0.0,0,0
30,2016,2016-12-04,12,26.026,WAS,@,ARI,L 23-31,*,0,0,,0,0.0,0,0
31,2016,2016-12-19,14,26.041,WAS,,CAR,L 15-26,*,0,0,,0,0.0,0,0
32,2016,2016-12-24,15,26.046,WAS,@,CHI,W 41-21,*,0,0,,0,0.0,0,0
33,2016,2017-01-01,16,26.054,WAS,,NYG,L 10-19,*,0,0,,0,0.0,0,0
34,2017,2017-09-10,1,26.306,WAS,,PHI,L 17-30,*,0,0,,0,0.0,0,0
35,2017,2017-09-17,2,26.313,WAS,@,LAR,W 27-20,*,0,0,,0,0.0,0,0
36,2017,2017-09-24,3,26.320,WAS,,OAK,W 27-10,*,0,0,,0,0.0,0,0
37,2017,2017-10-02,4,26.328,WAS,@,KAN,L 20-29,*,0,0,,0,0.0,0,0
38,2017,2017-10-15,5,26.341,WAS,,SFO,W 26-24,*,0,0,,0,0.0,0,0
39,2017,2017-10-23,6,26.349,WAS,@,PHI,L 24-34,*,0,0,,0,0.0,0,0
40,2017,2017-11-12,9,27.004,WAS,,MIN,L 30-38,,0,0,,0,0.0,0,0
41,2018,2018-09-10,1,27.306,NYJ,@,DET,W 48-17,*,0,0,,0,0.0,0,0
42,2018,2018-09-16,2,27.312,NYJ,,MIA,L 12-20,*,0,0,,0,0.0,0,0
43,2018,2018-09-20,3,27.316,NYJ,@,CLE,L 17-21,*,0,0,,0,0.0,0,0
