ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1980,1980-09-07,1,23.112,BAL,@,NYJ,W 17-14,,,
2,1980,1980-09-14,2,23.119,BAL,,PIT,L 17-20,,,
3,1980,1980-09-21,3,23.126,BAL,@,HOU,L 16-21,,,
4,1980,1980-09-28,4,23.133,BAL,,NYJ,W 35-21,,,
5,1980,1980-10-05,5,23.140,BAL,@,MIA,W 30-17,,,
6,1980,1980-10-12,6,23.147,BAL,@,BUF,W 17-12,,,
7,1980,1980-10-19,7,23.154,BAL,,NWE,L 21-37,,,
8,1980,1980-10-26,8,23.161,BAL,,STL,L 10-17,,,
9,1980,1980-11-02,9,23.168,BAL,@,KAN,W 31-24,,,
10,1980,1980-11-09,10,23.175,BAL,,CLE,L 27-28,,,
11,1980,1980-11-16,11,23.182,BAL,@,DET,W 10-9,,,
12,1980,1980-11-23,12,23.189,BAL,@,NWE,L 21-47,,,
13,1980,1980-11-30,13,23.196,BAL,,BUF,W 28-24,,,
14,1980,1980-12-07,14,23.203,BAL,@,CIN,L 33-34,,,
15,1980,1980-12-14,15,23.210,BAL,,MIA,L 14-24,,,
16,1980,1980-12-21,16,23.217,BAL,,KAN,L 28-38,,,
17,1981,1981-09-06,1,24.111,BAL,@,NWE,W 29-28,,,
18,1981,1981-09-13,2,24.118,BAL,,BUF,L 3-35,1,3,0
19,1981,1981-09-20,3,24.125,BAL,@,DEN,L 10-28,,,
20,1981,1981-09-27,4,24.132,BAL,,MIA,L 28-31,,,
21,1981,1981-10-04,5,24.139,BAL,@,BUF,L 17-23,,,
22,1981,1981-10-11,6,24.146,BAL,,CIN,L 19-41,,,
23,1981,1981-10-18,7,24.153,BAL,,SDG,L 14-43,,,
24,1981,1981-10-25,8,24.160,BAL,@,CLE,L 28-42,,,
25,1981,1981-11-01,9,24.167,BAL,@,MIA,L 10-27,,,
26,1981,1981-11-08,10,24.174,BAL,,NYJ,L 14-41,,,
27,1981,1981-11-15,11,24.181,BAL,@,PHI,L 13-38,,,
28,1981,1981-11-22,12,24.188,BAL,,STL,L 24-35,,,
29,1981,1981-11-29,13,24.195,BAL,@,NYJ,L 0-25,,,
30,1981,1981-12-06,14,24.202,BAL,,DAL,L 13-37,,,
31,1981,1981-12-13,15,24.209,BAL,@,WAS,L 14-38,,,
32,1981,1981-12-20,16,24.216,BAL,,NWE,W 23-21,1,8,0
