ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2001,2001-09-09,1,23.349,WAS,@,SDG,L 3-30,*
2,2001,2001-10-07,4,24.012,WAS,@,NYG,L 9-23,
3,2001,2001-10-21,6,24.026,WAS,,CAR,W 17-14,
4,2001,2001-10-28,7,24.033,WAS,,NYG,W 35-21,
5,2001,2001-11-04,8,24.040,WAS,,SEA,W 27-14,
6,2001,2001-11-18,9,24.054,WAS,@,DEN,W 17-10,
7,2001,2001-11-25,10,24.061,WAS,@,PHI,W 13-3,
8,2001,2001-12-02,11,24.068,WAS,,DAL,L 14-20,
9,2001,2001-12-09,12,24.075,WAS,@,ARI,W 20-10,
10,2001,2001-12-16,13,24.082,WAS,,PHI,L 6-20,
11,2001,2001-12-23,14,24.089,WAS,,CHI,L 15-20,
12,2001,2001-12-30,15,24.096,WAS,@,NOR,W 40-10,
13,2001,2002-01-06,16,24.103,WAS,,ARI,W 20-17,
14,2004,2004-10-03,4,27.008,SDG,,TEN,W 38-17,
15,2004,2004-10-17,6,27.022,SDG,@,ATL,L 20-21,
16,2004,2004-10-31,8,27.036,SDG,,OAK,W 42-14,
