ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
25,1966,1966-12-11,13,25.061,MIA,,KAN,L 18-19,8,73,9.13,0,1,-2,-2.00,0,4,73,18.25,0,3,39,13.00,0,0,0
26,1966,1966-12-18,14,25.068,MIA,,HOU,W 29-28,13,87,6.69,0,4,71,17.75,2,2,47,23.50,0,0,0,,0,2,12
27,1967,1967-09-17,1,25.341,MIA,,DEN,W 35-21,5,8,1.60,0,2,113,56.50,1,2,53,26.50,0,3,14,4.67,0,1,6
28,1967,1967-09-24,2,25.348,MIA,,KAN,L 0-24,2,-15,-7.50,0,2,-5,-2.50,0,0,0,,0,0,0,,0,0,0
29,1967,1967-10-01,3,25.355,MIA,@,NYJ,L 7-29,7,43,6.14,0,0,0,,0,1,20,20.00,0,2,5,2.50,0,0,0
30,1967,1967-10-08,4,25.362,MIA,@,KAN,L 0-41,2,5,2.50,0,0,0,,0,2,38,19.00,0,0,0,,0,0,0
31,1967,1967-10-15,5,26.004,MIA,@,BOS,L 10-41,5,2,0.40,0,4,35,8.75,1,3,96,32.00,0,1,6,6.00,0,1,6
32,1967,1967-10-22,6,26.011,MIA,,NYJ,L 14-33,7,23,3.29,0,2,23,11.50,0,1,21,21.00,0,0,0,,0,0,0
33,1967,1967-11-05,7,26.025,MIA,@,BUF,L 13-35,4,1,0.25,1,4,16,4.00,0,1,21,21.00,0,0,0,,0,1,6
34,1967,1967-11-12,8,26.032,MIA,@,SDG,L 0-24,0,0,,0,1,10,10.00,0,3,49,16.33,0,0,0,,0,0,0
35,1967,1967-11-26,10,26.046,MIA,,BUF,W 17-14,4,18,4.50,0,2,33,16.50,0,0,0,,0,0,0,,0,0,0
36,1967,1967-12-03,11,26.053,MIA,@,HOU,L 14-17,0,0,,0,0,0,,0,2,57,28.50,0,1,7,7.00,0,0,0
37,1967,1967-12-10,12,26.060,MIA,,SDG,W 41-24,5,15,3.00,0,1,-7,-7.00,0,3,55,18.33,0,1,1,1.00,0,0,0
38,1967,1967-12-17,13,26.067,MIA,,BOS,W 41-32,0,0,,0,0,0,,0,2,31,15.50,0,0,0,,0,0,0
39,1967,1967-12-23,14,26.073,MIA,,HOU,L 10-41,3,28,9.33,0,0,0,,0,1,0,0.00,0,1,9,9.00,0,0,0
40,1968,1968-11-03,8,27.023,ATL,,PIT,L 21-41,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
41,1968,1968-11-10,9,27.030,ATL,,RAM,L 10-17,1,1,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
42,1968,1968-12-01,12,27.051,ATL,@,BAL,L 0-44,0,0,,0,0,0,,0,2,31,15.50,0,0,0,,0,0,0
