ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,2017,2017-09-17,1,22.195,MIA,@,LAC,W 19-17,,0.0,1,0
2,2017,2017-09-24,2,22.202,MIA,@,NYJ,L 6-20,,0.0,0,1
3,2017,2017-10-01,3,22.209,MIA,,NOR,L 0-20,,0.0,1,0
4,2017,2017-10-08,4,22.216,MIA,,TEN,W 16-10,,1.0,1,0
5,2017,2017-10-15,5,22.223,MIA,@,ATL,W 20-17,,0.0,0,0
6,2017,2017-10-22,6,22.230,MIA,,NYJ,W 31-28,,0.0,3,0
7,2017,2017-10-26,7,22.234,MIA,@,BAL,L 0-40,*,0.0,1,0
8,2017,2017-11-05,8,22.244,MIA,,OAK,L 24-27,,0.0,1,0
9,2017,2017-11-13,9,22.252,MIA,@,CAR,L 21-45,,0.0,0,0
10,2017,2017-11-19,10,22.258,MIA,,TAM,L 20-30,,0.0,0,1
11,2017,2017-11-26,11,22.265,MIA,@,NWE,L 17-35,,0.0,0,1
12,2017,2017-12-03,12,22.272,MIA,,DEN,W 35-9,,0.0,2,0
13,2017,2017-12-11,13,22.280,MIA,,NWE,W 27-20,,0.0,0,1
14,2017,2017-12-17,14,22.286,MIA,@,BUF,L 16-24,*,0.0,3,0
15,2017,2017-12-24,15,22.293,MIA,@,KAN,L 13-29,,1.0,2,0
16,2017,2017-12-31,16,22.300,MIA,,BUF,L 16-22,,0.0,0,0
17,2018,2018-09-09,1,23.187,MIA,,TEN,W 27-20,,0.0,0,1
18,2018,2018-09-16,2,23.194,MIA,@,NYJ,W 20-12,,0.0,0,0
19,2018,2018-09-23,3,23.201,MIA,,OAK,W 28-20,,0.0,0,3
