ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1973,1973-10-01,3,23.106,ATL,@,DET,L 6-31,,,,,,,,,,,,,,
2,1973,1973-10-07,4,23.112,ATL,,SFO,L 9-13,,,,,,,,,,,,,,
3,1973,1973-10-14,5,23.119,ATL,,CHI,W 46-6,1,21,21.00,0,0,0,,0,1,25,25.00,0,0,0
4,1973,1973-10-21,6,23.126,ATL,@,SDG,W 41-0,,,,,,,,,,,,,,
5,1973,1973-10-28,7,23.133,ATL,@,SFO,W 17-3,,,,,,,,,,,,,,
6,1973,1973-11-04,8,23.140,ATL,,RAM,W 15-13,0,0,,0,0,0,,0,1,20,20.00,0,0,0
7,1973,1973-11-11,9,23.147,ATL,@,PHI,W 44-27,0,0,,0,1,-3,-3.00,0,1,17,17.00,0,0,0
8,1973,1973-11-19,10,23.155,ATL,,MIN,W 20-14,3,52,17.33,0,0,0,,0,1,14,14.00,0,0,0
9,1973,1973-11-25,11,23.161,ATL,@,NYJ,W 28-20,3,61,20.33,1,0,0,,0,1,51,51.00,0,1,6
10,1973,1973-12-02,12,23.168,ATL,,BUF,L 6-17,1,46,46.00,0,0,0,,0,2,47,23.50,0,0,0
11,1973,1973-12-09,13,23.175,ATL,,STL,L 10-32,2,10,5.00,0,0,0,,0,2,37,18.50,0,0,0
12,1973,1973-12-16,14,23.182,ATL,,NOR,W 14-10,2,41,20.50,0,0,0,,0,0,0,,0,0,0
13,1974,1974-09-15,1,24.090,ATL,,DAL,L 0-24,0,0,,0,0,0,,0,2,52,26.00,0,0,0
14,1974,1974-09-22,2,24.097,ATL,,SFO,L 10-16,0,0,,0,0,0,,0,1,27,27.00,0,0,0
15,1974,1974-09-29,3,24.104,ATL,@,NOR,L 13-14,0,0,,0,0,0,,0,2,48,24.00,0,0,0
16,1974,1974-10-06,4,24.111,ATL,@,NYG,W 14-7,0,0,,0,0,0,,0,2,44,22.00,0,0,0
17,1974,1974-10-13,5,24.118,ATL,,CHI,W 13-10,0,0,,0,0,0,,0,1,27,27.00,0,0,0
18,1974,1974-10-20,6,24.125,ATL,,NOR,L 3-13,,,,,,,,,,,,,,
19,1974,1974-11-10,9,24.146,ATL,@,RAM,L 0-21,,,,,,,,,,,,,,
20,1974,1974-11-17,10,24.153,ATL,,BAL,L 7-17,0,0,,0,0,0,,0,1,21,21.00,0,0,0
21,1974,1974-11-24,11,24.160,ATL,@,SFO,L 0-27,1,24,24.00,0,0,0,,0,0,0,,0,0,0
22,1974,1974-12-01,12,24.167,ATL,,RAM,L 7-30,1,18,18.00,0,0,0,,0,0,0,,0,0,0
23,1974,1974-12-07,13,24.173,ATL,@,MIN,L 10-23,,,,,,,,,,,,,,
24,1974,1974-12-15,14,24.181,ATL,,GNB,W 10-3,2,27,13.50,0,0,0,,0,0,0,,0,0,0
25,1976,1976-09-26,3,26.101,RAM,,NYG,W 24-10,,,,,,,,,,,,,,
26,1976,1976-10-03,4,26.108,RAM,@,MIA,W 31-28,0,0,,0,0,0,,0,2,27,13.50,0,0,0
27,1976,1976-10-11,5,26.116,RAM,,SFO,L 0-16,,,,,,,,,,,,,,
28,1976,1976-10-31,8,26.136,RAM,,SEA,W 45-6,1,23,23.00,1,0,0,,0,0,0,,0,1,6
29,1976,1976-11-08,9,26.144,RAM,@,CIN,L 12-20,,,,,,,,,,,,,,
30,1976,1976-11-14,10,26.150,RAM,,STL,L 28-30,0,0,,0,0,0,,0,2,52,26.00,0,0,0
31,1976,1976-11-21,11,26.157,RAM,@,SFO,W 23-3,,,,,,,,,,,,,,
32,1976,1976-11-28,12,26.164,RAM,,NOR,W 33-14,0,0,,0,0,0,,0,1,21,21.00,0,0,0
33,1976,1976-12-04,13,26.170,RAM,,ATL,W 59-0,0,0,,0,1,8,8.00,0,0,0,,0,0,0
34,1976,1976-12-11,14,26.177,RAM,@,DET,W 20-17,0,0,,0,0,0,,0,4,81,20.25,0,0,0
