ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2005,2005-09-11,1,23.138,HOU,@,BUF,L 7-22,,,,,,,,,,,
2,2005,2005-09-18,2,23.145,HOU,,PIT,L 7-27,,,,,,,,,,,
3,2005,2005-10-02,3,23.159,HOU,@,CIN,L 10-16,*,,,,,,,,,,
4,2005,2005-10-09,4,23.166,HOU,,TEN,L 20-34,*,,,,,,,,,,
5,2005,2005-10-16,5,23.173,HOU,@,SEA,L 10-42,*,,,,,,,,,,
6,2005,2005-10-23,6,23.180,HOU,,IND,L 20-38,,,,,,,,,,,
7,2005,2005-10-30,7,23.187,HOU,,CLE,W 19-16,,,,,,,,,,,
8,2005,2005-11-06,8,23.194,HOU,@,JAX,L 14-21,,0,0,,0,1.0,,,0,0,0
9,2005,2005-11-13,9,23.201,HOU,@,IND,L 17-31,,,,,,,,,,,
10,2005,2005-11-20,10,23.208,HOU,,KAN,L 17-45,,,,,,,,,,,
11,2005,2005-11-27,11,23.215,HOU,,STL,L 27-33,,,,,,,,,,,
12,2005,2005-12-04,12,23.222,HOU,@,BAL,L 15-16,,,,,,,,,,,
13,2005,2005-12-11,13,23.229,HOU,@,TEN,L 10-13,,,,,,,,,,,
14,2005,2005-12-18,14,23.236,HOU,,ARI,W 30-19,,,,,,,,,,,
15,2005,2006-01-01,16,23.250,HOU,@,SFO,L 17-20,,,,,,,,,,,
16,2006,2006-09-10,1,24.137,HOU,,PHI,L 10-24,,0,0,,0,,,,,,
17,2006,2006-09-17,2,24.144,HOU,@,IND,L 24-43,*,,,,,,,,,,
18,2006,2006-09-24,3,24.151,HOU,,WAS,L 15-31,*,,,,,,,,,,
19,2006,2006-10-01,4,24.158,HOU,,MIA,W 17-15,*,,,,,,,,,,
20,2006,2006-10-15,5,24.172,HOU,@,DAL,L 6-34,,,,,,,,,,,
21,2006,2006-10-22,6,24.179,HOU,,JAX,W 27-7,*,,,,,,,,,,
22,2006,2006-10-29,7,24.186,HOU,@,TEN,L 22-28,*,,,,,,,,,,
23,2006,2006-11-05,8,24.193,HOU,@,NYG,L 10-14,*,1,17,17.00,0,0.0,,,0,0,0
24,2006,2006-11-12,9,24.200,HOU,@,JAX,W 13-10,*,,,,,,,,,,
25,2007,2007-09-09,1,25.136,HOU,,KAN,W 20-3,*,0,0,,0,0.0,,,1,0,0
26,2007,2007-09-23,3,25.150,HOU,,IND,L 24-30,,,,,,,,,,,
27,2007,2007-09-30,4,25.157,HOU,@,ATL,L 16-26,,,,,,,,,,,
28,2007,2007-10-07,5,25.164,HOU,,MIA,W 22-19,*,,,,,,,,,,
29,2007,2007-10-14,6,25.171,HOU,@,JAX,L 17-37,*,,,,,,,,,,
30,2007,2007-10-21,7,25.178,HOU,,TEN,L 36-38,*,,,,,,,,,,
31,2007,2007-10-28,8,25.185,HOU,@,SDG,L 10-35,*,,,,,,,,,,
32,2007,2007-11-04,9,25.192,HOU,@,OAK,W 24-17,*,,,,,,,,,,
33,2007,2007-11-18,10,25.206,HOU,,NOR,W 23-10,*,,,,,,,,,,
34,2007,2007-11-25,11,25.213,HOU,@,CLE,L 17-27,*,,,,,,,,,,
35,2007,2007-12-02,12,25.220,HOU,@,TEN,L 20-28,*,,,,,,,,,,
36,2007,2007-12-09,13,25.227,HOU,,TAM,W 28-14,*,,,,,,,,,,
37,2007,2007-12-13,14,25.231,HOU,,DEN,W 31-13,*,,,,,,,,,,
38,2007,2007-12-23,15,25.241,HOU,@,IND,L 15-38,*,,,,,,,,,,
39,2007,2007-12-30,16,25.248,HOU,,JAX,W 42-28,*,,,,,,,,,,
40,2008,2008-09-07,1,26.134,HOU,@,PIT,L 17-38,*,0,0,,0,0.0,2,1,0,0,0
41,2008,2008-09-28,3,26.155,HOU,@,JAX,L 27-30,,,,,,,,,,,
42,2008,2008-10-05,4,26.162,HOU,,IND,L 27-31,*,,,,,,,,,,
43,2008,2008-10-12,5,26.169,HOU,,MIA,W 29-28,*,0,0,,0,0.0,2,0,0,0,0
44,2008,2008-10-19,6,26.176,HOU,,DET,W 28-21,*,,,,,,,,,,
45,2008,2008-10-26,7,26.183,HOU,,CIN,W 35-6,*,0,0,,0,1.0,1,1,0,0,0
46,2008,2008-11-02,8,26.190,HOU,@,MIN,L 21-28,*,0,0,,0,0.0,3,0,0,0,0
47,2008,2008-11-09,9,26.197,HOU,,BAL,L 13-41,*,0,0,,0,0.0,1,1,0,0,0
48,2008,2008-11-16,10,26.204,HOU,@,IND,L 27-33,*,0,0,,0,0.0,2,2,0,0,0
49,2008,2008-11-23,11,26.211,HOU,@,CLE,W 16-6,*,0,0,,0,0.0,1,0,0,0,0
50,2008,2008-12-01,12,26.219,HOU,,JAX,W 30-17,*,0,0,,0,0.0,1,0,0,0,0
51,2008,2008-12-07,13,26.225,HOU,@,GNB,W 24-21,*,0,0,,0,0.0,3,0,0,0,0
52,2008,2008-12-14,14,26.232,HOU,,TEN,W 13-12,*,0,0,,0,0.0,2,0,0,0,0
53,2008,2008-12-21,15,26.239,HOU,@,OAK,L 16-27,*,0,0,,0,0.0,3,1,0,0,0
54,2008,2008-12-28,16,26.246,HOU,,CHI,W 31-24,*,0,0,,0,0.0,1,0,0,0,0
55,2009,2009-09-14,1,27.141,SDG,@,OAK,W 24-20,,0,0,,0,0.0,2,0,0,0,0
56,2009,2009-10-19,5,27.176,SDG,,DEN,L 23-34,,0,0,,0,0.0,0,1,0,0,0
57,2009,2009-10-25,6,27.182,SDG,@,KAN,W 37-7,,,,,,,,,,,
58,2009,2009-11-01,7,27.189,SDG,,OAK,W 24-16,,0,0,,0,0.0,3,0,0,0,0
59,2009,2009-11-08,8,27.196,SDG,@,NYG,W 21-20,,,,,,,,,,,
60,2009,2009-11-15,9,27.203,SDG,,PHI,W 31-23,,0,0,,0,0.0,1,1,0,0,0
61,2009,2009-11-22,10,27.210,SDG,@,DEN,W 32-3,,,,,,,,,,,
62,2009,2009-11-29,11,27.217,SDG,,KAN,W 43-14,,,,,,,,,,,
63,2009,2009-12-06,12,27.224,SDG,@,CLE,W 30-23,,0,0,,0,0.0,2,0,0,0,0
64,2009,2009-12-13,13,27.231,SDG,@,DAL,W 20-17,,0,0,,0,0.0,1,0,0,0,0
65,2009,2009-12-20,14,27.238,SDG,,CIN,W 27-24,,0,0,,0,0.0,3,0,0,0,0
66,2009,2009-12-25,15,27.243,SDG,@,TEN,W 42-17,,0,0,,0,0.0,1,1,0,0,0
67,2009,2010-01-03,16,27.252,SDG,,WAS,W 23-20,,0,0,,0,0.0,0,0,0,0,0
68,2010,2010-09-13,1,28.140,SDG,@,KAN,L 14-21,,,,,,,,,,,
69,2010,2010-09-19,2,28.146,SDG,,JAX,W 38-13,,0,0,,0,0.0,0,1,0,0,0
70,2010,2010-09-26,3,28.153,SDG,@,SEA,L 20-27,,,,,,,,,,,
71,2010,2010-10-03,4,28.160,SDG,,ARI,W 41-10,,0,0,,0,1.0,2,0,0,0,0
72,2010,2010-10-10,5,28.167,SDG,@,OAK,L 27-35,,0,0,,0,0.0,2,0,0,0,0
73,2010,2010-10-17,6,28.174,SDG,@,STL,L 17-20,,0,0,,0,0.0,2,1,0,0,0
74,2010,2010-10-24,7,28.181,SDG,,NWE,L 20-23,,0,0,,0,0.0,1,1,0,0,0
75,2010,2010-10-31,8,28.188,SDG,,TEN,W 33-25,,0,0,,0,0.0,1,0,0,0,0
76,2010,2010-11-07,9,28.195,SDG,@,HOU,W 29-23,,0,0,,0,0.0,1,1,0,0,0
