ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1961,1961-11-26,11,22.002,DTX,,OAK,W 43-11,0,0,,0,1,7,0
2,1961,1961-12-17,14,22.023,DTX,,NYT,W 35-24,1,13,13.00,0,0,0,0
3,1965,1965-10-24,7,25.334,KAN,@,HOU,L 36-38,1,3,3.00,0,0,0,0
4,1965,1965-12-19,14,26.025,KAN,,DEN,W 45-35,1,0,0.00,0,0,0,0
5,1970,1970-09-20,1,30.300,KAN,@,MIN,L 10-27,,,,,,,
6,1970,1970-09-28,2,30.308,KAN,@,BAL,W 44-24,,,,,,,
7,1970,1970-10-04,3,30.314,KAN,@,DEN,L 13-26,,,,,,,
8,1970,1970-10-11,4,30.321,KAN,,BOS,W 23-10,,,,,,,
9,1970,1970-10-18,5,30.328,KAN,@,CIN,W 27-19,,,,,,,
10,1970,1970-10-25,6,30.335,KAN,,DAL,L 16-27,,,,,,,
11,1970,1970-11-01,7,30.342,KAN,,OAK,T 17-17,,,,,,,
12,1970,1970-11-08,8,30.349,KAN,,HOU,W 24-9,,,,,,,
13,1970,1970-11-15,9,30.356,KAN,@,PIT,W 31-14,,,,,,,
14,1970,1970-11-22,10,30.363,KAN,,STL,T 6-6,,,,,,,
15,1970,1970-11-29,11,31.005,KAN,,SDG,W 26-14,,,,,,,
16,1970,1970-12-06,12,31.012,KAN,,DEN,W 16-0,,,,,,,
17,1970,1970-12-12,13,31.018,KAN,@,OAK,L 6-20,,,,,,,
18,1970,1970-12-20,14,31.026,KAN,@,SDG,L 13-31,,,,,,,
