ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1995,1995-11-06,9,21.073,DAL,,PHI,W 34-12
2,1995,1995-11-19,11,21.086,DAL,@,OAK,W 34-21
3,1995,1995-11-23,12,21.090,DAL,,KAN,W 24-12
4,1995,1995-12-10,14,21.107,DAL,@,PHI,L 17-20
5,1995,1995-12-17,15,21.114,DAL,,NYG,W 21-20
6,1995,1995-12-25,16,21.122,DAL,@,ARI,W 37-13
7,1997,1997-09-28,4,23.034,DAL,,CHI,W 27-3
8,1997,1997-10-13,6,23.049,DAL,@,WAS,L 16-21
9,1997,1997-10-19,7,23.055,DAL,,JAX,W 26-22
10,1997,1997-10-26,8,23.062,DAL,@,PHI,L 12-13
11,1997,1997-11-02,9,23.069,DAL,@,SFO,L 10-17
12,1997,1997-12-14,15,23.111,DAL,@,CIN,L 24-31
