ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
17,1991,1991-09-08,2,23.336,NYJ,@,SEA,L 13-20,3,25,8.33,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
18,1991,1991-09-15,3,23.343,NYJ,,BUF,L 20-23,12,42,3.50,0,,4,24,6.00,1,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
19,1991,1991-09-23,4,23.351,NYJ,@,CHI,L 13-19,27,125,4.63,0,,1,6,6.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
20,1991,1991-09-29,5,23.357,NYJ,,MIA,W 41-23,15,67,4.47,0,,2,11,5.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
21,1991,1991-10-06,6,23.364,NYJ,@,CLE,W 17-14,8,13,1.63,0,,4,17,4.25,0,,,1,1,100.00,16,1,0,158.3,0,0,16.00,36.00,0,0,,0,0,0
22,1991,1991-10-13,7,24.006,NYJ,,HOU,L 20-23,9,9,1.00,0,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
23,1991,1991-10-20,8,24.013,NYJ,@,IND,W 17-6,12,43,3.58,0,,2,18,9.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
24,1991,1991-11-03,9,24.027,NYJ,,GNB,W 19-16,15,50,3.33,0,,1,3,3.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
25,1991,1991-11-10,10,24.034,NYJ,,IND,L 27-28,11,58,5.27,0,,2,25,12.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
26,1991,1991-11-17,11,24.041,NYJ,@,NWE,W 28-21,6,19,3.17,0,,3,20,6.67,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
27,1991,1991-11-24,12,24.048,NYJ,,SDG,W 24-3,15,76,5.07,2,,4,25,6.25,0,,,0,0,,0,0,0,,0,,,,0,0,,0,2,12
28,1991,1991-12-01,13,24.055,NYJ,@,BUF,L 13-24,15,52,3.47,0,,1,7,7.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
29,1991,1991-12-08,14,24.062,NYJ,@,DET,L 20-34,5,18,3.60,1,,0,0,,0,,,0,0,,0,0,0,,0,,,,0,0,,0,1,6
30,1991,1991-12-15,15,24.069,NYJ,,NWE,L 3-6,10,24,2.40,0,,4,18,4.50,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
31,1991,1991-12-22,16,24.076,NYJ,@,MIA,W 23-20,3,15,5.00,0,,1,5,5.00,0,,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
32,1992,1992-09-06,1,24.335,NYJ,@,ATL,L 17-20,9,17,1.89,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,1992,1992-09-13,2,24.342,NYJ,@,PIT,L 10-27,10,49,4.90,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
34,1992,1992-09-20,3,24.349,NYJ,,SFO,L 14-31,9,41,4.56,0,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
35,1992,1992-09-27,4,24.356,NYJ,@,RAM,L 10-18,12,69,5.75,0,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
36,1992,1992-10-04,5,24.363,NYJ,,NWE,W 30-21,13,71,5.46,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
37,1992,1992-10-11,6,25.004,NYJ,@,IND,L 3-6,15,49,3.27,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
38,1992,1992-10-26,7,25.019,NYJ,,BUF,L 20-24,20,88,4.40,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
39,1992,1992-11-08,9,25.032,NYJ,@,DEN,L 16-27,7,51,7.29,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
40,1992,1992-11-29,12,25.053,NYJ,,KAN,L 7-23,2,5,2.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
41,1993,1993-09-05,1,25.333,NYJ,,DEN,L 20-26,9,44,4.89,0,3,3,9,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
42,1993,1993-09-12,2,25.340,NYJ,@,MIA,W 24-14,10,29,2.90,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
43,1993,1993-09-26,3,25.354,NYJ,,NWE,W 45-7,10,44,4.40,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
44,1993,1993-10-03,4,25.361,NYJ,,PHI,L 30-35,7,33,4.71,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
45,1993,1993-10-10,5,26.003,NYJ,@,RAI,L 20-24,5,13,2.60,1,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
46,1993,1993-11-28,11,26.052,NYJ,@,NWE,W 6-0,5,22,4.40,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
47,1993,1993-12-05,12,26.059,NYJ,,IND,L 6-9,10,31,3.10,0,5,3,16,5.33,0,60.0%,3.20,0,0,,0,0,0,,,,,,0,0,,0,0,0
48,1993,1993-12-11,13,26.065,NYJ,@,WAS,W 3-0,1,3,3.00,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,1993,1993-12-18,14,26.072,NYJ,,DAL,L 7-28,1,5,5.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,1993,1993-12-26,15,26.080,NYJ,@,BUF,L 14-16,0,0,,0,,0,0,,0,0.0%,,,,,,,,,,,,,0,0,,0,0,
51,1993,1994-01-02,16,26.087,NYJ,@,HOU,L 0-24,1,-3,-3.00,0,,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,39,19.50,0,0,0
52,1994,1994-09-18,3,26.346,NWE,@,CIN,W 31-28,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,8,8.00,0,0,0
53,1994,1994-10-02,5,26.360,NWE,,GNB,W 17-16,2,5,2.50,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,1994,1994-10-16,7,27.009,NWE,@,NYJ,L 17-24,14,63,4.50,1,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,,,,,2,32,16.00,0,1,6
55,1994,1994-10-30,8,27.023,NWE,,MIA,L 3-23,3,-1,-0.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1994,1994-12-19,15,27.073,DAL,@,NOR,W 24-16,6,7,1.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,1994,1994-12-24,16,27.078,DAL,@,NYG,L 10-15,18,63,3.50,1,2,2,1,0.50,0,100.0%,0.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
58,1995,1995-11-12,10,28.036,CAR,@,STL,L 17-28,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1995,1995-11-19,11,28.043,CAR,,ARI,W 27-7,13,67,5.15,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
60,1995,1995-11-26,12,28.050,CAR,@,NOR,L 26-34,5,4,0.80,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
61,1995,1995-12-03,13,28.057,CAR,,IND,W 13-10,0,0,,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
62,1995,1995-12-10,14,28.064,CAR,,SFO,L 10-31,1,8,8.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
63,1995,1995-12-17,15,28.071,CAR,,ATL,W 21-17,0,0,,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
64,1995,1995-12-24,16,28.078,CAR,@,WAS,L 17-20,2,3,1.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
