ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1961,1961-10-01,3,23.082,STL,@,PHI,W 30-27,0,0,,0,1,7,0
2,1961,1961-12-10,13,23.152,STL,,DAL,W 31-13,1,12,12.00,0,0,0,0
3,1964,1964-09-19,2,26.070,DET,@,RAM,T 17-17,1,25,25.00,0,0,0,0
