ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2003,2003-09-07,1,23.081,NYG,,STL,W 23-13,*,0,,,,,0.0%,,,,,,,,,,
2,2003,2003-09-15,2,23.089,NYG,,DAL,L 32-35,*,3,,,,,0.0%,,,,,,,,,,
3,2003,2003-09-21,3,23.095,NYG,@,WAS,W 24-21,,,,,,,0.0%,,,,,,,,,,
4,2003,2003-10-05,4,23.109,NYG,,MIA,L 10-23,,,,,,,0.0%,,,,,,,,,,
5,2003,2003-10-12,5,23.116,NYG,@,NWE,L 6-17,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,,
6,2003,2003-10-19,6,23.123,NYG,,PHI,L 10-14,,,,,,,0.0%,,,,,,,,,,
7,2003,2003-10-26,7,23.130,NYG,@,MIN,W 29-17,,,,,,,0.0%,,,,,,,,,,
8,2003,2003-11-02,8,23.137,NYG,@,NYJ,W 31-28,,,,,,,0.0%,,,,,,,,,,
9,2003,2003-11-09,9,23.144,NYG,,ATL,L 7-27,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,,
10,2003,2003-11-16,10,23.151,NYG,@,PHI,L 10-28,*,,,,,,0.0%,,,,,,,,,,
11,2003,2003-11-24,11,23.159,NYG,@,TAM,L 13-19,,0,,,,,0.0%,,,,,,,,,,
12,2003,2003-11-30,12,23.165,NYG,,BUF,L 7-24,,2,,,,,0.0%,,,,,,,,,,
13,2003,2003-12-07,13,23.172,NYG,,WAS,L 7-20,*,1,,,,,0.0%,,,,,,,,,,
14,2003,2003-12-14,14,23.179,NYG,@,NOR,L 7-45,*,4,3,19,6.33,1,75.0%,4.75,0,0,,0,1,6,0.0,,
15,2003,2003-12-21,15,23.186,NYG,@,DAL,L 3-19,*,5,3,20,6.67,0,60.0%,4.00,0,0,,0,0,0,0.0,,
16,2003,2003-12-28,16,23.193,NYG,,CAR,L 24-37,*,6,2,7,3.50,1,33.3%,1.17,0,0,,0,1,6,0.0,,
17,2004,2004-09-12,1,24.086,NYG,@,PHI,L 17-31,*,1,,,,,0.0%,,,,,,,,,,
18,2004,2004-09-19,2,24.093,NYG,,WAS,W 20-14,*,0,0,0,,0,0.0%,,1,8,8.00,0,0,0,0.0,,
19,2004,2004-09-26,3,24.100,NYG,,CLE,W 27-10,*,,,,,,0.0%,,,,,,,,,,
20,2004,2004-10-03,4,24.107,NYG,@,GNB,W 14-7,*,,,,,,0.0%,,,,,,,,,,
21,2004,2004-10-10,5,24.114,NYG,@,DAL,W 26-10,*,0,,,,,0.0%,,,,,,,,,,
22,2004,2004-10-24,6,24.128,NYG,,DET,L 13-28,*,2,2,14,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,,
23,2004,2004-10-31,7,24.135,NYG,@,MIN,W 34-13,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,,
24,2004,2004-11-07,8,24.142,NYG,,CHI,L 21-28,*,,,,,,0.0%,,,,,,,,,,
25,2004,2004-11-14,9,24.149,NYG,@,ARI,L 14-17,,,,,,,0.0%,,,,,,,,,,
26,2004,2004-11-21,10,24.156,NYG,,ATL,L 10-14,,,,,,,0.0%,,,,,,,,,,
27,2004,2004-11-28,11,24.163,NYG,,PHI,L 6-27,,0,,,,,0.0%,,,,,,,,,,
28,2004,2004-12-05,12,24.170,NYG,@,WAS,L 7-31,,,,,,,0.0%,,,,,,,,,,
29,2004,2004-12-12,13,24.177,NYG,@,BAL,L 14-37,,,,,,,0.0%,,,,,,,,,,
30,2004,2004-12-18,14,24.183,NYG,,PIT,L 30-33,,0,,,,,0.0%,,,,,,,,,,
31,2004,2004-12-26,15,24.191,NYG,@,CIN,L 22-23,,,,,,,0.0%,,,,,,,,,,
32,2004,2005-01-02,16,24.198,NYG,,DAL,W 28-24,,3,2,6,3.00,1,66.7%,2.00,0,0,,0,1,6,0.0,,
33,2005,2005-09-11,1,25.085,NYG,,ARI,W 42-19,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
34,2005,2005-09-19,2,25.093,NYG,@,NOR,W 27-10,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
35,2005,2005-09-25,3,25.099,NYG,@,SDG,L 23-45,,2,1,5,5.00,0,50.0%,2.50,1,5,5.00,0,0,0,0.0,,
