ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1979,1979-09-02,1,25.051,BUF,,MIA,L 7-9
2,1979,1979-09-09,2,25.058,BUF,,CIN,W 51-24
3,1979,1979-09-16,3,25.065,BUF,@,SDG,L 19-27
4,1979,1979-09-23,4,25.072,BUF,,NYJ,W 46-31
5,1979,1979-09-30,5,25.079,BUF,@,BAL,W 31-13
6,1979,1979-10-07,6,25.086,BUF,,CHI,L 0-7
7,1979,1979-10-14,7,25.093,BUF,@,MIA,L 7-17
8,1979,1979-10-21,8,25.100,BUF,,BAL,L 13-14
9,1979,1979-10-28,9,25.107,BUF,@,DET,W 20-17
10,1979,1979-11-04,10,25.114,BUF,,NWE,L 6-26
11,1979,1979-11-11,11,25.121,BUF,@,NYJ,W 14-12
12,1979,1979-11-18,12,25.128,BUF,,GNB,W 19-12
13,1979,1979-11-25,13,25.135,BUF,@,NWE,W 16-13
14,1979,1979-12-02,14,25.142,BUF,,DEN,L 16-19
15,1979,1979-12-09,15,25.149,BUF,@,MIN,L 3-10
16,1979,1979-12-16,16,25.156,BUF,@,PIT,L 0-28
