ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1998,1998-09-13,2,23.001,GNB,,TAM,W 23-15,,
2,1998,1998-09-20,3,23.008,GNB,@,CIN,W 13-6,,
3,1998,1998-09-27,4,23.015,GNB,@,CAR,W 37-30,,
4,1998,1998-10-05,5,23.023,GNB,,MIN,L 24-37,,
5,1998,1998-10-15,6,23.033,GNB,@,DET,L 20-27,,
6,1998,1998-11-01,8,23.050,GNB,,SFO,W 36-22,,
7,1998,1998-11-09,9,23.058,GNB,@,PIT,L 20-27,,
8,1998,1998-11-15,10,23.064,GNB,@,NYG,W 37-3,,1.0
9,1998,1998-11-22,11,23.071,GNB,@,MIN,L 14-28,,
10,1998,1998-11-29,12,23.078,GNB,,PHI,W 24-16,,
11,1998,1998-12-07,13,23.086,GNB,@,TAM,L 22-24,,
12,1998,1998-12-13,14,23.092,GNB,,CHI,W 26-20,,
13,1999,1999-09-26,3,24.014,GNB,,MIN,W 23-20,,
14,1999,1999-10-10,4,24.028,GNB,,TAM,W 26-23,,
15,1999,1999-10-17,5,24.035,GNB,@,DEN,L 10-31,,
16,1999,1999-10-24,6,24.042,GNB,@,SDG,W 31-3,,
17,1999,1999-11-01,7,24.050,GNB,,SEA,L 7-27,,
18,1999,1999-11-07,8,24.056,GNB,,CHI,L 13-14,*,
19,1999,1999-11-14,9,24.063,GNB,@,DAL,L 13-27,*,1.0
20,1999,1999-11-21,10,24.070,GNB,,DET,W 26-17,*,
21,1999,1999-11-29,11,24.078,GNB,@,SFO,W 20-3,,
22,1999,1999-12-05,12,24.084,GNB,@,CHI,W 35-19,*,
23,1999,1999-12-12,13,24.091,GNB,,CAR,L 31-33,*,
24,1999,1999-12-20,14,24.099,GNB,@,MIN,L 20-24,*,
25,1999,1999-12-26,15,24.105,GNB,@,TAM,L 10-29,*,
26,1999,2000-01-02,16,24.112,GNB,,ARI,W 49-24,*,
