ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1977,1977-09-18,1,23.178,DEN,,STL,W 7-0,,,,,,,,
2,1977,1977-09-25,2,23.185,DEN,,BUF,W 26-6,,,,,,,,
3,1977,1977-10-02,3,23.192,DEN,@,SEA,W 24-13,,,,,,,,
4,1977,1977-10-09,4,23.199,DEN,,KAN,W 23-7,,,,,,,,
5,1977,1977-10-23,6,23.213,DEN,@,CIN,W 24-13,,,,,,,,
6,1977,1977-10-30,7,23.220,DEN,,OAK,L 14-24,,,,,,,,
7,1977,1977-11-06,8,23.227,DEN,,PIT,W 21-7,,,,,,,,
8,1977,1977-11-13,9,23.234,DEN,@,SDG,W 17-14,,,,,,,,
9,1977,1977-11-20,10,23.241,DEN,@,KAN,W 14-7,1,1,1.00,0,0.0,0,0,0
10,1977,1977-11-27,11,23.248,DEN,,BAL,W 27-13,,,,,,,,
11,1977,1977-12-04,12,23.255,DEN,@,HOU,W 24-14,,,,,,,,
12,1977,1977-12-11,13,23.262,DEN,,SDG,W 17-9,,,,,,,,
13,1977,1977-12-18,14,23.269,DEN,@,DAL,L 6-14,,,,,,,,
14,1978,1978-09-03,1,24.163,DEN,,OAK,W 14-6,,,,,,,,
15,1978,1978-09-11,2,24.171,DEN,@,MIN,L 9-12,,,,,,,,
16,1978,1978-09-17,3,24.177,DEN,,SDG,W 27-14,,,,,,,,
17,1978,1978-09-24,4,24.184,DEN,@,KAN,W 23-17,,,,,,,,
18,1978,1978-10-01,5,24.191,DEN,,SEA,W 28-7,,,,,,,,
19,1978,1978-10-08,6,24.198,DEN,@,SDG,L 0-23,,,,,,,,
20,1978,1978-10-16,7,24.206,DEN,,CHI,W 16-7,,,,,,,,
21,1978,1978-10-22,8,24.212,DEN,@,BAL,L 6-7,,,,,,,,
22,1978,1978-10-29,9,24.219,DEN,@,SEA,W 20-17,,,,,,,,
23,1978,1978-11-05,10,24.226,DEN,,NYJ,L 28-31,,,,,,,,
24,1978,1978-11-12,11,24.233,DEN,@,CLE,W 19-7,,,,,,,,
25,1978,1978-11-19,12,24.240,DEN,,GNB,W 16-3,,,,,,,,
26,1978,1978-11-23,13,24.244,DEN,@,DET,L 14-17,,,,,,,,
27,1978,1978-12-03,14,24.254,DEN,@,OAK,W 21-6,,,,,,,,
28,1978,1978-12-10,15,24.261,DEN,,KAN,W 24-3,,,,,,,,
29,1978,1978-12-16,16,24.267,DEN,,PIT,L 17-21,,,,,,,,
30,1979,1979-10-14,7,25.204,DEN,@,KAN,W 24-10,,,,,,,,
31,1979,1979-10-22,8,25.212,DEN,@,PIT,L 7-42,,,,,,,,
32,1979,1979-10-28,9,25.218,DEN,,KAN,W 20-3,,,,,,,,
33,1979,1979-11-04,10,25.225,DEN,,NOR,W 10-3,,,,,,,,
34,1979,1979-11-11,11,25.232,DEN,,NWE,W 45-10,,,,,,,,
35,1979,1979-11-18,12,25.239,DEN,@,SFO,W 38-28,,,,,,,,
36,1979,1979-11-25,13,25.246,DEN,,OAK,L 10-14,,,,,,,,
37,1979,1979-12-02,14,25.253,DEN,@,BUF,W 19-16,,,,,,,,
38,1979,1979-12-08,15,25.259,DEN,@,SEA,L 23-28,,,,,,,,
39,1979,1979-12-17,16,25.268,DEN,@,SDG,L 7-17,,,,,,,,
40,1980,1980-09-07,1,26.167,DEN,@,PHI,L 6-27,,,,,,,,
41,1980,1980-09-14,2,26.174,DEN,,DAL,W 41-20,,,,,,,,
42,1980,1980-09-21,3,26.181,DEN,,SDG,L 13-30,,,,,,,,
43,1980,1980-09-29,4,26.189,DEN,@,NWE,L 14-23,,,,,,,,
44,1980,1980-10-05,5,26.195,DEN,@,CLE,W 19-16,,,,,,,,
45,1980,1980-10-13,6,26.203,DEN,,WAS,W 20-17,,,,,,,,
46,1980,1980-10-19,7,26.209,DEN,,KAN,L 17-23,,,,,,,,
47,1980,1980-10-26,8,26.216,DEN,@,NYG,W 14-9,,,,,,,,
48,1980,1980-11-02,9,26.223,DEN,,HOU,L 16-20,,,,,,,,
49,1980,1980-11-09,10,26.230,DEN,@,SDG,W 20-13,,,,,,,,
50,1980,1980-11-16,11,26.237,DEN,,NYJ,W 31-24,,,,,,,,
51,1980,1980-11-23,12,26.244,DEN,,SEA,W 36-20,,,,,,,,
52,1980,1980-12-01,13,26.252,DEN,@,OAK,L 3-9,,,,,,,,
53,1980,1980-12-07,14,26.258,DEN,@,KAN,L 14-31,,,,,,,,
54,1980,1980-12-14,15,26.265,DEN,,OAK,L 21-24,0,0,,0,0.0,1,2,0
55,1980,1980-12-21,16,26.272,DEN,@,SEA,W 25-17,,,,,,,,
56,1981,1981-09-06,1,27.166,NOR,@,ATL,L 0-27,,,,,,,,
57,1981,1981-09-13,2,27.173,NOR,,RAM,W 23-17,0,0,,0,0.0,1,18,0
58,1981,1981-09-20,3,27.180,NOR,@,NYG,L 7-20,,,,,,,,
59,1981,1981-09-27,4,27.187,NOR,@,SFO,L 14-21,,,,,,,,
60,1981,1981-10-04,5,27.194,NOR,,PIT,L 6-20,,,,,,,,
61,1981,1981-10-11,6,27.201,NOR,,PHI,L 14-31,,,,,,,,
62,1981,1981-10-18,7,27.208,NOR,@,CLE,L 17-20,,,,,,,,
63,1981,1981-10-25,8,27.215,NOR,,CIN,W 17-7,,,,,,,,
64,1981,1981-11-01,9,27.222,NOR,,ATL,L 10-41,,,,,,,,
65,1981,1981-11-08,10,27.229,NOR,@,RAM,W 21-13,,,,,,,,
66,1981,1981-11-15,11,27.236,NOR,@,MIN,L 10-20,,,,,,,,
