ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1963,1963-09-07,1,22.016,DEN,,KAN,L 7-59,,14,31,45.16,135,1,3,29.0,0,0,4.35,0.65,5,16,3.20,0,0,0
2,1963,1963-09-14,2,22.023,DEN,@,HOU,L 14-20,,5,11,45.45,73,0,0,67.6,0,0,6.64,6.64,2,0,0.00,1,1,6
3,1963,1963-09-29,3,22.038,DEN,,BOS,W 14-10,*,7,18,38.89,109,0,2,20.1,0,0,6.06,1.06,4,-7,-1.75,0,0,0
4,1963,1963-10-13,5,22.052,DEN,,HOU,L 24-33,,13,24,54.17,245,2,5,78.0,0,0,10.21,2.50,5,35,7.00,0,0,0
5,1963,1963-10-18,6,22.057,DEN,@,BOS,L 21-40,*,7,11,63.64,133,1,0,135.8,0,0,12.09,13.91,0,0,,0,0,0
6,1963,1963-10-26,7,22.065,DEN,@,NYJ,T 35-35,*,11,21,52.38,179,3,1,101.0,0,0,8.52,9.24,2,21,10.50,0,0,0
7,1963,1963-11-03,8,22.073,DEN,,BUF,L 28-30,*,1,4,25.00,34,0,1,22.9,0,0,8.50,-2.75,0,0,,0,0,0
8,1963,1963-11-09,9,22.079,DEN,@,BUF,L 17-27,,12,25,48.00,181,2,0,98.9,0,0,7.24,8.84,2,20,10.00,0,0,0
9,1963,1963-11-17,10,22.087,DEN,,NYJ,L 9-14,*,4,9,44.44,58,0,0,66.0,0,0,6.44,6.44,3,8,2.67,0,0,0
10,1963,1963-12-08,12,22.108,DEN,@,KAN,L 21-52,*,18,34,52.94,244,1,2,61.4,0,0,7.18,5.12,4,33,8.25,0,0,0
11,1963,1963-12-15,13,22.115,DEN,@,OAK,L 31-35,*,20,35,57.14,298,2,0,104.2,0,0,8.51,9.66,2,1,0.50,0,0,0
12,1964,1964-09-20,2,23.029,DEN,@,BUF,L 13-30,,1,5,20.00,5,0,0,39.6,0,0,1.00,1.00,1,9,9.00,0,0,0
13,1964,1964-09-27,3,23.036,DEN,,HOU,L 17-38,,4,6,66.67,49,0,1,52.1,0,0,8.17,0.67,0,0,,0,0,0
14,1964,1964-10-04,4,23.043,DEN,,BOS,L 10-39,,16,24,66.67,109,1,2,55.7,0,0,4.54,1.63,2,3,1.50,0,0,0
15,1964,1964-10-25,7,23.064,DEN,@,OAK,L 7-40,,1,8,12.50,39,0,1,7.8,0,0,4.88,-0.75,0,0,,0,0,0
16,1964,1964-11-01,8,23.071,DEN,@,KAN,L 39-49,*,7,16,43.75,94,0,1,37.0,0,0,5.88,3.06,4,19,4.75,0,0,0
17,1964,1964-11-15,10,23.085,DEN,,NYJ,W 20-16,,4,7,57.14,19,0,0,62.2,0,0,2.71,2.71,6,2,0.33,0,0,0
18,1964,1964-11-20,11,23.090,DEN,@,BOS,L 7-12,,5,12,41.67,66,0,2,20.1,0,0,5.50,-2.00,0,0,,0,0,0
19,1964,1964-11-29,12,23.099,DEN,,OAK,T 20-20,*,14,27,51.85,142,0,1,51.8,0,0,5.26,3.59,1,7,7.00,0,0,0
20,1964,1964-12-13,13,23.113,DEN,,BUF,L 19-30,*,11,30,36.67,124,1,0,61.0,0,0,4.13,4.80,3,12,4.00,0,0,0
21,1964,1964-12-20,14,23.120,DEN,@,HOU,L 15-34,*,34,53,64.15,283,1,3,60.5,0,0,5.34,3.17,3,6,2.00,0,0,0
22,1965,1965-09-11,1,24.020,DEN,@,SDG,L 31-34,*,16,27,59.26,214,3,0,121.5,0,0,7.93,10.15,4,24,6.00,0,0,0
23,1965,1965-09-19,2,24.028,DEN,,BUF,L 15-30,*,22,42,52.38,291,2,5,50.9,0,0,6.93,2.52,4,26,6.50,0,0,0
24,1965,1965-09-24,3,24.033,DEN,@,BOS,W 27-10,*,3,9,33.33,19,0,2,2.8,0,0,2.11,-7.89,3,-3,-1.00,0,0,0
25,1965,1965-10-03,4,24.042,DEN,,NYJ,W 16-13,,13,20,65.00,106,0,1,57.5,0,0,5.30,3.05,1,5,5.00,0,0,0
26,1965,1965-10-10,5,24.049,DEN,,KAN,L 23-31,*,5,15,33.33,39,0,1,14.6,0,0,2.60,-0.40,4,24,6.00,0,0,0
27,1965,1965-10-24,7,24.063,DEN,@,BUF,L 13-31,,10,17,58.82,137,1,0,104.3,0,0,8.06,9.24,1,-2,-2.00,0,0,0
28,1965,1965-10-31,8,24.070,DEN,@,NYJ,L 10-45,*,4,10,40.00,39,0,3,12.1,0,0,3.90,-9.60,3,1,0.33,0,0,0
29,1965,1965-11-07,9,24.077,DEN,,SDG,L 21-35,*,2,5,40.00,19,0,0,51.2,0,0,3.80,3.80,0,0,,0,0,0
30,1965,1965-12-05,12,24.105,DEN,@,OAK,L 13-24,*,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
31,1966,1966-09-03,1,25.012,DEN,@,HOU,L 7-45,*,0,7,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
32,1966,1966-09-25,3,25.034,DEN,,NYJ,L 7-16,,7,18,38.89,124,1,0,81.7,0,0,6.89,8.00,1,10,10.00,0,0,0
