ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1999,1999-09-12,1,23.050,BUF,@,IND,L 14-31,*,,,,,,0.0%,,,
2,1999,1999-09-19,2,23.057,BUF,,NYJ,W 17-3,,,,,,,0.0%,,,
3,1999,1999-09-26,3,23.064,BUF,,PHI,W 26-0,,1,1,5,5.00,0,100.0%,5.00,0,0
4,1999,1999-10-04,4,23.072,BUF,@,MIA,W 23-18,,,,,,,0.0%,,,
5,1999,1999-10-10,5,23.078,BUF,,PIT,W 24-21,,2,1,7,7.00,0,50.0%,3.50,0,0
6,1999,1999-10-17,6,23.085,BUF,,OAK,L 14-20,,,,,,,0.0%,,,
7,1999,1999-10-24,7,23.092,BUF,@,SEA,L 16-26,*,1,,,,,0.0%,,,
8,1999,1999-10-31,8,23.099,BUF,@,BAL,W 13-10,,0,,,,,0.0%,,,
9,1999,1999-11-28,12,23.127,BUF,,NWE,W 17-7,*,,,,,,0.0%,,,
10,1999,1999-12-12,13,23.141,BUF,,NYG,L 17-19,,1,,,,,0.0%,,,
11,1999,1999-12-19,14,23.148,BUF,@,ARI,W 31-21,,,,,,,0.0%,,,
12,1999,1999-12-26,15,23.155,BUF,@,NWE,W 13-10,,,,,,,0.0%,,,
13,1999,2000-01-02,16,23.162,BUF,,IND,W 31-6,*,3,2,22,11.00,0,66.7%,7.33,0,0
14,2000,2000-09-03,1,24.041,BUF,,TEN,W 16-13,*,0,,,,,0.0%,,,
15,2000,2000-09-10,2,24.048,BUF,,GNB,W 27-18,,2,1,12,12.00,0,50.0%,6.00,0,0
16,2000,2000-09-17,3,24.055,BUF,@,NYJ,L 14-27,,1,1,8,8.00,0,100.0%,8.00,0,0
17,2000,2000-10-01,4,24.069,BUF,,IND,L 16-18,,,,,,,0.0%,,,
18,2000,2000-10-08,5,24.076,BUF,@,MIA,L 13-22,,,,,,,0.0%,,,
19,2000,2000-10-15,6,24.083,BUF,,SDG,W 27-24,,,,,,,0.0%,,,
20,2000,2000-10-22,7,24.090,BUF,@,MIN,L 27-31,,,,,,,0.0%,,,
21,2000,2000-10-29,8,24.097,BUF,,NYJ,W 23-20,*,,,,,,0.0%,,,
22,2000,2000-11-05,9,24.104,BUF,@,NWE,W 16-13,*,1,,,,,0.0%,,,
23,2000,2000-11-12,10,24.111,BUF,,CHI,W 20-3,,,,,,,0.0%,,,
24,2000,2000-11-19,11,24.118,BUF,@,KAN,W 21-17,*,,,,,,0.0%,,,
25,2000,2000-11-26,12,24.125,BUF,@,TAM,L 17-31,,3,2,15,7.50,0,66.7%,5.00,0,0
26,2000,2000-12-03,13,24.132,BUF,,MIA,L 6-33,,,,,,,0.0%,,,
27,2000,2000-12-11,14,24.140,BUF,@,IND,L 20-44,,0,,,,,0.0%,,,
28,2000,2000-12-17,15,24.146,BUF,,NWE,L 10-13,*,1,1,1,1.00,1,100.0%,1.00,1,6
29,2000,2000-12-23,16,24.152,BUF,@,SEA,W 42-23,,,,,,,0.0%,,,
30,2001,2001-09-09,1,25.047,BUF,,NOR,L 6-24,*,,,,,,0.0%,,,
31,2001,2001-09-23,2,25.061,BUF,@,IND,L 26-42,,,,,,,0.0%,,,
32,2001,2001-09-30,3,25.068,BUF,,PIT,L 3-20,,,,,,,0.0%,,,
33,2001,2001-10-07,4,25.075,BUF,,NYJ,L 36-42,,1,,,,,0.0%,,,
34,2001,2001-10-18,5,25.086,BUF,@,JAX,W 13-10,,,,,,,0.0%,,,
35,2001,2001-10-28,6,25.096,BUF,@,SDG,L 24-27,,1,,,,,0.0%,,,
36,2001,2001-11-04,7,25.103,BUF,,IND,L 14-30,,,,,,,0.0%,,,
37,2001,2001-11-11,8,25.110,BUF,@,NWE,L 11-21,,1,,,,,0.0%,,,
38,2001,2001-11-18,9,25.117,BUF,,SEA,L 20-23,,0,,,,,0.0%,,,
39,2001,2001-11-25,10,25.124,BUF,,MIA,L 27-34,,1,1,1,1.00,1,100.0%,1.00,1,6
40,2001,2001-12-02,11,25.131,BUF,@,SFO,L 0-35,,,,,,,0.0%,,,
41,2001,2001-12-09,12,25.138,BUF,,CAR,W 25-24,,,,,,,0.0%,,,
42,2001,2001-12-16,13,25.145,BUF,,NWE,L 9-12,,0,,,,,0.0%,,,
43,2001,2001-12-23,14,25.152,BUF,@,ATL,L 30-33,,1,,,,,0.0%,,,
44,2001,2001-12-30,15,25.159,BUF,@,NYJ,W 14-9,,,,,,,0.0%,,,
45,2001,2002-01-06,16,25.166,BUF,@,MIA,L 7-34,,,,,,,0.0%,,,
