ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2003,2003-09-21,3,24.304,GNB,@,ARI,L 13-20,,,,,,,,
2,2003,2003-09-29,4,24.312,GNB,@,CHI,W 38-23,,,,,,,,
3,2003,2003-10-05,5,24.318,GNB,,SEA,W 35-13,,,,,,,,
4,2003,2003-10-12,6,24.325,GNB,,KAN,L 34-40,,,,,,,,
5,2003,2003-10-19,7,24.332,GNB,@,STL,L 24-34,,,,,,,,
6,2003,2003-11-02,8,24.346,GNB,@,MIN,W 30-27,,,,,,,,
7,2003,2003-11-16,10,24.360,GNB,@,TAM,W 20-13,,,,,,,,
8,2003,2003-11-23,11,25.002,GNB,,SFO,W 20-10,,,,,,,,
9,2003,2003-12-28,16,25.037,GNB,,DEN,W 31-3,,,,,,,,
10,2004,2004-09-26,3,25.310,GNB,@,IND,L 31-45,,,,,,,,
11,2004,2004-10-03,4,25.317,GNB,,NYG,L 7-14,,,,,,,,
12,2004,2004-10-11,5,25.325,GNB,,TEN,L 27-48,,,,,,,,
13,2004,2004-10-17,6,25.331,GNB,@,DET,W 38-10,,,,,,,,
14,2004,2004-11-21,10,26.000,GNB,@,HOU,W 16-13,,,,,,,,
15,2004,2004-11-29,11,26.008,GNB,,STL,W 45-17,,1,6,6.00,0,0.0,,
16,2004,2004-12-05,12,26.014,GNB,@,PHI,L 17-47,,,,,,,,
17,2004,2004-12-12,13,26.021,GNB,,DET,W 16-13,,,,,,,,
18,2004,2005-01-02,16,26.042,GNB,@,CHI,W 31-14,,,,,,,,
19,2005,2005-09-11,1,26.294,GNB,@,DET,L 3-17,,,,,,,,
20,2005,2005-09-18,2,26.301,GNB,,CLE,L 24-26,,,,,,,,
21,2005,2005-09-25,3,26.308,GNB,,TAM,L 16-17,,,,,,,,
22,2005,2005-10-03,4,26.316,GNB,@,CAR,L 29-32,,,,,,,,
23,2005,2005-10-09,5,26.322,GNB,,NOR,W 52-3,,0,0,,0,1.0,,
24,2005,2005-10-23,6,26.336,GNB,@,MIN,L 20-23,,0,0,,0,1.0,,
25,2005,2005-10-30,7,26.343,GNB,@,CIN,L 14-21,,,,,,,,
26,2005,2005-11-06,8,26.350,GNB,,PIT,L 10-20,,,,,,,,
27,2005,2005-11-13,9,26.357,GNB,@,ATL,W 33-25,,,,,,,,
28,2005,2005-11-21,10,27.000,GNB,,MIN,L 17-20,,,,,,,,
29,2005,2005-11-27,11,27.006,GNB,@,PHI,L 14-19,,,,,,,,
30,2005,2005-12-04,12,27.013,GNB,@,CHI,L 7-19,,,,,,,,
31,2005,2005-12-11,13,27.020,GNB,,DET,W 16-13,,1,5,5.00,0,0.0,,
32,2005,2005-12-19,14,27.028,GNB,@,BAL,L 3-48,,,,,,,,
33,2005,2005-12-25,15,27.034,GNB,,CHI,L 17-24,,,,,,,,
34,2005,2006-01-01,16,27.041,GNB,,SEA,W 23-17,,0,0,,0,1.0,,
35,2006,2006-10-29,7,27.342,DEN,,IND,L 31-34,,,,,,,,
36,2006,2006-11-12,9,27.356,DEN,@,OAK,W 17-13,,,,,,,,
37,2006,2006-11-19,10,27.363,DEN,,SDG,L 27-35,,,,,,,,
38,2007,2007-11-19,10,28.363,DEN,,TEN,W 34-20,,,,,,,,
39,2007,2007-11-25,11,29.004,DEN,@,CHI,L 34-37,,0,0,,0,1.0,,
40,2007,2007-12-02,12,29.011,DEN,@,OAK,L 20-34,,,,,,,,
41,2007,2007-12-09,13,29.018,DEN,,KAN,W 41-7,,,,,,,,
42,2007,2007-12-13,14,29.022,DEN,@,HOU,L 13-31,,,,,,,,
43,2007,2007-12-24,15,29.033,DEN,@,SDG,L 3-23,,,,,,,,
44,2007,2007-12-30,16,29.039,DEN,,MIN,W 22-19,,,,,,,,
45,2008,2008-09-08,1,29.292,DEN,@,OAK,W 41-14,,0,0,,0,1.0,2,1
46,2008,2008-09-14,2,29.298,DEN,,SDG,W 39-38,,,,,,,,
47,2008,2008-09-21,3,29.305,DEN,,NOR,W 34-32,,,,,,,,
48,2008,2008-09-28,4,29.312,DEN,@,KAN,L 19-33,*,0,0,,0,1.0,3,1
49,2008,2008-10-05,5,29.319,DEN,,TAM,W 16-13,,0,0,,0,0.0,1,2
50,2008,2008-10-12,6,29.326,DEN,,JAX,L 17-24,,0,0,,0,1.0,1,1
51,2008,2008-10-20,7,29.334,DEN,@,NWE,L 7-41,,0,0,,0,0.0,2,0
52,2008,2008-11-02,8,29.347,DEN,,MIA,L 17-26,,,,,,,,
53,2008,2008-11-06,9,29.351,DEN,@,CLE,W 34-30,,0,0,,0,0.0,1,0
54,2008,2008-11-16,10,29.361,DEN,@,ATL,W 24-20,,0,0,,0,0.0,2,1
55,2008,2008-11-23,11,30.002,DEN,,OAK,L 10-31,,0,0,,0,0.0,2,0
56,2008,2008-11-30,12,30.009,DEN,@,NYJ,W 34-17,,,,,,,,
57,2008,2008-12-07,13,30.016,DEN,,KAN,W 24-17,,,,,,,,
58,2008,2008-12-14,14,30.023,DEN,@,CAR,L 10-30,,0,0,,0,0.0,1,1
59,2008,2008-12-21,15,30.030,DEN,,BUF,L 23-30,,0,0,,0,0.0,0,2
60,2008,2008-12-28,16,30.037,DEN,@,SDG,L 21-52,,,,,,,,
61,2009,2009-09-13,1,30.296,DEN,@,CIN,W 12-7,*,0,0,,0,0.0,0,2
62,2009,2009-09-20,2,30.303,DEN,,CLE,W 27-6,*,0,0,,0,0.0,1,1
63,2009,2009-09-27,3,30.310,DEN,@,OAK,W 23-3,*,0,0,,0,0.0,2,1
64,2009,2009-10-04,4,30.317,DEN,,DAL,W 17-10,*,0,0,,0,0.0,4,1
65,2009,2009-10-11,5,30.324,DEN,,NWE,W 20-17,*,0,0,,0,0.0,2,1
66,2009,2009-10-19,6,30.332,DEN,@,SDG,W 34-23,*,,,,,,,
67,2009,2009-11-01,7,30.345,DEN,@,BAL,L 7-30,*,0,0,,0,0.0,4,2
68,2009,2009-11-09,8,30.353,DEN,,PIT,L 10-28,*,0,0,,0,1.0,3,1
69,2009,2009-11-15,9,30.359,DEN,@,WAS,L 17-27,*,0,0,,0,0.0,2,1
70,2009,2009-11-22,10,31.001,DEN,,SDG,L 3-32,*,0,0,,0,0.0,1,1
71,2009,2009-11-26,11,31.005,DEN,,NYG,W 26-6,*,0,0,,0,0.0,1,3
72,2009,2009-12-06,12,31.015,DEN,@,KAN,W 44-13,*,0,0,,0,0.0,1,0
73,2009,2009-12-13,13,31.022,DEN,@,IND,L 16-28,,,,,,,,
74,2009,2009-12-20,14,31.029,DEN,,OAK,L 19-20,*,0,0,,0,0.0,2,0
75,2009,2009-12-27,15,31.036,DEN,@,PHI,L 27-30,,0,0,,0,0.0,2,0
