ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,22.014,GNB,,DET,L 0-40,,,,,,,
2,1970,1970-09-27,2,22.021,GNB,,ATL,W 27-24,,,,,,,
3,1970,1970-10-04,3,22.028,GNB,,MIN,W 13-10,,,,,,,
4,1970,1970-10-12,4,22.036,GNB,@,SDG,W 22-20,,,,,,,
5,1970,1970-10-18,5,22.042,GNB,,RAM,L 21-31,,,,,,,
6,1970,1970-10-25,6,22.049,GNB,,PHI,W 30-17,1,10,10.00,0,0,0,0
7,1970,1970-11-01,7,22.056,GNB,@,SFO,L 10-26,,,,,,,
8,1970,1970-11-09,8,22.064,GNB,,BAL,L 10-13,,,,,,,
9,1970,1970-11-15,9,22.070,GNB,,CHI,W 20-19,,,,,,,
10,1970,1970-11-22,10,22.077,GNB,@,MIN,L 3-10,1,4,4.00,0,0,0,0
11,1970,1970-11-26,11,22.081,GNB,@,DAL,L 3-16,,,,,,,
12,1970,1970-12-06,12,22.091,GNB,@,PIT,W 20-12,,,,,,,
13,1970,1970-12-13,13,22.098,GNB,@,CHI,L 17-35,1,8,8.00,0,0,0,0
14,1970,1970-12-20,14,22.105,GNB,@,DET,L 0-20,,,,,,,
15,1971,1971-09-19,1,23.013,GNB,,NYG,L 40-42,,,,,,,
16,1971,1971-10-03,3,23.027,GNB,,CIN,W 20-17,,,,,,,
17,1971,1971-10-10,4,23.034,GNB,@,DET,L 28-31,,,,,,,
18,1971,1971-10-17,5,23.041,GNB,,MIN,L 13-24,,,,,,,
19,1971,1971-10-24,6,23.048,GNB,@,RAM,L 13-30,,,,,,,
20,1971,1971-11-01,7,23.056,GNB,,DET,T 14-14,,,,,,,
21,1971,1971-11-07,8,23.062,GNB,@,CHI,W 17-14,,,,,,,
22,1971,1971-11-22,10,23.077,GNB,@,ATL,L 21-28,,,,,,,
23,1971,1971-11-28,11,23.083,GNB,,NOR,L 21-29,,,,,,,
24,1971,1971-12-05,12,23.090,GNB,@,STL,T 16-16,,,,,,,
25,1971,1971-12-12,13,23.097,GNB,,CHI,W 31-10,,,,,,,
26,1971,1971-12-19,14,23.104,GNB,@,MIA,L 6-27,,,,,,,
27,1972,1972-10-01,3,24.025,GNB,,DAL,W 16-13,,,,,,,
28,1972,1972-10-08,4,24.032,GNB,,CHI,W 20-17,,,,,,,
29,1972,1972-10-16,5,24.040,GNB,@,DET,W 24-23,,,,,,,
30,1972,1972-10-22,6,24.046,GNB,,ATL,L 9-10,,,,,,,
31,1972,1972-10-29,7,24.053,GNB,,MIN,L 13-27,,,,,,,
32,1972,1972-11-05,8,24.060,GNB,,SFO,W 34-24,,,,,,,
33,1972,1972-11-12,9,24.067,GNB,@,CHI,W 23-17,,,,,,,
34,1972,1972-11-19,10,24.074,GNB,@,HOU,W 23-10,,,,,,,
35,1972,1972-11-26,11,24.081,GNB,@,WAS,L 16-21,,,,,,,
36,1972,1972-12-03,12,24.088,GNB,,DET,W 33-7,,,,,,,
37,1972,1972-12-10,13,24.095,GNB,@,MIN,W 23-7,,,,,,,
38,1972,1972-12-17,14,24.102,GNB,@,NOR,W 30-20,,,,,,,
39,1973,1973-09-17,1,25.011,GNB,,NYJ,W 23-7,,,,,,,
40,1973,1973-09-23,2,25.017,GNB,,DET,T 13-13,,,,,,,
41,1973,1973-09-30,3,25.024,GNB,@,MIN,L 3-11,,,,,,,
42,1973,1973-10-07,4,25.031,GNB,@,NYG,W 16-14,,,,,,,
43,1973,1973-10-14,5,25.038,GNB,,KAN,T 10-10,,,,,,,
44,1973,1973-10-21,6,25.045,GNB,@,RAM,L 7-24,,,,,,,
45,1973,1973-10-28,7,25.052,GNB,@,DET,L 0-34,,,,,,,
46,1973,1973-11-04,8,25.059,GNB,,CHI,L 17-31,,,,,,,
47,1973,1973-11-11,9,25.066,GNB,,STL,W 25-21,,,,,,,
48,1973,1973-11-18,10,25.073,GNB,@,NWE,L 24-33,,,,,,,
49,1973,1973-11-26,11,25.081,GNB,@,SFO,L 6-20,,,,,,,
50,1973,1973-12-02,12,25.087,GNB,,NOR,W 30-10,,,,,,,
51,1973,1973-12-08,13,25.093,GNB,,MIN,L 7-31,,,,,,,
52,1973,1973-12-16,14,25.101,GNB,@,CHI,W 21-0,,,,,,,
53,1974,1974-09-15,1,26.009,GNB,,MIN,L 17-32,,,,,,,
54,1974,1974-09-22,2,26.016,GNB,@,BAL,W 20-13,,,,,,,
55,1974,1974-09-29,3,26.023,GNB,,DET,W 21-19,,,,,,,
56,1974,1974-10-06,4,26.030,GNB,,BUF,L 7-27,,,,,,,
57,1974,1974-10-13,5,26.037,GNB,,RAM,W 17-6,,,,,,,
58,1974,1974-10-21,6,26.045,GNB,@,CHI,L 9-10,,,,,,,
59,1974,1974-10-27,7,26.051,GNB,@,DET,L 17-19,,,,,,,
60,1974,1974-11-03,8,26.058,GNB,,WAS,L 6-17,,,,,,,
61,1974,1974-11-10,9,26.065,GNB,,CHI,W 20-3,0,0,,0,1,5,0
62,1974,1974-11-17,10,26.072,GNB,@,MIN,W 19-7,,,,,,,
63,1974,1974-11-24,11,26.079,GNB,,SDG,W 34-0,,,,,,,
64,1974,1974-12-01,12,26.086,GNB,@,PHI,L 14-36,,,,,,,
65,1974,1974-12-08,13,26.093,GNB,@,SFO,L 6-7,,,,,,,
66,1974,1974-12-15,14,26.100,GNB,@,ATL,L 3-10,,,,,,,
67,1975,1975-09-21,1,27.015,GNB,,DET,L 16-30,,,,,,,
68,1975,1975-09-29,2,27.023,GNB,@,DEN,L 13-23,,,,,,,
69,1975,1975-10-05,3,27.029,GNB,,MIA,L 7-31,,,,,,,
70,1975,1975-10-12,4,27.036,GNB,@,NOR,L 19-20,,,,,,,
71,1975,1975-10-19,5,27.043,GNB,@,DAL,W 19-17,,,,,,,
72,1975,1975-10-26,6,27.050,GNB,,PIT,L 13-16,,,,,,,
73,1975,1975-11-02,7,27.057,GNB,,MIN,L 17-28,,,,,,,
74,1975,1975-11-09,8,27.064,GNB,@,CHI,L 14-27,,,,,,,
75,1975,1975-11-16,9,27.071,GNB,@,DET,L 10-13,,,,,,,
76,1975,1975-11-23,10,27.078,GNB,,NYG,W 40-14,,,,,,,
77,1975,1975-11-30,11,27.085,GNB,,CHI,W 28-7,,,,,,,
78,1975,1975-12-07,12,27.092,GNB,@,MIN,L 3-24,,,,,,,
79,1975,1975-12-14,13,27.099,GNB,@,RAM,L 5-22,,,,,,,
80,1975,1975-12-21,14,27.106,GNB,,ATL,W 22-13,,,,,,,
81,1976,1976-09-12,1,28.006,GNB,,SFO,L 14-26,,,,,,,
82,1976,1976-09-19,2,28.013,GNB,@,STL,L 0-29,,,,,,,
83,1976,1976-09-26,3,28.020,GNB,@,CIN,L 7-28,,,,,,,
84,1976,1976-10-03,4,28.027,GNB,,DET,W 24-14,,,,,,,
85,1976,1976-10-10,5,28.034,GNB,,SEA,W 27-20,,,,,,,
86,1976,1976-10-17,6,28.041,GNB,,PHI,W 28-13,,,,,,,
87,1976,1976-10-24,7,28.048,GNB,@,OAK,L 14-18,,,,,,,
88,1976,1976-10-31,8,28.055,GNB,@,DET,L 6-27,,,,,,,
89,1976,1976-11-07,9,28.062,GNB,,NOR,W 32-27,,,,,,,
90,1976,1976-11-14,10,28.069,GNB,@,CHI,L 13-24,,,,,,,
91,1976,1976-11-21,11,28.076,GNB,,MIN,L 10-17,,,,,,,
92,1976,1976-11-28,12,28.083,GNB,,CHI,L 10-16,,,,,,,
93,1976,1976-12-05,13,28.090,GNB,@,MIN,L 9-20,,,,,,,
94,1976,1976-12-12,14,28.097,GNB,@,ATL,W 24-20,,,,,,,
95,1977,1977-09-18,1,29.012,OAK,,SDG,W 24-0,,,,,,,
96,1977,1977-09-25,2,29.019,OAK,@,PIT,W 16-7,,,,,,,
97,1977,1977-10-03,3,29.027,OAK,@,KAN,W 37-28,,,,,,,
98,1977,1977-10-09,4,29.033,OAK,@,CLE,W 26-10,,,,,,,
99,1977,1977-10-16,5,29.040,OAK,,DEN,L 7-30,,,,,,,
100,1977,1977-10-23,6,29.047,OAK,@,NYJ,W 28-27,,,,,,,
101,1977,1977-10-30,7,29.054,OAK,@,DEN,W 24-14,,,,,,,
102,1977,1977-11-06,8,29.061,OAK,,SEA,W 44-7,,,,,,,
103,1977,1977-11-13,9,29.068,OAK,,HOU,W 34-29,,,,,,,
104,1977,1977-11-20,10,29.075,OAK,@,SDG,L 7-12,,,,,,,
105,1977,1977-11-28,11,29.083,OAK,,BUF,W 34-13,1,0,0.00,0,0,0,0
106,1977,1977-12-04,12,29.089,OAK,@,RAM,L 14-20,,,,,,,
107,1977,1977-12-11,13,29.096,OAK,,MIN,W 35-13,,,,,,,
108,1977,1977-12-18,14,29.103,OAK,,KAN,W 21-20,,,,,,,
109,1978,1978-09-10,2,30.004,OAK,@,SDG,W 21-20,,,,,,,
110,1978,1978-09-17,3,30.011,OAK,@,GNB,W 28-3,,,,,,,
111,1978,1978-09-24,4,30.018,OAK,,NWE,L 14-21,,,,,,,
112,1978,1978-10-01,5,30.025,OAK,@,CHI,W 25-19,,,,,,,
113,1978,1978-10-08,6,30.032,OAK,,HOU,W 21-17,,,,,,,
114,1978,1978-10-15,7,30.039,OAK,,KAN,W 28-6,,,,,,,
115,1978,1978-10-22,8,30.046,OAK,@,SEA,L 7-27,,,,,,,
116,1978,1978-10-29,9,30.053,OAK,,SDG,L 23-27,,,,,,,
