ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2014,2014-09-07,1,23.158,SFO,@,DAL,W 28-17,,0.0,0,1,0,0,0
2,2014,2014-09-14,2,23.165,SFO,,CHI,L 20-28,,,,,,,
3,2014,2014-09-21,3,23.172,SFO,@,ARI,L 14-23,,,,,,,
4,2014,2014-09-28,4,23.179,SFO,,PHI,W 26-21,,,,,,,
5,2014,2014-10-05,5,23.186,SFO,,KAN,W 22-17,,0.0,3,1,0,0,0
6,2014,2014-10-13,6,23.194,SFO,@,STL,W 31-17,,0.0,2,0,0,0,0
7,2014,2014-10-19,7,23.200,SFO,@,DEN,L 17-42,*,1.0,7,1,0,0,0
8,2014,2014-11-02,8,23.214,SFO,,STL,L 10-13,*,0.0,15,3,0,0,0
9,2014,2014-11-09,9,23.221,SFO,@,NOR,W 27-24,*,0.0,11,6,0,0,0
10,2014,2014-11-16,10,23.228,SFO,@,NYG,W 16-10,*,0.0,9,4,2,12,0
11,2014,2014-11-23,11,23.235,SFO,,WAS,W 17-13,*,0.0,6,2,0,0,0
12,2014,2014-11-27,12,23.239,SFO,,SEA,L 3-19,*,0.0,16,0,0,0,0
13,2014,2014-12-07,13,23.249,SFO,@,OAK,L 13-24,*,0.0,12,2,0,0,0
14,2014,2014-12-14,14,23.256,SFO,@,SEA,L 7-17,*,0.0,3,3,0,0,0
