ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1980,1980-09-07,1,23.168,MIN,,ATL,W 24-23,,,,
2,1980,1980-09-14,2,23.175,MIN,,PHI,L 7-42,,,,
3,1980,1980-09-21,3,23.182,MIN,@,CHI,W 34-14,1,20,20.00,0
4,1980,1980-09-28,4,23.189,MIN,@,DET,L 7-27,,,,
5,1980,1980-10-05,5,23.196,MIN,,PIT,L 17-23,,,,
6,1980,1980-10-12,6,23.203,MIN,,CHI,W 13-7,,,,
7,1980,1980-10-19,7,23.210,MIN,@,CIN,L 0-14,,,,
8,1980,1980-10-26,8,23.217,MIN,@,GNB,L 3-16,,,,
9,1980,1980-11-02,9,23.224,MIN,@,WAS,W 39-14,,,,
10,1980,1980-11-09,10,23.231,MIN,,DET,W 34-0,,,,
11,1980,1980-11-16,11,23.238,MIN,,TAM,W 38-30,,,,
12,1980,1980-11-23,12,23.245,MIN,,GNB,L 13-25,,,,
13,1980,1980-11-30,13,23.252,MIN,@,NOR,W 23-20,,,,
14,1980,1980-12-07,14,23.259,MIN,@,TAM,W 21-10,,,,
15,1980,1980-12-14,15,23.266,MIN,,CLE,W 28-23,,,,
16,1980,1980-12-21,16,23.273,MIN,@,HOU,L 16-20,,,,
17,1981,1981-09-05,1,24.166,MIN,@,TAM,L 13-21,,,,
18,1981,1981-09-14,2,24.175,MIN,,OAK,L 10-36,,,,
19,1981,1981-09-20,3,24.181,MIN,,DET,W 26-24,,,,
20,1982,1982-11-28,4,25.250,MIN,,CHI,W 35-7,,,,
21,1982,1982-12-05,5,25.257,MIN,@,MIA,L 14-22,,,,
22,1982,1982-12-19,7,25.271,MIN,@,DET,W 34-31,,,,
23,1982,1982-12-26,8,25.278,MIN,,NYJ,L 14-42,,,,
24,1983,1983-09-04,1,26.165,MIN,@,CLE,W 27-21,,,,
25,1983,1983-09-08,2,26.169,MIN,,SFO,L 17-48,,,,
26,1983,1983-09-18,3,26.179,MIN,@,TAM,W 19-16,,,,
27,1983,1983-09-25,4,26.186,MIN,,DET,W 20-17,,,,
28,1983,1983-10-02,5,26.193,MIN,,DAL,L 24-37,,,,
29,1983,1983-10-09,6,26.200,MIN,@,CHI,W 23-14,,,,
30,1983,1983-10-16,7,26.207,MIN,,HOU,W 34-14,,,,
31,1983,1983-10-23,8,26.214,MIN,@,GNB,W 20-17,,,,
32,1983,1983-10-30,9,26.221,MIN,@,STL,L 31-41,,,,
33,1983,1983-11-06,10,26.228,MIN,,TAM,L 12-17,,,,
34,1983,1983-11-13,11,26.235,MIN,,GNB,L 21-29,,,,
35,1983,1983-11-20,12,26.242,MIN,@,PIT,W 17-14,,,,
36,1983,1983-11-27,13,26.249,MIN,@,NOR,L 16-17,,,,
37,1983,1983-12-05,14,26.257,MIN,@,DET,L 2-13,,,,
38,1983,1983-12-11,15,26.263,MIN,,CHI,L 13-19,,,,
39,1983,1983-12-17,16,26.269,MIN,,CIN,W 20-14,,,,
40,1985,1985-09-08,1,28.169,MIN,,SFO,W 28-21,,,,
41,1985,1985-09-15,2,28.176,MIN,@,TAM,W 31-16,,,,
42,1985,1985-09-19,3,28.180,MIN,,CHI,L 24-33,,,,
43,1985,1985-09-29,4,28.190,MIN,@,BUF,W 27-20,,,,
44,1985,1985-10-06,5,28.197,MIN,@,RAM,L 10-13,,,,
45,1985,1985-10-13,6,28.204,MIN,@,GNB,L 17-20,,,,
46,1985,1985-10-20,7,28.211,MIN,,SDG,W 21-17,,,,
47,1985,1985-10-27,8,28.218,MIN,@,CHI,L 9-27,,,,
48,1985,1985-11-10,10,28.232,MIN,,GNB,L 17-27,,,,
49,1985,1985-11-17,11,28.239,MIN,@,DET,L 21-41,,,,
50,1985,1985-11-24,12,28.246,MIN,,NOR,L 23-30,,,,
51,1985,1985-12-01,13,28.253,MIN,@,PHI,W 28-23,,,,
52,1985,1985-12-08,14,28.260,MIN,,TAM,W 26-7,,,,
53,1985,1985-12-15,15,28.267,MIN,@,ATL,L 13-14,,,,
54,1985,1985-12-22,16,28.274,MIN,,PHI,L 35-37,,,,
55,1986,1986-09-07,1,29.168,MIN,,DET,L 10-13,,,,
56,1986,1986-09-14,2,29.175,MIN,@,TAM,W 23-10,,,,
57,1986,1986-09-21,3,29.182,MIN,,PIT,W 31-7,,,,
58,1986,1986-09-28,4,29.189,MIN,,GNB,W 42-7,,,,
59,1986,1986-10-12,6,29.203,MIN,@,SFO,W 27-24,,,,
