ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2000,2000-09-10,1,23.136,CIN,,CLE,L 7-24,*,7,2,10,5.00,1,28.6%,1.43,0,0,,0,1,6
2,2000,2000-09-17,2,23.143,CIN,@,JAX,L 0-13,*,6,2,18,9.00,0,33.3%,3.00,0,0,,0,0,0
3,2000,2000-09-24,3,23.150,CIN,@,BAL,L 0-37,*,5,2,19,9.50,0,40.0%,3.80,0,0,,0,0,0
4,2000,2000-10-01,4,23.157,CIN,,MIA,L 16-31,*,3,,,,,0.0%,,,,,,,
5,2000,2000-10-08,5,23.164,CIN,,TEN,L 14-23,,8,3,25,8.33,0,37.5%,3.13,0,0,,0,0,0
6,2000,2000-10-15,6,23.171,CIN,@,PIT,L 0-15,,6,2,29,14.50,0,33.3%,4.83,0,0,,0,0,0
7,2000,2000-10-22,7,23.178,CIN,,DEN,W 31-21,,,,,,,0.0%,,,,,,,
8,2000,2000-10-29,8,23.185,CIN,@,CLE,W 12-3,,,,,,,0.0%,,,,,,,
9,2000,2000-11-05,9,23.192,CIN,,BAL,L 7-27,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
10,2000,2000-11-19,11,23.206,CIN,@,NWE,L 13-16,,,,,,,0.0%,,,,,,,
11,2000,2000-11-26,12,23.213,CIN,,PIT,L 28-48,,,,,,,0.0%,,,,,,,
12,2000,2000-12-10,14,23.227,CIN,@,TEN,L 3-35,,,,,,,0.0%,,,,,,,
13,2000,2000-12-17,15,23.234,CIN,,JAX,W 17-14,,,,,,,0.0%,,,,,,,
14,2000,2000-12-24,16,23.241,CIN,@,PHI,L 7-16,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
15,2001,2001-09-09,1,24.135,CIN,,NWE,W 23-17,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
16,2001,2001-09-23,2,24.149,CIN,,BAL,W 21-10,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
17,2001,2001-09-30,3,24.156,CIN,@,SDG,L 14-28,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
18,2001,2001-10-07,4,24.163,CIN,@,PIT,L 7-16,,0,,,,,0.0%,,,,,,,
19,2001,2001-10-14,5,24.170,CIN,,CLE,W 24-14,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
20,2001,2001-10-21,6,24.177,CIN,,CHI,L 0-24,,3,3,49,16.33,0,100.0%,16.33,0,0,,0,0,0
21,2001,2001-10-28,7,24.184,CIN,@,DET,W 31-27,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
22,2001,2001-11-11,8,24.198,CIN,@,JAX,L 13-30,*,5,4,51,12.75,0,80.0%,10.20,0,0,,0,0,0
23,2001,2001-11-18,9,24.205,CIN,,TEN,L 7-20,,7,5,51,10.20,1,71.4%,7.29,0,0,,0,1,6
24,2001,2001-11-25,10,24.212,CIN,@,CLE,L 0-18,,7,3,19,6.33,0,42.9%,2.71,0,0,,0,0,0
25,2001,2001-12-02,11,24.219,CIN,,TAM,L 13-16,,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0
26,2001,2001-12-09,12,24.226,CIN,,JAX,L 10-14,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
27,2001,2001-12-16,13,24.233,CIN,@,NYJ,L 14-15,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0
28,2001,2001-12-23,14,24.240,CIN,@,BAL,L 0-16,*,4,1,4,4.00,0,25.0%,1.00,0,0,,0,0,0
29,2001,2001-12-30,15,24.247,CIN,,PIT,W 26-23,,1,1,6,6.00,1,100.0%,6.00,0,0,,0,1,6
30,2001,2002-01-06,16,24.254,CIN,@,TEN,W 23-21,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
31,2002,2002-09-08,1,25.134,CIN,,SDG,L 6-34,,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0
32,2002,2002-09-15,2,25.141,CIN,@,CLE,L 7-20,,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0
33,2002,2002-09-22,3,25.148,CIN,@,ATL,L 3-30,,7,4,18,4.50,0,57.1%,2.57,0,0,,0,0,0
34,2002,2002-09-29,4,25.155,CIN,,TAM,L 7-35,,4,,,,,0.0%,,,,,,,
35,2002,2002-10-06,5,25.162,CIN,@,IND,L 21-28,,7,7,48,6.86,0,100.0%,6.86,0,0,,0,0,0
36,2002,2002-10-13,6,25.169,CIN,,PIT,L 7-34,,4,4,31,7.75,0,100.0%,7.75,0,0,,0,0,0
37,2002,2002-10-27,7,25.183,CIN,,TEN,L 24-30,*,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0
38,2002,2002-11-03,8,25.190,CIN,@,HOU,W 38-3,,0,,,,,0.0%,,,,,,,
39,2002,2002-11-10,9,25.197,CIN,@,BAL,L 27-38,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0
40,2002,2002-11-17,10,25.204,CIN,,CLE,L 20-27,*,3,,,,,0.0%,,,,,,,
41,2002,2002-11-24,11,25.211,CIN,@,PIT,L 21-29,,10,6,49,8.17,0,60.0%,4.90,0,0,,0,0,0
42,2002,2002-12-01,12,25.218,CIN,,BAL,L 23-27,,8,7,81,11.57,0,87.5%,10.13,1,6,6.00,0,0,0
43,2002,2002-12-08,13,25.225,CIN,@,CAR,L 31-52,,6,4,28,7.00,0,66.7%,4.67,0,0,,0,0,0
44,2002,2002-12-15,14,25.232,CIN,,JAX,L 15-29,*,10,6,69,11.50,0,60.0%,6.90,0,0,,0,0,0
45,2002,2002-12-22,15,25.239,CIN,,NOR,W 20-13,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0
46,2002,2002-12-29,16,25.246,CIN,@,BUF,L 9-27,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
