ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1961,1961-09-10,1,22.003,SDG,@,DTX,W 26-10,0,0,1,4,0
2,1961,1961-09-24,3,22.017,SDG,,HOU,W 34-24,0,0,1,9,0
3,1961,1961-10-29,8,22.052,SDG,,DEN,W 37-0,1,6,1,59,1
4,1961,1961-11-05,9,22.059,SDG,,NYT,W 48-13,0,0,2,39,0
5,1962,1962-09-23,3,23.016,SDG,,HOU,L 17-42,0,0,1,7,0
6,1963,1963-09-29,3,24.022,SDG,,KAN,W 24-10,0,0,1,8,0
7,1963,1963-10-20,6,24.043,SDG,@,KAN,W 38-17,0,0,1,26,0
8,1963,1963-11-10,9,24.064,SDG,@,BOS,W 7-6,0,0,2,3,0
9,1963,1963-12-15,13,24.099,SDG,@,HOU,W 20-14,0,0,1,0,0
10,1964,1964-10-03,4,25.026,SDG,@,NYJ,T 17-17,0,0,1,16,0
11,1964,1964-10-09,5,25.032,SDG,@,BOS,W 26-17,0,0,1,14,0
12,1964,1964-11-01,8,25.055,SDG,,OAK,W 31-17,0,0,1,12,0
13,1964,1964-12-06,12,25.090,SDG,,NYJ,W 38-3,0,0,1,33,0
14,1965,1965-12-19,14,26.103,SDG,,OAK,W 24-14,0,0,1,0,0
15,1966,1966-09-10,2,27.003,SDG,,BOS,W 24-0,0,0,1,8,0
16,1967,1967-11-23,10,28.077,SDG,,DEN,W 24-20,0,0,2,2,0
17,1968,1968-12-15,14,29.099,SDG,,OAK,L 27-34,0,0,1,4,0
18,1970,1970-09-20,1,31.013,PIT,,HOU,L 7-19,,,,,
19,1970,1970-09-27,2,31.020,PIT,@,DEN,L 13-16,,,,,
20,1970,1970-10-03,3,31.026,PIT,@,CLE,L 7-15,,,,,
21,1970,1970-10-11,4,31.034,PIT,,BUF,W 23-10,0,0,1,7,0
22,1970,1970-10-18,5,31.041,PIT,@,HOU,W 7-3,,,,,
23,1970,1970-10-25,6,31.048,PIT,@,OAK,L 14-31,0,0,1,30,0
24,1970,1970-11-02,7,31.056,PIT,,CIN,W 21-10,0,0,1,2,0
25,1970,1970-11-08,8,31.062,PIT,,NYJ,W 21-17,,,,,
26,1970,1970-11-15,9,31.069,PIT,,KAN,L 14-31,,,,,
27,1970,1970-11-22,10,31.076,PIT,@,CIN,L 7-34,,,,,
28,1970,1970-11-29,11,31.083,PIT,,CLE,W 28-9,,,,,
29,1970,1970-12-06,12,31.090,PIT,,GNB,L 12-20,0,0,1,9,0
30,1970,1970-12-13,13,31.097,PIT,@,ATL,L 16-27,,,,,
31,1970,1970-12-20,14,31.104,PIT,@,PHI,L 20-30,,,,,
32,1971,1971-09-19,1,32.012,PIT,@,CHI,L 15-17,0,0,1,29,0
33,1971,1971-09-26,2,32.019,PIT,,CIN,W 21-10,,,,,
34,1971,1971-10-03,3,32.026,PIT,,SDG,W 21-17,,,,,
35,1971,1971-10-10,4,32.033,PIT,@,CLE,L 17-27,,,,,
36,1971,1971-10-18,5,32.041,PIT,@,KAN,L 16-38,,,,,
37,1971,1971-10-24,6,32.047,PIT,,HOU,W 23-16,,,,,
38,1971,1971-10-31,7,32.054,PIT,@,BAL,L 21-34,0,0,1,16,0
39,1971,1971-11-07,8,32.061,PIT,,CLE,W 26-9,,,,,
40,1971,1971-11-14,9,32.068,PIT,@,MIA,L 21-24,0,0,1,0,0
41,1971,1971-11-21,10,32.075,PIT,,NYG,W 17-13,,,,,
42,1972,1972-09-17,1,33.010,PHI,@,DAL,L 6-28,,,,,
43,1972,1972-09-24,2,33.017,PHI,,CLE,L 17-27,,,,,
44,1972,1972-10-02,3,33.025,PHI,,NYG,L 12-27,,,,,
45,1972,1972-10-08,4,33.031,PHI,@,WAS,L 0-14,,,,,
46,1972,1972-10-15,5,33.038,PHI,,RAM,L 3-34,,,,,
47,1972,1972-11-05,8,33.059,PHI,,STL,T 6-6,,,,,
48,1972,1972-11-12,9,33.066,PHI,@,HOU,W 18-17,0,0,1,15,0
49,1972,1972-11-19,10,33.073,PHI,,DAL,L 7-28,,,,,
50,1972,1972-11-26,11,33.080,PHI,@,NYG,L 10-62,,,,,
51,1972,1972-12-03,12,33.087,PHI,,WAS,L 7-23,,,,,
52,1972,1972-12-10,13,33.094,PHI,,CHI,L 12-21,,,,,
53,1972,1972-12-17,14,33.101,PHI,@,STL,L 23-24,,,,,
