ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
31,2002,2002-12-28,16,24.030,PHI,@,NYG,L 7-10,*,6,4,35,8.75,0,66.7%,5.83,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
32,2003,2003-09-08,1,24.284,PHI,,TAM,L 0-17,,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
33,2003,2003-09-14,2,24.290,PHI,,NWE,L 10-31,,9,3,16,5.33,0,33.3%,1.78,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
34,2003,2003-09-28,3,24.304,PHI,@,BUF,W 23-13,*,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
35,2003,2003-10-05,4,24.311,PHI,,WAS,W 27-25,,3,1,39,39.00,0,33.3%,13.00,0,0,,0,0,0,,0,0,0,,0,,,,1,-8,-8.00,0,0,0
36,2003,2003-10-12,5,24.318,PHI,@,DAL,L 21-23,*,1,1,27,27.00,0,100.0%,27.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
37,2003,2003-10-19,6,24.325,PHI,@,NYG,W 14-10,*,1,,,,,0.0%,,,,,,,,,,,,,0,,,,,,,,,
38,2003,2003-10-26,7,24.332,PHI,,NYJ,W 24-17,,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
39,2003,2003-11-02,8,24.339,PHI,@,ATL,W 23-16,,3,2,43,21.50,1,66.7%,14.33,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
40,2003,2003-11-10,9,24.347,PHI,@,GNB,W 17-14,,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
41,2003,2003-11-16,10,24.353,PHI,,NYG,W 28-10,*,5,4,60,15.00,0,80.0%,12.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
42,2003,2003-11-23,11,24.360,PHI,,NOR,W 33-20,*,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
43,2003,2003-11-30,12,25.002,PHI,@,CAR,W 25-16,,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
44,2003,2003-12-07,13,25.009,PHI,,DAL,W 36-10,,6,3,58,19.33,0,50.0%,9.67,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
45,2003,2003-12-15,14,25.017,PHI,@,MIA,W 34-27,*,3,2,30,15.00,0,66.7%,10.00,0,0,,0,1,1,100.00,25,1,0,158.3,0,0,25.00,45.00,0,0,,0,0,0
46,2003,2003-12-21,15,25.023,PHI,,SFO,L 28-31,,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0
47,2003,2003-12-27,16,25.029,PHI,@,WAS,W 31-7,,6,4,47,11.75,1,66.7%,7.83,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,1,6
48,2004,2004-09-12,1,25.289,PHI,,NYG,W 31-17,*,4,1,22,22.00,0,25.0%,5.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
49,2004,2004-09-20,2,25.297,PHI,,MIN,W 27-16,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
50,2004,2004-09-26,3,25.303,PHI,@,DET,W 30-13,*,5,3,71,23.67,0,60.0%,14.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
51,2004,2004-10-03,4,25.310,PHI,@,CHI,W 19-9,,6,2,21,10.50,0,33.3%,3.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
52,2004,2004-10-17,5,25.324,PHI,,CAR,W 30-8,*,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
53,2004,2004-10-24,6,25.331,PHI,@,CLE,W 34-31,*,3,2,31,15.50,0,66.7%,10.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
54,2004,2004-10-31,7,25.338,PHI,,BAL,W 15-10,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
55,2004,2004-11-07,8,25.345,PHI,@,PIT,L 3-27,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
56,2004,2004-11-15,9,25.353,PHI,@,DAL,W 49-21,*,5,1,60,60.00,0,20.0%,12.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,2004,2004-11-21,10,25.359,PHI,,WAS,W 28-6,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,2004,2004-11-28,11,26.000,PHI,@,NYG,W 27-6,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,2004,2004-12-05,12,26.007,PHI,,GNB,W 47-17,*,2,1,30,30.00,0,50.0%,15.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
60,2004,2004-12-12,13,26.014,PHI,@,WAS,W 17-14,*,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
61,2004,2004-12-19,14,26.021,PHI,,DAL,W 12-7,,2,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
62,2004,2004-12-27,15,26.029,PHI,@,STL,L 7-20,*,4,2,28,14.00,1,50.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
63,2004,2005-01-02,16,26.035,PHI,,CIN,L 10-38,*,6,6,76,12.67,1,100.0%,12.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
