ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,22.191,NOR,,MIN,W 31-24,,,,,,,,,,,
2,1978,1978-09-10,2,22.198,NOR,@,GNB,L 17-28,,,,,,,,,,,
3,1978,1978-09-17,3,22.205,NOR,,PHI,L 17-24,,,,,,,,,,,
4,1978,1978-09-24,4,22.212,NOR,@,CIN,W 20-18,,,,,,,,,,,
5,1978,1978-10-01,5,22.219,NOR,,RAM,L 20-26,,,,,,,,,,,
6,1978,1978-10-08,6,22.226,NOR,,CLE,L 16-24,1,17,17.00,0,0,0,,0,0,0,0
7,1978,1978-10-15,7,22.233,NOR,@,SFO,W 14-7,0,0,,0,1,4,4.00,0,0,0,0
8,1978,1978-10-22,8,22.240,NOR,@,RAM,W 10-3,,,,,,,,,,,
9,1978,1978-10-29,9,22.247,NOR,,NYG,W 28-17,,,,,,,,,,,
10,1978,1978-11-05,10,22.254,NOR,@,PIT,L 14-20,1,15,15.00,0,0,0,,0,0,0,0
11,1978,1978-11-12,11,22.261,NOR,,ATL,L 17-20,,,,,,,,,,,
12,1978,1978-11-19,12,22.268,NOR,@,DAL,L 7-27,,,,,,,,,,,
13,1978,1978-11-26,13,22.275,NOR,@,ATL,L 17-20,,,,,,,,,,,
14,1978,1978-12-03,14,22.282,NOR,,SFO,W 24-13,,,,,,,,,,,
15,1978,1978-12-10,15,22.289,NOR,,HOU,L 12-17,,,,,,,,,,,
16,1978,1978-12-17,16,22.296,NOR,@,TAM,W 17-10,1,19,19.00,0,0,0,,0,0,0,0
17,1979,1979-09-02,1,23.190,NOR,,ATL,L 34-40,,,,,,,,,,,
18,1979,1979-09-09,2,23.197,NOR,@,GNB,L 19-28,,,,,,,,,,,
19,1979,1979-09-16,3,23.204,NOR,,PHI,L 14-26,,,,,,,,,,,
20,1979,1979-09-23,4,23.211,NOR,@,SFO,W 30-21,0,0,,0,0,0,,0,1,9,0
21,1979,1979-09-30,5,23.218,NOR,,NYG,W 24-14,,,,,,,,,,,
22,1979,1979-10-07,6,23.225,NOR,,RAM,L 17-35,0,0,,0,0,0,,0,1,22,0
23,1979,1979-10-14,7,23.232,NOR,@,TAM,W 42-14,,,,,,,,,,,
24,1979,1979-10-21,8,23.239,NOR,,DET,W 17-7,,,,,,,,,,,
25,1979,1979-10-28,9,23.246,NOR,@,WAS,W 14-10,,,,,,,,,,,
26,1979,1979-11-04,10,23.253,NOR,@,DEN,L 3-10,,,,,,,,,,,
27,1979,1979-11-11,11,23.260,NOR,,SFO,W 31-20,,,,,,,,,,,
28,1979,1979-11-18,12,23.267,NOR,@,SEA,L 24-38,,,,,,,,,,,
29,1979,1979-12-09,15,23.288,NOR,,SDG,L 0-35,,,,,,,,,,,
30,1979,1979-12-16,16,23.295,NOR,@,RAM,W 29-14,,,,,,,,,,,
31,1980,1980-09-07,1,24.196,NOR,,SFO,L 23-26,,,,,,,,,,,
32,1980,1980-09-14,2,24.203,NOR,@,CHI,L 3-22,,,,,,,,,,,
33,1980,1980-09-21,3,24.210,NOR,,BUF,L 26-35,,,,,,,,,,,
34,1980,1980-09-28,4,24.217,NOR,@,MIA,L 16-21,,,,,,,,,,,
35,1980,1980-10-05,5,24.224,NOR,,STL,L 7-40,,,,,,,,,,,
36,1980,1980-10-12,6,24.231,NOR,@,DET,L 13-24,,,,,,,,,,,
37,1980,1980-10-19,7,24.238,NOR,,ATL,L 14-41,,,,,,,,,,,
38,1980,1980-10-26,8,24.245,NOR,@,WAS,L 14-22,,,,,,,,,,,
39,1980,1980-11-02,9,24.252,NOR,@,RAM,L 31-45,,,,,,,,,,,
40,1980,1980-11-09,10,24.259,NOR,,PHI,L 21-34,,,,,,,,,,,
41,1980,1980-11-16,11,24.266,NOR,@,ATL,L 13-31,,,,,,,,,,,
42,1980,1980-11-24,12,24.274,NOR,,RAM,L 7-27,,,,,,,,,,,
43,1980,1980-11-30,13,24.280,NOR,,MIN,L 20-23,,,,,,,,,,,
44,1980,1980-12-07,14,24.287,NOR,@,SFO,L 35-38,,,,,,,,,,,
45,1980,1980-12-14,15,24.294,NOR,@,NYJ,W 21-20,,,,,,,,,,,
46,1980,1980-12-21,16,24.301,NOR,,NWE,L 27-38,,,,,,,,,,,
47,1981,1981-11-01,9,25.250,STL,@,WAS,L 21-42,,,,,,,,,,,
48,1981,1981-11-08,10,25.257,STL,,PHI,L 10-52,,,,,,,,,,,
49,1981,1981-11-15,11,25.264,STL,,BUF,W 24-0,,,,,,,,,,,
50,1981,1981-11-22,12,25.271,STL,@,BAL,W 35-24,,,,,,,,,,,
51,1981,1981-11-29,13,25.278,STL,@,NWE,W 27-20,,,,,,,,,,,
