ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1960,1960-11-11,10,24.230,NYT,@,BOS,L 21-38,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
2,1961,1961-10-01,4,25.189,NYT,,BOS,W 37-30,,2,2,100.00,9,1,0,125.0,0,0,4.50,14.50,0,0,,0,0,0
3,1961,1961-10-15,5,25.203,NYT,,SDG,L 10-25,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
4,1961,1961-10-22,6,25.210,NYT,@,DEN,L 10-27,,5,10,50.00,73,0,0,74.2,0,0,7.30,7.30,0,0,,0,0,0
5,1961,1961-11-05,8,25.224,NYT,@,SDG,L 13-48,,0,6,0.00,0,0,2,0.0,0,0,0.00,-15.00,0,0,,0,0,0
6,1961,1961-12-17,14,25.266,NYT,@,DTX,L 24-35,,0,0,,0,0,0,,0,0,,,1,1,1.00,1,1,6
7,1962,1962-11-04,9,26.223,NYT,,OAK,W 31-21,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
8,1962,1962-12-15,14,26.264,NYT,,HOU,L 10-44,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,0,0
