ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2017,2017-09-10,1,21.280,WAS,,PHI,L 17-30,,0.0,0,0,0,0,0
2,2017,2017-09-17,2,21.287,WAS,@,LAR,W 27-20,*,0.0,2,0,0,0,0
3,2017,2017-09-24,3,21.294,WAS,,OAK,W 27-10,,0.0,1,0,1,0,0
4,2017,2017-10-02,4,21.302,WAS,@,KAN,L 20-29,*,0.0,3,0,0,0,0
5,2017,2017-10-15,5,21.315,WAS,,SFO,W 26-24,*,0.0,4,2,0,0,0
6,2017,2017-10-23,6,21.323,WAS,@,PHI,L 24-34,*,0.0,1,2,0,0,0
7,2017,2017-10-29,7,21.329,WAS,,DAL,L 19-33,*,0.0,3,2,0,0,0
8,2017,2017-11-19,10,21.350,WAS,@,NOR,L 31-34,*,0.0,4,0,0,0,0
9,2018,2018-09-09,1,22.279,WAS,@,ARI,W 24-6,*,0.0,5,0,0,0,0
10,2018,2018-09-16,2,22.286,WAS,,IND,L 9-21,*,0.0,4,3,0,0,0
11,2018,2018-09-23,3,22.293,WAS,,GNB,W 31-17,*,0.0,4,4,0,0,0
