ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1961,1961-10-29,7,23.291,CLE,@,STL,W 21-10,1,49,49.00,0,0,0,,0,0,0
2,1961,1961-12-10,13,23.333,CLE,@,CHI,L 14-17,1,13,13.00,1,0,0,,0,1,6
3,1962,1962-10-28,7,24.290,CLE,@,PIT,W 41-14,1,9,9.00,0,0,0,,0,0,0
4,1962,1962-11-25,11,24.318,CLE,,PIT,W 35-14,1,4,4.00,0,0,0,,0,0,0
5,1963,1963-09-15,1,25.247,CLE,,WAS,W 37-14,1,4,4.00,1,0,0,,0,1,6
6,1963,1963-10-20,6,25.282,CLE,,PHI,W 37-7,1,18,18.00,0,0,0,,0,0,0
7,1964,1964-09-13,1,26.246,NYG,@,PHI,L 7-38,2,13,6.50,0,0,0,,0,0,0
8,1964,1964-09-20,2,26.253,NYG,@,PIT,L 24-27,5,65,13.00,0,0,0,,0,0,0
9,1964,1964-09-25,3,26.258,NYG,,WAS,W 13-10,1,18,18.00,0,0,0,,0,0,0
10,1964,1964-10-18,6,26.281,NYG,,PHI,L 17-23,1,27,27.00,0,0,0,,0,0,0
11,1964,1964-10-25,7,26.288,NYG,@,CLE,L 20-42,2,27,13.50,0,0,0,,0,0,0
12,1964,1964-11-29,12,26.323,NYG,@,WAS,L 21-36,1,15,15.00,0,0,0,,0,0,0
13,1965,1965-10-17,5,27.279,NYG,,PHI,W 35-27,1,2,2.00,1,0,0,,0,1,6
14,1965,1965-11-14,9,27.307,NYG,@,CLE,L 21-34,1,2,2.00,1,0,0,,0,1,6
15,1965,1965-12-05,12,27.328,NYG,,PIT,W 35-10,1,15,15.00,0,0,0,,0,0,0
16,1965,1965-12-12,13,27.335,NYG,@,WAS,W 27-10,2,27,13.50,0,0,0,,0,0,0
17,1965,1965-12-19,14,27.342,NYG,,DAL,L 20-38,2,11,5.50,2,0,0,,0,2,12
18,1966,1966-09-11,1,28.243,NYG,@,PIT,T 34-34,1,19,19.00,1,0,0,,0,1,6
19,1966,1966-10-16,6,28.278,NYG,,WAS,W 13-10,1,12,12.00,0,0,0,,0,0,0
20,1966,1966-11-20,10,28.313,NYG,,ATL,L 16-27,4,47,11.75,0,0,0,,0,0,0
21,1966,1966-11-27,11,28.320,NYG,@,WAS,L 41-72,3,22,7.33,0,0,0,,0,0,0
22,1966,1966-12-04,12,28.327,NYG,@,CLE,L 40-49,1,4,4.00,0,0,0,,0,0,0
23,1966,1966-12-11,13,28.334,NYG,,PIT,L 28-47,4,46,11.50,1,0,0,,0,1,6
24,1966,1966-12-18,14,28.341,NYG,,DAL,L 7-17,2,17,8.50,0,0,0,,0,0,0
25,1967,1967-09-24,2,29.256,NYG,@,DAL,L 24-38,1,14,14.00,0,0,0,,0,0,0
26,1967,1967-10-08,4,29.270,NYG,,NOR,W 27-21,1,11,11.00,1,0,0,,0,1,6
27,1967,1967-10-29,7,29.291,NYG,,CLE,W 38-34,0,0,,0,1,7,7.00,0,0,0
28,1967,1967-11-12,9,29.305,NYG,@,CHI,L 7-34,1,8,8.00,0,0,0,,0,0,0
29,1967,1967-11-26,11,29.319,NYG,,PHI,W 44-7,5,71,14.20,0,0,0,,0,0,0
30,1967,1967-12-03,12,29.326,NYG,@,CLE,L 14-24,1,5,5.00,0,0,0,,0,0,0
31,1967,1967-12-10,13,29.333,NYG,,DET,L 7-30,1,16,16.00,0,0,0,,0,0,0
32,1968,1968-10-13,5,30.276,NYG,@,ATL,L 21-24,1,11,11.00,0,0,0,,0,0,0
33,1968,1968-10-27,7,30.290,NYG,@,WAS,W 13-10,1,13,13.00,0,0,0,,0,0,0
34,1968,1968-11-03,8,30.297,NYG,,BAL,L 0-26,4,80,20.00,0,0,0,,0,0,0
35,1968,1968-11-24,11,30.318,NYG,@,RAM,L 21-24,1,26,26.00,0,0,0,,0,0,0
