ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1970,1970-09-20,1,22.010,WAS,@,SFO,L 17-26,,,,,,,
2,1970,1970-09-27,2,22.017,WAS,@,STL,L 17-27,,,,,,,
3,1970,1970-10-04,3,22.024,WAS,@,PHI,W 33-21,,,,,,,
4,1970,1970-10-11,4,22.031,WAS,,DET,W 31-10,,,,,,,
5,1970,1970-10-19,5,22.039,WAS,@,OAK,L 20-34,,,,,,,
6,1970,1970-10-25,6,22.045,WAS,,CIN,W 20-0,,,,,,,
7,1970,1970-11-01,7,22.052,WAS,@,DEN,W 19-3,,,,,,,
8,1970,1970-11-08,8,22.059,WAS,,MIN,L 10-19,,,,,,,
9,1970,1970-11-15,9,22.066,WAS,@,NYG,L 33-35,,,,,,,
10,1970,1970-11-22,10,22.073,WAS,,DAL,L 21-45,,,,,,,
11,1970,1970-11-29,11,22.080,WAS,,NYG,L 24-27,,,,,,,
12,1970,1970-12-06,12,22.087,WAS,@,DAL,L 0-34,,,,,,,
13,1970,1970-12-13,13,22.094,WAS,,PHI,W 24-6,,,,,,,
14,1970,1970-12-20,14,22.101,WAS,,STL,W 28-27,0,0,,0,1,25,0
15,1971,1971-09-19,1,23.009,WAS,@,STL,W 24-17,,,,,,,
16,1971,1971-09-26,2,23.016,WAS,@,NYG,W 30-3,,,,,,,
17,1971,1971-10-03,3,23.023,WAS,@,DAL,W 20-16,,,,,,,
18,1971,1971-10-10,4,23.030,WAS,,HOU,W 22-13,2,9,4.50,0,0,0,0
19,1971,1971-10-17,5,23.037,WAS,,STL,W 20-0,,,,,,,
20,1971,1971-10-24,6,23.044,WAS,@,KAN,L 20-27,,,,,,,
21,1971,1971-10-31,7,23.051,WAS,,NOR,W 24-14,,,,,,,
22,1971,1971-11-07,8,23.058,WAS,,PHI,T 7-7,,,,,,,
23,1971,1971-11-14,9,23.065,WAS,@,CHI,L 15-16,,,,,,,
24,1971,1971-11-21,10,23.072,WAS,,DAL,L 0-13,1,16,16.00,0,0,0,0
25,1971,1971-11-28,11,23.079,WAS,@,PHI,W 20-13,,,,,,,
26,1971,1971-12-05,12,23.086,WAS,,NYG,W 23-7,,,,,,,
27,1971,1971-12-13,13,23.094,WAS,@,RAM,W 38-24,2,34,17.00,0,0,0,0
28,1971,1971-12-19,14,23.100,WAS,,CLE,L 13-20,1,19,19.00,0,0,0,0
29,1972,1972-10-08,4,24.028,WAS,,PHI,W 14-0,,,,,,,
30,1972,1972-10-15,5,24.035,WAS,@,STL,W 33-3,,,,,,,
31,1972,1972-10-22,6,24.042,WAS,,DAL,W 24-20,,,,,,,
32,1972,1972-10-29,7,24.049,WAS,@,NYG,W 23-16,,,,,,,
33,1972,1972-11-05,8,24.056,WAS,@,NYJ,W 35-17,,,,,,,
34,1972,1972-11-12,9,24.063,WAS,,NYG,W 27-13,,,,,,,
35,1972,1972-11-20,10,24.071,WAS,,ATL,W 24-13,,,,,,,
36,1972,1972-11-26,11,24.077,WAS,,GNB,W 21-16,,,,,,,
