ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
33,2012,2012-12-23,15,25.011,SEA,,SFO,W 42-13,,1,1,6,6.00,1,100.0%,6.00,0,0,,0,1,6,0.0,0,0
34,2012,2012-12-30,16,25.018,SEA,,STL,W 20-13,,2,1,49,49.00,0,50.0%,24.50,0,0,,0,0,0,0.0,0,0
35,2015,2015-09-20,2,27.282,WAS,,STL,W 24-10,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
36,2015,2015-09-24,3,27.286,WAS,@,NYG,L 21-32,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
37,2015,2015-10-04,4,27.296,WAS,,PHI,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
38,2015,2015-10-11,5,27.303,WAS,@,ATL,L 19-25,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
39,2015,2015-10-18,6,27.310,WAS,@,NYJ,L 20-34,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
40,2015,2015-10-25,7,27.317,WAS,,TAM,W 31-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
41,2015,2015-11-15,9,27.338,WAS,,NOR,W 47-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
42,2015,2015-12-13,13,28.001,SEA,@,BAL,W 35-6,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
