ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2002,2002-09-08,1,23.275,SDG,@,CIN,W 34-6,*,1.0,,,0,0,0
2,2002,2002-09-15,2,23.282,SDG,,HOU,W 24-3,*,3.0,,,0,0,0
3,2002,2002-09-22,3,23.289,SDG,@,ARI,W 23-15,*,,,,,,
4,2002,2002-09-29,4,23.296,SDG,,NWE,W 21-14,*,,,,,,
5,2002,2002-10-06,5,23.303,SDG,@,DEN,L 9-26,*,,,,,,
6,2002,2002-10-13,6,23.310,SDG,,KAN,W 35-34,*,,,,,,
7,2002,2002-10-20,7,23.317,SDG,@,OAK,W 27-21,*,,,,,,
8,2002,2002-11-03,8,23.331,SDG,,NYJ,L 13-44,*,,,,,,
9,2002,2002-11-10,9,23.338,SDG,@,STL,L 24-28,,,,,,,
10,2002,2002-11-17,10,23.345,SDG,,SFO,W 20-17,*,,,,,,
11,2002,2002-11-24,11,23.352,SDG,@,MIA,L 3-30,*,,,,,,
12,2002,2002-12-01,12,23.359,SDG,,DEN,W 30-27,*,1.0,,,0,0,0
13,2002,2002-12-08,13,24.001,SDG,,OAK,L 7-27,,,,,,,
14,2002,2002-12-15,14,24.008,SDG,@,BUF,L 13-20,*,,,,,,
15,2002,2002-12-22,15,24.015,SDG,@,KAN,L 22-24,*,,,,,,
16,2002,2002-12-29,16,24.022,SDG,,SEA,L 28-31,*,,,,,,
17,2003,2003-09-07,1,24.274,SDG,@,KAN,L 14-27,*,,,,,,
18,2003,2003-09-14,2,24.281,SDG,,DEN,L 13-37,*,,,,,,
19,2003,2003-09-21,3,24.288,SDG,,BAL,L 10-24,*,1.0,,,0,0,0
20,2003,2003-09-28,4,24.295,SDG,@,OAK,L 31-34,*,,,,,,
21,2003,2003-10-05,5,24.302,SDG,@,JAX,L 21-27,*,,,,,,
22,2003,2003-10-19,6,24.316,SDG,@,CLE,W 26-20,*,,,,,,
23,2003,2003-10-27,7,24.324,SDG,,MIA,L 10-26,*,,,,,,
24,2003,2003-11-02,8,24.330,SDG,@,CHI,L 7-20,*,,,,,,
25,2003,2003-11-09,9,24.337,SDG,,MIN,W 42-28,*,,,,,,
26,2003,2003-11-16,10,24.344,SDG,@,DEN,L 8-37,*,1.0,,,0,0,0
27,2003,2003-11-23,11,24.351,SDG,,CIN,L 27-34,*,,,,,,
28,2003,2003-11-30,12,24.358,SDG,,KAN,L 24-28,*,,,,,,
29,2003,2003-12-07,13,25.000,SDG,@,DET,W 14-7,*,,,,,,
30,2003,2003-12-14,14,25.007,SDG,,GNB,L 21-38,*,,,,,,
31,2003,2003-12-21,15,25.014,SDG,@,PIT,L 24-40,*,,,,,,
32,2003,2003-12-28,16,25.021,SDG,,OAK,W 21-14,*,1.0,,,0,0,0
33,2004,2004-09-12,1,25.280,SDG,@,HOU,W 27-20,*,,,,,,
34,2004,2004-09-19,2,25.287,SDG,,NYJ,L 28-34,*,,,,,,
35,2004,2004-09-26,3,25.294,SDG,@,DEN,L 13-23,*,,,,,,
36,2004,2004-10-03,4,25.301,SDG,,TEN,W 38-17,*,,,,,,
37,2004,2004-10-10,5,25.308,SDG,,JAX,W 34-21,*,,,,,,
38,2004,2004-10-17,6,25.315,SDG,@,ATL,L 20-21,*,,,,,,
39,2004,2004-10-24,7,25.322,SDG,@,CAR,W 17-6,*,,,,,,
40,2004,2004-10-31,8,25.329,SDG,,OAK,W 42-14,*,,,,,,
41,2004,2004-11-07,9,25.336,SDG,,NOR,W 43-17,*,,,,,,
42,2004,2004-11-21,10,25.350,SDG,@,OAK,W 23-17,*,1.0,,,0,0,0
43,2004,2004-11-28,11,25.357,SDG,@,KAN,W 34-31,*,,,,,,
44,2004,2004-12-05,12,25.364,SDG,,DEN,W 20-17,*,,,,,,
45,2004,2004-12-12,13,26.005,SDG,,TAM,W 31-24,*,1.0,,,0,0,0
46,2004,2004-12-19,14,26.012,SDG,@,CLE,W 21-0,*,,,,,,
47,2004,2004-12-26,15,26.019,SDG,@,IND,L 31-34,*,,,,,,
48,2004,2005-01-02,16,26.026,SDG,,KAN,W 24-17,*,,,,,,
49,2005,2005-09-11,1,26.278,SDG,,DAL,L 24-28,*,1.0,,,0,0,0
50,2005,2005-09-18,2,26.285,SDG,@,DEN,L 17-20,*,,,,,,
51,2005,2005-09-25,3,26.292,SDG,,NYG,W 45-23,*,,,,,,
52,2005,2005-10-02,4,26.299,SDG,@,NWE,W 41-17,*,1.0,,,0,0,0
53,2005,2005-10-10,5,26.307,SDG,,PIT,L 22-24,*,,,,,,
54,2005,2005-10-16,6,26.313,SDG,@,OAK,W 27-14,*,,,,,,
55,2005,2005-10-23,7,26.320,SDG,@,PHI,L 17-20,,,,,,,
56,2005,2005-10-30,8,26.327,SDG,,KAN,W 28-20,,,,,,,
57,2005,2005-11-06,9,26.334,SDG,@,NYJ,W 31-26,,,,,,,
58,2006,2006-09-11,1,27.278,MIN,@,WAS,W 19-16,,,,,,,
59,2006,2006-09-17,2,27.284,MIN,,CAR,W 16-13,*,,,,,,
60,2006,2006-09-24,3,27.291,MIN,,CHI,L 16-19,*,,,,,,
61,2006,2006-10-08,5,27.305,MIN,,DET,W 26-17,*,1.0,,,0,0,0
62,2006,2006-10-22,6,27.319,MIN,@,SEA,W 31-13,*,1.0,,,0,0,0
63,2006,2006-10-30,7,27.327,MIN,,NWE,L 7-31,,,,,,,
64,2006,2006-11-05,8,27.333,MIN,@,SFO,L 3-9,*,,,,,,
65,2006,2006-11-12,9,27.340,MIN,,GNB,L 17-23,*,,,,,,
66,2006,2006-11-19,10,27.347,MIN,@,MIA,L 20-24,,,,,,,
67,2006,2006-11-26,11,27.354,MIN,,ARI,W 31-26,,,,,,,
68,2006,2006-12-03,12,27.361,MIN,@,CHI,L 13-23,*,0.0,,,1,0,0
69,2006,2006-12-10,13,28.003,MIN,@,DET,W 30-20,,,,,,,
70,2006,2006-12-17,14,28.010,MIN,,NYJ,L 13-26,*,,,,,,
71,2006,2006-12-21,15,28.014,MIN,@,GNB,L 7-9,*,1.0,,,0,0,0
72,2006,2006-12-31,16,28.024,MIN,,STL,L 21-41,*,,,,,,
73,2007,2007-09-09,1,28.276,MIN,,ATL,W 24-3,*,,,,,,
74,2007,2007-09-16,2,28.283,MIN,@,DET,L 17-20,,,,,,,
75,2007,2007-09-23,3,28.290,MIN,@,KAN,L 10-13,*,,,,,,
76,2007,2007-09-30,4,28.297,MIN,,GNB,L 16-23,,,,,,,
77,2007,2007-10-14,5,28.311,MIN,@,CHI,W 34-31,,1.0,,,1,0,0
78,2007,2007-10-21,6,28.318,MIN,@,DAL,L 14-24,*,,,,,,
79,2007,2007-10-28,7,28.325,MIN,,PHI,L 16-23,,1.0,,,0,0,0
80,2007,2007-11-04,8,28.332,MIN,,SDG,W 35-17,*,,,,,,
81,2007,2007-11-11,9,28.339,MIN,@,GNB,L 0-34,,,,,,,
82,2007,2007-11-18,10,28.346,MIN,,OAK,W 29-22,*,,,,,,
83,2007,2007-11-25,11,28.353,MIN,@,NYG,W 41-17,*,1.0,,,0,0,0
84,2007,2007-12-02,12,28.360,MIN,,DET,W 42-10,,,,,,,
85,2007,2007-12-09,13,29.002,MIN,@,SFO,W 27-7,*,,,,,,
86,2007,2007-12-17,14,29.010,MIN,,CHI,W 20-13,*,,,,,,
87,2007,2007-12-23,15,29.016,MIN,,WAS,L 21-32,*,1.0,,,0,0,0
88,2007,2007-12-30,16,29.023,MIN,@,DEN,L 19-22,*,1.0,,,0,0,0
89,2008,2008-09-08,1,29.276,MIN,@,GNB,L 19-24,,0.0,1,0,0,0,0
90,2008,2008-09-14,2,29.282,MIN,,IND,L 15-18,*,0.0,1,1,0,0,0
91,2008,2008-09-21,3,29.289,MIN,,CAR,W 20-10,*,0.0,1,0,0,0,0
92,2008,2008-09-28,4,29.296,MIN,@,TEN,L 17-30,*,0.0,3,0,0,0,0
93,2008,2008-10-06,5,29.304,MIN,@,NOR,W 30-27,*,0.0,6,1,1,1,0
94,2008,2008-10-12,6,29.310,MIN,,DET,W 12-10,*,0.5,5,2,0,0,0
95,2008,2008-10-19,7,29.317,MIN,@,CHI,L 41-48,*,0.0,2,0,0,0,0
96,2008,2008-11-02,8,29.331,MIN,,HOU,W 28-21,*,0.0,2,1,0,0,0
97,2008,2008-11-09,9,29.338,MIN,,GNB,W 28-27,*,0.0,2,1,0,0,0
98,2008,2008-11-16,10,29.345,MIN,@,TAM,L 13-19,*,0.0,3,2,0,0,0
99,2008,2008-11-23,11,29.352,MIN,@,JAX,W 30-12,*,0.0,2,2,0,0,0
100,2008,2008-11-30,12,29.359,MIN,,CHI,W 34-14,*,0.0,3,3,1,28,0
101,2008,2008-12-07,13,30.000,MIN,@,DET,W 20-16,*,0.0,2,0,0,0,0
102,2008,2008-12-14,14,30.007,MIN,@,ARI,W 35-14,*,0.0,5,0,0,0,0
103,2008,2008-12-21,15,30.014,MIN,,ATL,L 17-24,*,0.0,4,2,0,0,0
104,2008,2008-12-28,16,30.021,MIN,,NYG,W 20-19,*,1.0,3,2,0,0,0
105,2009,2009-09-13,1,30.280,MIN,@,CLE,W 34-20,*,0.5,5,1,0,0,0
106,2009,2009-09-20,2,30.287,MIN,@,DET,W 27-13,*,0.0,5,0,0,0,0
107,2009,2009-09-27,3,30.294,MIN,,SFO,W 27-24,*,0.0,1,2,0,0,0
108,2009,2009-10-05,4,30.302,MIN,,GNB,W 30-23,*,1.0,2,0,0,0,0
109,2009,2009-10-11,5,30.308,MIN,@,STL,W 38-10,*,0.0,3,1,0,0,0
110,2009,2009-10-18,6,30.315,MIN,,BAL,W 33-31,*,0.0,2,1,0,0,0
111,2009,2009-10-25,7,30.322,MIN,@,PIT,L 17-27,,1.0,1,0,0,0,0
112,2009,2009-11-01,8,30.329,MIN,@,GNB,W 38-26,,,,,,,
113,2009,2009-11-15,9,30.343,MIN,,DET,W 27-10,*,0.0,0,0,0,0,0
114,2009,2009-11-22,10,30.350,MIN,,SEA,W 35-9,*,0.0,2,0,0,0,0
115,2009,2009-11-29,11,30.357,MIN,,CHI,W 36-10,*,0.0,1,1,0,0,0
116,2009,2009-12-06,12,30.364,MIN,@,ARI,L 17-30,,0.0,0,1,0,0,0
117,2009,2009-12-13,13,31.006,MIN,,CIN,W 30-10,*,0.0,1,0,0,0,0
118,2009,2009-12-20,14,31.013,MIN,@,CAR,L 7-26,*,0.0,4,0,0,0,0
119,2009,2009-12-28,15,31.021,MIN,@,CHI,L 30-36,*,0.0,6,1,0,0,0
120,2009,2010-01-03,16,31.027,MIN,,NYG,W 44-7,*,0.0,5,0,0,0,0
121,2010,2010-09-09,1,31.276,MIN,@,NOR,L 9-14,,0.0,4,0,0,0,0
122,2010,2010-09-19,2,31.286,MIN,,MIA,L 10-14,,0.0,2,1,0,0,0
123,2010,2010-09-26,3,31.293,MIN,,DET,W 24-10,,0.0,1,0,1,19,0
124,2010,2010-10-11,4,31.308,MIN,@,NYJ,L 20-29,*,0.0,2,0,0,0,0
125,2010,2010-10-17,5,31.314,MIN,,DAL,W 24-21,*,0.0,5,2,0,0,0
126,2010,2010-10-24,6,31.321,MIN,@,GNB,L 24-28,*,0.0,2,0,0,0,0
127,2010,2010-10-31,7,31.328,MIN,@,NWE,L 18-28,,0.0,1,1,0,0,0
128,2010,2010-11-07,8,31.335,MIN,,ARI,W 27-24,,0.0,0,1,0,0,0
129,2010,2010-11-14,9,31.342,MIN,@,CHI,L 13-27,*,0.0,3,0,0,0,0
