ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,def_int,def_int_yds,def_int_td
1,2000,2000-09-03,1,23.006,CAR,@,WAS,L 17-20,*,,,
2,2000,2000-09-10,2,23.013,CAR,@,SFO,W 38-22,*,,,
3,2000,2000-09-17,3,23.020,CAR,,ATL,L 10-15,*,,,
4,2000,2000-10-01,4,23.034,CAR,,DAL,L 13-16,,,,
5,2000,2000-10-08,5,23.041,CAR,,SEA,W 26-3,,,,
6,2000,2000-10-15,6,23.048,CAR,@,NOR,L 6-24,,,,
7,2000,2000-10-22,7,23.055,CAR,,SFO,W 34-16,*,,,
8,2000,2000-10-29,8,23.062,CAR,@,ATL,L 12-13,*,,,
9,2000,2000-11-05,9,23.069,CAR,@,STL,W 27-24,,,,
10,2000,2000-11-12,10,23.076,CAR,,NOR,L 10-20,*,,,
11,2000,2000-11-19,11,23.083,CAR,@,MIN,L 17-31,,,,
12,2000,2000-11-27,12,23.091,CAR,,GNB,W 31-14,*,,,
13,2000,2000-12-03,13,23.097,CAR,,STL,W 16-3,,,,
14,2000,2000-12-10,14,23.104,CAR,@,KAN,L 14-15,*,,,
15,2000,2000-12-17,15,23.111,CAR,,SDG,W 30-22,*,,,
16,2000,2000-12-24,16,23.118,CAR,@,OAK,L 9-52,*,,,
17,2001,2001-09-09,1,24.012,CAR,@,MIN,W 24-13,*,,,
18,2001,2001-09-23,2,24.026,CAR,@,ATL,L 16-24,*,,,
19,2001,2001-09-30,3,24.033,CAR,,GNB,L 7-28,*,,,
20,2001,2001-10-07,4,24.040,CAR,@,SFO,L 14-24,*,,,
21,2001,2001-10-14,5,24.047,CAR,,NOR,L 25-27,*,,,
22,2001,2001-10-21,6,24.054,CAR,@,WAS,L 14-17,*,,,
23,2001,2001-10-28,7,24.061,CAR,,NYJ,L 12-13,*,1,0,0
24,2001,2001-11-04,8,24.068,CAR,@,MIA,L 6-23,*,,,
25,2001,2001-11-11,9,24.075,CAR,@,STL,L 14-48,*,,,
26,2001,2001-11-18,10,24.082,CAR,,SFO,L 22-25,*,,,
27,2001,2001-11-25,11,24.089,CAR,,ATL,L 7-10,*,,,
28,2001,2001-12-02,12,24.096,CAR,@,NOR,L 23-27,*,,,
29,2001,2001-12-09,13,24.103,CAR,@,BUF,L 24-25,,,,
30,2001,2001-12-23,14,24.117,CAR,,STL,L 32-38,*,,,
31,2001,2001-12-30,15,24.124,CAR,,ARI,L 7-30,*,,,
32,2001,2002-01-06,16,24.131,CAR,,NWE,L 6-38,*,,,
33,2002,2002-09-08,1,25.011,CAR,,BAL,W 10-7,,,,
34,2002,2002-09-15,2,25.018,CAR,,DET,W 31-7,,,,
35,2002,2002-09-22,3,25.025,CAR,@,MIN,W 21-14,,,,
36,2002,2002-09-29,4,25.032,CAR,@,GNB,L 14-17,,,,
37,2002,2002-10-06,5,25.039,CAR,,ARI,L 13-16,,,,
38,2002,2002-10-13,6,25.046,CAR,@,DAL,L 13-14,,,,
39,2002,2002-10-20,7,25.053,CAR,@,ATL,L 0-30,,,,
40,2002,2002-10-27,8,25.060,CAR,,TAM,L 9-12,,,,
41,2003,2003-09-07,1,26.010,CAR,,JAX,W 24-23,,,,
42,2003,2003-09-14,2,26.017,CAR,@,TAM,W 12-9,,,,
43,2003,2003-09-28,3,26.031,CAR,,ATL,W 23-3,,,,
44,2003,2003-10-05,4,26.038,CAR,,NOR,W 19-13,,,,
45,2003,2003-10-12,5,26.045,CAR,@,IND,W 23-20,,,,
46,2003,2003-10-19,6,26.052,CAR,,TEN,L 17-37,,,,
47,2003,2003-10-26,7,26.059,CAR,@,NOR,W 23-20,,,,
48,2003,2003-11-02,8,26.066,CAR,@,HOU,L 10-14,*,,,
49,2003,2003-11-09,9,26.073,CAR,,TAM,W 27-24,,,,
50,2003,2003-11-23,11,26.087,CAR,@,DAL,L 20-24,,,,
51,2003,2003-11-30,12,26.094,CAR,,PHI,L 16-25,,,,
52,2003,2003-12-07,13,26.101,CAR,@,ATL,L 14-20,,,,
53,2003,2003-12-14,14,26.108,CAR,@,ARI,W 20-17,,,,
54,2003,2003-12-21,15,26.115,CAR,,DET,W 20-14,,,,
55,2003,2003-12-28,16,26.122,CAR,@,NYG,W 37-24,,,,
56,2005,2005-09-18,2,28.021,ARI,,STL,L 12-17,,,,
57,2005,2005-09-25,3,28.028,ARI,@,SEA,L 12-37,*,,,
58,2005,2005-12-11,13,28.105,MIA,@,SDG,W 23-21,,,,
59,2005,2005-12-18,14,28.112,MIA,,NYJ,W 24-20,,,,
60,2005,2005-12-24,15,28.118,MIA,,TEN,W 24-10,,,,
61,2005,2006-01-01,16,28.126,MIA,@,NWE,W 28-26,,,,
