ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1967,1967-11-26,11,23.239,PIT,,MIN,L 27-41,1,11,11.00,0,0,0,,0
2,1968,1968-12-08,13,24.251,PIT,@,DAL,L 7-28,3,45,15.00,0,1,18,18.00,0
3,1968,1968-12-15,14,24.258,PIT,@,NOR,L 14-24,1,9,9.00,0,2,35,17.50,0
4,1969,1969-10-05,3,25.187,PIT,,STL,L 14-27,5,76,15.20,0,0,0,,0
5,1969,1969-10-12,4,25.194,PIT,@,NYG,L 7-10,2,16,8.00,0,0,0,,0
6,1969,1969-10-18,5,25.200,PIT,@,CLE,L 31-42,2,24,12.00,0,0,0,,0
