ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-10-20,6,24.056,GNB,,CLE,W 31-13,,0,,,,,0.0%,,,,,,,,,,
2,2013,2013-10-27,7,24.063,GNB,@,MIN,W 44-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
3,2013,2013-11-04,8,24.071,GNB,,CHI,L 20-27,,,,,,,0.0%,,,,,,,,,,
4,2013,2013-11-10,9,24.077,GNB,,PHI,L 13-27,,,,,,,0.0%,,,,,,,,,,
5,2013,2013-11-17,10,24.084,GNB,@,NYG,L 13-27,,,,,,,0.0%,,,,,,,,,,
6,2013,2013-11-24,11,24.091,GNB,,MIN,T 26-26,,,,,,,0.0%,,,,,,,,,,
7,2013,2013-11-28,12,24.095,GNB,@,DET,L 10-40,,,,,,,0.0%,,,,,,,,,,
8,2013,2013-12-08,13,24.105,GNB,,ATL,W 22-21,,,,,,,0.0%,,,,,,,,,,
9,2013,2013-12-22,15,24.119,GNB,,PIT,L 31-38,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,0.0,0,0
10,2015,2015-09-20,2,26.026,MIA,@,JAX,L 20-23,,2,2,18,9.00,1,100.0%,9.00,0,0,,0,1,6,0.0,0,0
11,2015,2015-09-27,3,26.033,MIA,,BUF,L 14-41,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
12,2015,2015-10-04,4,26.040,MIA,,NYJ,L 14-27,,2,2,16,8.00,1,100.0%,8.00,0,0,,0,1,6,0.0,0,0
13,2015,2015-10-18,5,26.054,MIA,@,TEN,W 38-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
14,2015,2015-11-08,8,26.075,MIA,@,BUF,L 17-33,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
15,2015,2015-11-15,9,26.082,MIA,@,PHI,W 20-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
16,2015,2015-12-06,12,26.103,MIA,,BAL,W 15-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
17,2015,2015-12-14,13,26.111,MIA,,NYG,L 24-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
18,2015,2015-12-20,14,26.117,MIA,@,SDG,L 14-30,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
19,2015,2015-12-27,15,26.124,MIA,,IND,L 12-18,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
20,2015,2016-01-03,16,26.131,MIA,,NWE,W 20-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
