ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1983,1983-09-04,1,22.075,ATL,@,CHI,W 20-17,,,,
2,1983,1983-09-11,2,22.082,ATL,,NYG,L 13-16,,,,
3,1983,1983-09-18,3,22.089,ATL,@,DET,W 30-14,,,,
4,1983,1983-09-25,4,22.096,ATL,@,SFO,L 20-24,,,,
5,1983,1983-10-02,5,22.103,ATL,,PHI,L 24-28,,,,
6,1983,1983-10-09,6,22.110,ATL,,NOR,L 17-19,,,,
7,1983,1983-10-16,7,22.117,ATL,@,RAM,L 21-27,,,,
8,1983,1983-10-23,8,22.124,ATL,@,NYJ,W 27-21,,,,
9,1983,1983-10-30,9,22.131,ATL,,NWE,W 24-13,,,,
10,1983,1983-11-06,10,22.138,ATL,@,NOR,L 10-27,,,,
11,1983,1983-11-14,11,22.146,ATL,,RAM,L 13-36,,,,
12,1983,1983-11-20,12,22.152,ATL,,SFO,W 28-24,,,,
13,1983,1983-11-27,13,22.159,ATL,,GNB,W 47-41,,,,
14,1983,1983-12-04,14,22.166,ATL,@,WAS,L 21-37,,,,
15,1983,1983-12-10,15,22.172,ATL,@,MIA,L 24-31,,,,
16,1983,1983-12-18,16,22.180,ATL,,BUF,W 31-14,1.0,0,0,0
17,1984,1984-09-02,1,23.073,ATL,@,NOR,W 36-28,,,,
18,1984,1984-09-09,2,23.080,ATL,,DET,L 24-27,1.0,0,0,0
19,1984,1984-09-16,3,23.087,ATL,@,MIN,L 20-27,1.0,0,0,0
20,1984,1984-09-23,4,23.094,ATL,,HOU,W 42-10,,,,
21,1984,1984-09-30,5,23.101,ATL,@,SFO,L 5-14,,,,
22,1984,1984-10-07,6,23.108,ATL,@,RAM,W 30-28,,,,
23,1984,1984-10-14,7,23.115,ATL,,NYG,L 7-19,,,,
24,1984,1984-10-22,8,23.123,ATL,,RAM,L 10-24,,,,
25,1984,1984-10-28,9,23.129,ATL,@,PIT,L 10-35,,,,
26,1984,1984-11-05,10,23.137,ATL,@,WAS,L 14-27,,,,
27,1984,1984-11-11,11,23.143,ATL,,NOR,L 13-17,,,,
28,1984,1984-11-18,12,23.150,ATL,,CLE,L 7-23,,,,
29,1984,1984-11-25,13,23.157,ATL,@,CIN,L 14-35,,,,
30,1984,1984-12-02,14,23.164,ATL,,SFO,L 17-35,,,,
31,1984,1984-12-09,15,23.171,ATL,@,TAM,L 6-23,,,,
32,1984,1984-12-16,16,23.178,ATL,,PHI,W 26-10,,,,
33,1985,1985-09-08,1,24.079,ATL,,DET,L 27-28,,,,
34,1985,1985-09-15,2,24.086,ATL,@,SFO,L 16-35,1.0,0,0,0
35,1985,1985-09-22,3,24.093,ATL,,DEN,L 28-44,,,,
36,1985,1985-10-13,6,24.114,ATL,@,SEA,L 26-30,1.0,0,0,0
37,1985,1985-10-20,7,24.121,ATL,,NOR,W 31-24,,,,
38,1985,1985-10-27,8,24.128,ATL,@,DAL,L 10-24,,,,
39,1985,1985-11-03,9,24.135,ATL,,WAS,L 10-44,,,,
40,1985,1985-11-10,10,24.142,ATL,@,PHI,L 17-23,,,,
41,1985,1985-11-17,11,24.149,ATL,,RAM,W 30-14,1.0,0,0,0
42,1985,1985-11-24,12,24.156,ATL,@,CHI,L 0-36,,,,
43,1985,1985-12-01,13,24.163,ATL,,RAI,L 24-34,1.0,0,0,0
44,1985,1985-12-08,14,24.170,ATL,@,KAN,L 10-38,,,,
45,1985,1985-12-15,15,24.177,ATL,,MIN,W 14-13,,,,
46,1985,1985-12-22,16,24.184,ATL,@,NOR,W 16-10,0.0,1,20,0
47,1986,1986-10-26,8,25.127,MIA,@,IND,W 17-13,,,,
48,1986,1986-11-02,9,25.134,MIA,,HOU,W 28-7,,,,
49,1986,1986-11-10,10,25.142,MIA,@,CLE,L 16-26,,,,
50,1986,1986-11-16,11,25.148,MIA,@,BUF,W 34-24,,,,
51,1986,1986-11-24,12,25.156,MIA,,NYJ,W 45-3,,,,
52,1986,1986-11-30,13,25.162,MIA,,ATL,L 14-20,,,,
53,1986,1986-12-07,14,25.169,MIA,@,NOR,W 31-27,,,,
54,1986,1986-12-14,15,25.176,MIA,@,RAM,W 37-31,,,,
55,1986,1986-12-22,16,25.184,MIA,,NWE,L 27-34,,,,
56,1987,1987-09-13,1,26.084,MIA,@,NWE,L 21-28,,,,
57,1987,1987-09-20,2,26.091,MIA,@,IND,W 23-10,,,,
58,1987,1987-10-25,6,26.126,MIA,,BUF,L 31-34,,,,
59,1987,1987-11-01,7,26.133,MIA,,PIT,W 35-24,,,,
60,1987,1987-11-08,8,26.140,MIA,@,CIN,W 20-14,,,,
61,1987,1987-11-15,9,26.147,MIA,,IND,L 21-40,,,,
62,1987,1987-11-22,10,26.154,MIA,@,DAL,W 20-14,,,,
63,1987,1987-11-29,11,26.161,MIA,@,BUF,L 0-27,,,,
64,1987,1987-12-07,12,26.169,MIA,,NYJ,W 37-28,1.0,0,0,0
65,1987,1987-12-13,13,26.175,MIA,@,PHI,W 28-10,,,,
66,1987,1987-12-20,14,26.182,MIA,,WAS,W 23-21,,,,
67,1987,1987-12-28,15,26.190,MIA,,NWE,L 10-24,,,,
68,1988,1988-09-04,1,27.075,MIA,@,CHI,L 7-34,,,,
69,1988,1988-09-11,2,27.082,MIA,@,BUF,L 6-9,,,,
70,1988,1988-09-18,3,27.089,MIA,,GNB,W 24-17,,,,
71,1988,1988-09-25,4,27.096,MIA,@,IND,L 13-15,,,,
72,1988,1988-10-23,8,27.124,MIA,,NYJ,L 30-44,,,,
73,1988,1988-12-04,14,27.166,MIA,,IND,L 28-31,,,,
74,1988,1988-12-12,15,27.174,MIA,,CLE,W 38-31,,,,
75,1988,1988-12-18,16,27.180,MIA,@,PIT,L 24-40,,,,
76,1989,1989-09-10,1,28.081,MIA,,BUF,L 24-27,,,,
77,1989,1989-09-17,2,28.088,MIA,@,NWE,W 24-10,1.0,0,0,0
78,1989,1989-09-24,3,28.095,MIA,,NYJ,L 33-40,,,,
79,1989,1989-10-01,4,28.102,MIA,@,HOU,L 7-39,,,,
80,1989,1989-10-08,5,28.109,MIA,,CLE,W 13-10,,,,
81,1989,1989-10-15,6,28.116,MIA,@,CIN,W 20-13,,,,
82,1989,1989-10-22,7,28.123,MIA,,GNB,W 23-20,,,,
83,1989,1989-10-29,8,28.130,MIA,@,BUF,L 17-31,,,,
84,1989,1989-11-05,9,28.137,MIA,,IND,W 19-13,,,,
85,1989,1989-11-12,10,28.144,MIA,@,NYJ,W 31-23,,,,
86,1989,1989-11-19,11,28.151,MIA,@,DAL,W 17-14,,,,
