ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2014,2014-09-14,2,22.339,CIN,,ATL,W 24-10,,0,0,,0,0,0,0.0,1,0,0,0,0
2,2014,2014-09-21,3,22.346,CIN,,TEN,W 33-7,,0,0,,0,0,0,1.0,3,0,0,0,0
3,2014,2014-10-05,4,22.360,CIN,@,NWE,L 17-43,,0,0,,0,0,0,0.0,1,0,0,0,0
4,2014,2014-10-12,5,23.002,CIN,,CAR,T 37-37,,,,,,,,,,,,,
5,2014,2014-10-19,6,23.009,CIN,@,IND,L 0-27,,0,0,,0,0,0,0.0,2,1,0,0,0
6,2014,2014-10-26,7,23.016,CIN,,BAL,W 27-24,,0,0,,0,0,0,0.0,1,1,0,0,0
7,2014,2014-11-06,9,23.027,CIN,,CLE,L 3-24,,,,,,,,,,,,,
8,2014,2014-11-16,10,23.037,CIN,@,NOR,W 27-10,,0,0,,0,0,0,0.0,1,1,0,0,0
9,2014,2014-11-23,11,23.044,CIN,@,HOU,W 22-13,,0,0,,0,0,0,0.0,1,0,0,0,0
10,2014,2014-11-30,12,23.051,CIN,@,TAM,W 14-13,,,,,,,,,,,,,
11,2014,2014-12-07,13,23.058,CIN,,PIT,L 21-42,,0,0,,0,0,0,0.0,2,0,0,0,0
12,2014,2014-12-14,14,23.065,CIN,@,CLE,W 30-0,,0,0,,0,0,0,0.0,1,0,0,0,0
13,2014,2014-12-22,15,23.073,CIN,,DEN,W 37-28,,0,0,,0,0,0,0.0,1,0,0,0,0
14,2014,2014-12-28,16,23.079,CIN,@,PIT,L 17-27,,,,,,,,,,,,,
15,2015,2015-09-13,1,23.338,CIN,@,OAK,W 33-13,,0,0,,0,0,0,0.0,3,0,0,0,0
16,2015,2015-09-20,2,23.345,CIN,,SDG,W 24-19,,0,0,,0,0,0,0.0,0,0,0,0,0
17,2015,2015-09-27,3,23.352,CIN,@,BAL,W 28-24,,0,0,,0,0,0,0.0,0,0,0,0,0
18,2015,2015-10-04,4,23.359,CIN,,KAN,W 36-21,,0,0,,0,0,0,0.0,4,2,0,0,0
19,2015,2015-10-11,5,24.001,CIN,,SEA,W 27-24,,0,0,,0,0,0,0.0,2,0,0,0,0
20,2015,2015-10-18,6,24.008,CIN,@,BUF,W 34-21,,0,0,,0,0,0,0.0,0,1,1,10,0
21,2015,2015-11-01,7,24.022,CIN,@,PIT,W 16-10,,0,0,,0,0,0,0.0,0,0,0,0,0
22,2015,2015-11-05,8,24.026,CIN,,CLE,W 31-10,,0,0,,0,0,0,0.0,1,0,0,0,0
23,2015,2015-11-16,9,24.037,CIN,,HOU,L 6-10,,0,0,,0,0,0,0.0,0,1,0,0,0
24,2015,2015-11-22,10,24.043,CIN,@,ARI,L 31-34,*,0,0,,0,0,0,0.0,2,0,0,0,0
25,2016,2016-09-18,2,24.344,CIN,@,PIT,L 16-24,,0,0,,0,0,0,0.0,3,0,0,0,0
26,2016,2016-09-25,3,24.351,CIN,,DEN,L 17-29,,0,0,,0,0,0,0.0,1,0,0,0,0
27,2016,2016-09-29,4,24.355,CIN,,MIA,W 22-7,*,0,0,,0,0,0,0.0,4,2,0,0,0
28,2016,2016-10-09,5,24.365,CIN,@,DAL,L 14-28,,0,0,,0,0,0,0.0,1,0,0,0,0
29,2016,2016-10-16,6,25.006,CIN,@,NWE,L 17-35,,0,0,,0,0,0,0.0,0,0,0,0,0
30,2016,2016-10-23,7,25.013,CIN,,CLE,W 31-17,,0,0,,0,0,0,0.0,0,1,0,0,0
31,2016,2016-10-30,8,25.020,CIN,,WAS,T 27-27,,0,0,,0,0,0,0.0,1,0,0,0,0
32,2016,2016-11-14,9,25.035,CIN,@,NYG,L 20-21,,0,0,,0,0,0,0.0,5,1,0,0,0
33,2016,2016-11-20,10,25.041,CIN,,BUF,L 12-16,,0,0,,0,0,0,0.0,4,1,0,0,0
34,2016,2016-11-27,11,25.048,CIN,@,BAL,L 14-19,*,0,0,,0,0,0,0.0,4,4,0,0,0
35,2016,2016-12-04,12,25.055,CIN,,PHI,W 32-14,,0,0,,0,0,0,0.0,3,1,0,0,0
36,2016,2016-12-11,13,25.062,CIN,@,CLE,W 23-10,,0,0,,0,0,0,0.0,0,0,0,0,0
37,2016,2016-12-18,14,25.069,CIN,,PIT,L 20-24,,0,0,,0,0,0,0.0,0,1,0,0,0
38,2016,2016-12-24,15,25.075,CIN,@,HOU,L 10-12,*,0,0,,0,0,0,0.0,1,0,0,0,0
39,2016,2017-01-01,16,25.083,CIN,,BAL,W 27-10,,0,0,,0,0,0,0.0,1,2,0,0,0
40,2017,2017-09-10,1,25.335,CIN,,BAL,L 0-20,*,0,0,,0,0,0,0.0,2,2,0,0,0
41,2017,2017-09-14,2,25.339,CIN,,HOU,L 9-13,,0,0,,0,0,0,0.0,3,0,0,0,0
42,2017,2017-09-24,3,25.349,CIN,@,GNB,L 24-27,,0,0,,0,0,0,1.0,7,3,0,0,0
