ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2016,2016-09-25,3,22.086,NYJ,@,KAN,L 3-24,*,0,0,,0,0.0,1,4
2,2016,2016-10-02,4,22.093,NYJ,,SEA,L 17-27,*,0,0,,0,0.0,1,0
3,2016,2016-10-09,5,22.100,NYJ,@,PIT,L 13-31,,0,0,,0,0.0,0,0
4,2016,2016-10-17,6,22.108,NYJ,@,ARI,L 3-28,*,0,0,,0,0.0,3,0
5,2016,2016-10-23,7,22.114,NYJ,,BAL,W 24-16,,0,0,,0,0.0,0,0
6,2016,2016-10-30,8,22.121,NYJ,@,CLE,W 31-28,*,0,0,,0,0.0,1,0
7,2016,2016-11-06,9,22.128,NYJ,@,MIA,L 23-27,*,0,0,,0,0.0,2,1
8,2016,2016-11-13,10,22.135,NYJ,,LAR,L 6-9,*,0,0,,0,0.0,1,1
9,2016,2016-11-27,11,22.149,NYJ,,NWE,L 17-22,,0,0,,0,0.0,1,3
10,2016,2016-12-05,12,22.157,NYJ,,IND,L 10-41,*,0,0,,0,0.0,2,2
11,2016,2016-12-11,13,22.163,NYJ,@,SFO,W 23-17,*,0,0,,0,0.5,3,1
12,2016,2016-12-17,14,22.169,NYJ,,MIA,L 13-34,*,0,0,,0,1.0,4,1
13,2016,2016-12-24,15,22.176,NYJ,@,NWE,L 3-41,*,0,0,,0,0.0,0,4
14,2016,2017-01-01,16,22.184,NYJ,,BUF,W 30-10,*,0,0,,0,1.0,3,0
15,2017,2017-09-10,1,23.071,NYJ,@,BUF,L 12-21,,0,0,,0,0.0,3,0
16,2017,2017-09-17,2,23.078,NYJ,@,OAK,L 20-45,*,1,7,7.00,0,0.0,2,3
17,2017,2017-09-24,3,23.085,NYJ,,MIA,W 20-6,*,0,0,,0,0.0,0,0
18,2017,2017-10-01,4,23.092,NYJ,,JAX,W 23-20,*,0,0,,0,0.0,2,0
19,2017,2017-10-08,5,23.099,NYJ,@,CLE,W 17-14,*,0,0,,0,0.0,2,0
20,2017,2017-10-15,6,23.106,NYJ,,NWE,L 17-24,*,0,0,,0,0.0,1,2
21,2017,2017-10-22,7,23.113,NYJ,@,MIA,L 28-31,*,0,0,,0,0.0,0,2
22,2017,2017-10-29,8,23.120,NYJ,,ATL,L 20-25,*,0,0,,0,0.0,1,0
23,2017,2017-11-02,9,23.124,NYJ,,BUF,W 34-21,*,0,0,,0,2.0,2,0
24,2017,2017-11-12,10,23.134,NYJ,@,TAM,L 10-15,*,0,0,,0,0.0,2,1
25,2017,2017-11-26,11,23.148,NYJ,,CAR,L 27-35,*,0,0,,0,0.0,2,3
26,2017,2017-12-03,12,23.155,NYJ,,KAN,W 38-31,*,0,0,,0,1.0,1,0
27,2017,2017-12-10,13,23.162,NYJ,@,DEN,L 0-23,*,0,0,,0,0.0,4,0
28,2017,2017-12-17,14,23.169,NYJ,@,NOR,L 19-31,*,0,0,,0,0.0,1,2
29,2017,2017-12-24,15,23.176,NYJ,,LAC,L 7-14,*,0,0,,0,0.0,4,2
30,2017,2017-12-31,16,23.183,NYJ,@,NWE,L 6-26,*,0,0,,0,0.0,3,1
31,2018,2018-09-10,1,24.071,NYJ,@,DET,W 48-17,*,0,0,,0,0.0,1,1
32,2018,2018-09-16,2,24.077,NYJ,,MIA,L 12-20,*,0,0,,0,1.0,1,0
33,2018,2018-09-20,3,24.081,NYJ,@,CLE,L 17-21,*,0,0,,0,1.0,2,0
