ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
31,1993,1993-12-05,12,24.120,KAN,@,SEA,W 31-16,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,0,
32,1993,1993-12-12,13,24.127,KAN,@,DEN,L 21-27,1,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,0,
33,1993,1993-12-19,14,24.134,KAN,,SDG,W 28-24,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0
34,1993,1993-12-26,15,24.141,KAN,@,MIN,L 10-30,5,5,53,10.60,1,100.0%,10.60,0,0,,0,0,0,,0,0,0,,0,1,6
35,1993,1994-01-02,16,24.148,KAN,,SEA,W 34-24,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,,0,0,0,,0,0,0
36,1994,1994-09-04,1,25.028,KAN,@,NOR,W 30-17,7,5,53,10.60,1,71.4%,7.57,0,0,,0,0,0,,0,0,0,,0,1,6
37,1994,1994-09-11,2,25.035,KAN,,SFO,W 24-17,6,3,36,12.00,1,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,1,6
38,1994,1994-09-18,3,25.042,KAN,@,ATL,W 30-10,9,7,73,10.43,0,77.8%,8.11,0,0,,0,0,0,,0,0,0,,0,0,0
39,1994,1994-09-25,4,25.049,KAN,,RAM,L 0-16,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,0,0,,0,0,0
40,1994,1994-10-09,5,25.063,KAN,@,SDG,L 6-20,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,0
41,1994,1994-12-24,16,25.139,KAN,@,RAI,W 19-9,,0,0,,0,0.0%,,,,,,,,,,,,,,,
42,1995,1995-09-03,1,26.027,KAN,@,SEA,W 34-10,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,0,0,0
43,1995,1995-09-10,2,26.034,KAN,,NYG,W 20-17,6,4,31,7.75,0,66.7%,5.17,0,0,,0,0,0,,0,0,0,,0,0,0
44,1995,1995-09-17,3,26.041,KAN,,OAK,W 23-17,4,4,35,8.75,0,100.0%,8.75,0,0,,0,0,0,,0,0,0,,0,0,0
45,1995,1995-09-24,4,26.048,KAN,@,CLE,L 17-35,12,8,111,13.88,1,66.7%,9.25,0,0,,0,0,0,,0,0,0,,0,1,6
46,1995,1995-10-15,7,26.069,KAN,,NWE,W 31-26,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,0
47,1995,1995-10-22,8,26.076,KAN,@,DEN,W 21-7,3,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
48,1995,1995-11-05,9,26.090,KAN,,WAS,W 24-3,6,5,48,9.60,0,83.3%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
49,1995,1995-11-12,10,26.097,KAN,@,SDG,W 22-7,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
50,1995,1995-11-19,11,26.104,KAN,,HOU,W 20-13,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0
51,1995,1995-11-23,12,26.108,KAN,@,DAL,L 12-24,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,0,0,,0,0,0
52,1995,1995-12-03,13,26.118,KAN,@,OAK,W 29-23,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
53,1995,1995-12-11,14,26.126,KAN,@,MIA,L 6-13,6,4,41,10.25,0,66.7%,6.83,0,0,,0,0,0,,0,0,0,,0,0,0
54,1995,1995-12-17,15,26.132,KAN,,DEN,W 20-17,5,4,21,5.25,0,80.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,0
55,1995,1995-12-24,16,26.139,KAN,,SEA,W 26-3,3,3,45,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,0,0
56,1996,1996-09-01,1,27.025,KAN,@,HOU,W 20-19,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,0
57,1996,1996-09-29,5,27.053,KAN,@,SDG,L 19-22,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
58,1996,1996-10-07,6,27.061,KAN,,PIT,L 7-17,4,1,0,0.00,0,25.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0
59,1996,1996-10-17,7,27.071,KAN,,SEA,W 34-16,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0,,0,0,0
60,1996,1996-10-27,8,27.081,KAN,@,DEN,L 7-34,9,4,26,6.50,0,44.4%,2.89,0,0,,0,0,0,,0,0,0,,0,0,0
61,1996,1996-11-17,11,27.102,KAN,,CHI,W 14-10,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0
62,1996,1996-12-09,14,27.124,KAN,@,OAK,L 7-26,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
63,1996,1996-12-15,15,27.130,KAN,,IND,L 19-24,6,1,5,5.00,0,16.7%,0.83,0,0,,0,0,0,,0,0,0,,0,0,0
64,1996,1996-12-22,16,27.137,KAN,@,BUF,L 9-20,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
