ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2008,2008-09-07,1,23.155,IND,,CHI,L 13-29,,0,0,,0,0.0,1,0
2,2008,2008-09-14,2,23.162,IND,@,MIN,W 18-15,*,0,0,,0,0.0,1,1
3,2008,2008-09-21,3,23.169,IND,,JAX,L 21-23,,0,0,,0,0.0,1,1
4,2008,2008-10-05,4,23.183,IND,@,HOU,W 31-27,*,0,0,,0,0.0,5,1
5,2008,2008-10-12,5,23.190,IND,,BAL,W 31-3,*,0,0,,0,0.0,1,0
6,2008,2008-10-19,6,23.197,IND,@,GNB,L 14-34,*,0,0,,0,0.0,3,0
7,2008,2008-10-27,7,23.205,IND,@,TEN,L 21-31,*,0,0,,0,0.0,1,1
8,2008,2008-11-02,8,23.211,IND,,NWE,W 18-15,*,0,0,,0,0.0,4,0
9,2008,2008-11-09,9,23.218,IND,@,PIT,W 24-20,*,0,0,,0,0.0,3,1
10,2008,2008-11-16,10,23.225,IND,,HOU,W 33-27,*,0,0,,0,0.0,1,0
11,2008,2008-11-23,11,23.232,IND,@,SDG,W 23-20,*,0,0,,0,0.0,2,0
12,2008,2008-11-30,12,23.239,IND,@,CLE,W 10-6,*,0,0,,0,0.0,1,0
13,2008,2008-12-07,13,23.246,IND,,CIN,W 35-3,*,0,0,,0,0.0,4,1
14,2009,2009-09-13,1,24.161,IND,,JAX,W 14-12,*,0,0,,0,0.0,3,0
15,2009,2009-09-21,2,24.169,IND,@,MIA,W 27-23,,0,0,,0,0.0,4,0
16,2009,2009-09-27,3,24.175,IND,@,ARI,W 31-10,,0,0,,0,0.0,0,0
17,2009,2009-10-04,4,24.182,IND,,SEA,W 34-17,,0,0,,0,0.0,3,0
18,2009,2009-10-11,5,24.189,IND,@,TEN,W 31-9,,0,0,,0,0.0,1,0
19,2009,2009-10-25,6,24.203,IND,@,STL,W 42-6,,0,0,,0,0.5,2,1
20,2009,2009-11-01,7,24.210,IND,,SFO,W 18-14,,,,,,,,
21,2009,2009-11-08,8,24.217,IND,,HOU,W 20-17,*,0,0,,0,0.0,2,1
22,2009,2009-11-15,9,24.224,IND,,NWE,W 35-34,,,,,,,,
23,2009,2009-11-22,10,24.231,IND,@,BAL,W 17-15,,0,0,,0,0.0,2,0
24,2009,2009-11-29,11,24.238,IND,@,HOU,W 35-27,,,,,,,,
25,2009,2009-12-06,12,24.245,IND,,TEN,W 27-17,*,0,0,,0,0.0,4,1
26,2009,2009-12-13,13,24.252,IND,,DEN,W 28-16,,0,0,,0,0.0,1,1
27,2009,2009-12-17,14,24.256,IND,@,JAX,W 35-31,,0,0,,0,2.0,2,0
28,2009,2009-12-27,15,24.266,IND,,NYJ,L 15-29,*,0,0,,0,0.0,5,2
29,2009,2010-01-03,16,24.273,IND,@,BUF,L 7-30,*,0,0,,0,0.0,1,2
30,2010,2010-09-12,1,25.160,IND,@,HOU,L 24-34,,0,0,,0,0.0,0,1
31,2010,2010-09-19,2,25.167,IND,,NYG,W 38-14,,0,0,,0,0.0,2,0
32,2010,2010-09-26,3,25.174,IND,@,DEN,W 27-13,,0,0,,0,0.0,3,1
33,2010,2010-10-03,4,25.181,IND,@,JAX,L 28-31,,0,0,,0,0.0,3,0
34,2010,2010-10-10,5,25.188,IND,,KAN,W 19-9,,0,0,,0,0.0,2,0
35,2010,2010-10-17,6,25.195,IND,@,WAS,W 27-24,,0,0,,0,0.5,0,3
36,2010,2010-11-01,7,25.210,IND,,HOU,W 30-17,,1,12,12.00,0,0.0,0,0
37,2010,2010-11-07,8,25.216,IND,@,PHI,L 24-26,,0,0,,0,1.0,1,0
38,2010,2010-11-14,9,25.223,IND,,CIN,W 23-17,,0,0,,0,1.0,2,1
39,2010,2010-11-21,10,25.230,IND,@,NWE,L 28-31,,,,,,,,
40,2010,2010-11-28,11,25.237,IND,,SDG,L 14-36,,0,0,,0,1.0,2,0
41,2010,2010-12-05,12,25.244,IND,,DAL,L 35-38,,0,0,,0,0.0,3,0
42,2010,2010-12-09,13,25.248,IND,@,TEN,W 30-28,,0,0,,0,0.0,1,0
43,2010,2010-12-19,14,25.258,IND,,JAX,W 34-24,,0,0,,0,0.0,2,2
44,2010,2010-12-26,15,25.265,IND,@,OAK,W 31-26,,,,,,,,
45,2010,2011-01-02,16,25.272,IND,,TEN,W 23-20,,0,0,,0,0.0,4,0
46,2011,2011-09-11,1,26.159,IND,@,HOU,L 7-34,*,0,0,,0,0.0,4,2
47,2011,2011-09-18,2,26.166,IND,,CLE,L 19-27,,0,0,,0,0.0,1,3
48,2011,2011-09-25,3,26.173,IND,,PIT,L 20-23,*,0,0,,0,0.0,1,1
49,2011,2011-10-03,4,26.181,IND,@,TAM,L 17-24,*,,,,,,,
