ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1978,1978-09-03,1,23.292,HOU,@,ATL,L 14-20,,,,
2,1978,1978-09-10,2,23.299,HOU,@,KAN,W 20-17,,,,
3,1978,1978-09-17,3,23.306,HOU,,SFO,W 20-19,,,,
4,1978,1978-09-24,4,23.313,HOU,,RAM,L 6-10,,,,
5,1978,1978-10-01,5,23.320,HOU,@,CLE,W 16-13,,,,
6,1978,1978-10-08,6,23.327,HOU,@,OAK,L 17-21,,,,
7,1978,1978-10-15,7,23.334,HOU,,BUF,W 17-10,,,,
8,1978,1978-10-23,8,23.342,HOU,@,PIT,W 24-17,,,,
9,1978,1978-10-29,9,23.348,HOU,@,CIN,L 13-28,,,,
10,1978,1978-11-26,13,24.011,HOU,,CIN,W 17-10,1,16,16.00,0
11,1978,1978-12-03,14,24.018,HOU,,PIT,L 3-13,1,22,22.00,0
12,1978,1978-12-10,15,24.025,HOU,@,NOR,W 17-12,,,,
13,1978,1978-12-17,16,24.032,HOU,,SDG,L 24-45,,,,
14,1979,1979-09-02,1,24.291,HOU,@,WAS,W 29-27,2,25,12.50,0
15,1979,1979-09-09,2,24.298,HOU,@,PIT,L 7-38,1,13,13.00,0
16,1979,1979-09-16,3,24.305,HOU,,KAN,W 20-6,,,,
17,1979,1979-09-23,4,24.312,HOU,@,CIN,W 30-27,,,,
18,1979,1979-09-30,5,24.319,HOU,,CLE,W 31-10,,,,
19,1979,1979-10-07,6,24.326,HOU,,STL,L 17-24,,,,
20,1979,1979-10-14,7,24.333,HOU,@,BAL,W 28-16,,,,
21,1979,1979-10-21,8,24.340,HOU,@,SEA,L 14-34,,,,
22,1979,1979-10-28,9,24.347,HOU,,NYJ,W 27-24,,,,
23,1979,1979-11-05,10,24.355,HOU,@,MIA,W 9-6,1,2,2.00,0
24,1979,1979-11-11,11,24.361,HOU,,OAK,W 31-17,,,,
25,1979,1979-11-18,12,25.003,HOU,,CIN,W 42-21,,,,
26,1979,1979-11-22,13,25.007,HOU,@,DAL,W 30-24,,,,
27,1979,1979-12-02,14,25.017,HOU,@,CLE,L 7-14,,,,
28,1979,1979-12-10,15,25.025,HOU,,PIT,W 20-17,,,,
29,1979,1979-12-16,16,25.031,HOU,,PHI,L 20-26,,,,
30,1980,1980-09-28,4,25.318,TAM,,CLE,L 27-34,,,,
31,1980,1980-10-06,5,25.326,TAM,@,CHI,L 0-23,,,,
32,1980,1980-11-02,9,25.353,RAM,,NOR,W 45-31,,,,
33,1980,1980-11-09,10,25.360,RAM,,MIA,L 14-35,,,,
